DATE,TEAM,OPP.,VENUE,RESULT
20211109,Houston,Hofstra,H,8
20211109,UNC Asheville,UAB,A,-25
20211109,Southern,Louisville,A,-12
20211109,Eastern Illinois,Northwestern,A,-24
20211109,Alcorn St.,Washington St.,A,-18
20211109,Bethune Cookman,South Florida,A,-21
20211109,Colgate,Northeastern,H,7
20211109,Jackson St.,Illinois,A,-24
20211109,Grambling St.,Grand Canyon,A,-21
20211109,Western Carolina,Bowling Green,H,8
20211109,Fordham,Columbia,H,10
20211109,Alabama St.,Western Kentucky,A,-5
20211109,North Dakota,Milwaukee,H,-15
20211109,Oral Roberts,Colorado St.,A,-29
20211109,San Diego St.,UC Riverside,H,13
20211109,South Dakota St.,Bradley,H,16
20211109,UMKC,Minnesota,A,-15
20211109,Western Illinois,Nebraska,A,1
20211109,Arkansas Pine Bluff,Creighton,A,-13
20211109,Mississippi Valley S,St. John's,A,-58
20211109,Saint Mary's,Prairie View A&M,H,19
20211109,Portland,Arizona St.,A,-16
20211109,Pepperdine,Rice,A,-19
20211109,San Francisco,LIU Brooklyn,H,34
20211109,Gonzaga,Utah Tech,H,34
20211109,BYU,Cleveland St.,H,10
20211109,Loyola Marymount,Chattanooga,H,-11
20211109,Santa Clara,Cal St. Fullerton,H,7
20211109,St. Thomas,Chicago St.,A,-5
20211109,Cal St. Northridge,USC,A,-40
20211109,Elon,Florida,A,-13
20211109,Prairie View A&M,Saint Mary's,A,-19
20211109,American,Marist,H,4
20211109,Loyola MD,North Carolina,A,-16
20211109,Lafayette,Syracuse,A,-34
20211109,Bucknell,North Carolina St.,A,-18
20211109,Tennessee Tech,Memphis,A,-24
20211109,Texas Tech,North Florida,H,15
20211109,George Washington,St. Francis PA,H,3
20211109,Iowa,Longwood,H,33
20211109,North Florida,Texas Tech,A,-15
20211109,Purdue,Bellarmine,H,29
20211109,IUPUI,Butler,A,-9
20211109,Boston University,Rhode Island,A,-9
20211109,The Citadel,Pittsburgh,A,15
20211109,UNC Greensboro,North Carolina A&T,H,4
20211109,Mercer,Arkansas,A,-13
20211109,Binghamton,Cornell,H,-7
20211109,Connecticut,Central Connecticut,H,51
20211109,Boston College,Dartmouth,H,16
20211109,Coppin St.,Loyola Chicago,A,-58
20211109,SIU Edwardsville,Marquette,A,-11
20211109,VCU,Saint Peter's,H,3
20211109,Virginia Tech,Maine,H,35
20211109,Chattanooga,Loyola Marymount,A,11
20211109,Quinnipiac,Maryland,A,-14
20211109,Texas Southern,Oregon,A,-17
20211109,Alabama A&M,Tennessee St.,H,9
20211109,Oakland,West Virginia,A,-7
20211109,Longwood,Iowa,A,-33
20211109,Stony Brook,George Mason,A,-22
20211109,Saint Louis,Central Arkansas,H,35
20211109,Clemson,Presbyterian,H,11
20211109,Georgia Tech,Miami OH,H,-3
20211109,Eastern Washington,Nevada,A,-15
20211109,Wichita St.,Jacksonville St.,H,3
20211109,East Carolina,South Carolina St.,H,8
20211109,Loyola Chicago,Coppin St.,H,58
20211109,Duke,Kentucky,N,8
20211109,Toledo,Valparaiso,A,8
20211109,UC San Diego,California,A,13
20211109,Montana St.,Colorado,A,-4
20211109,St. Francis PA,George Washington,A,-3
20211109,Memphis,Tennessee Tech,H,24
20211109,Portland St.,Oregon St.,A,-9
20211109,West Virginia,Oakland,H,7
20211109,Wagner,Hartford,H,18
20211109,Northern Iowa,Nicholls St.,H,-4
20211109,St. John's,Mississippi Valley S,H,58
20211109,Bradley,South Dakota St.,A,-16
20211109,UC Riverside,San Diego St.,A,-13
20211109,Tulane,Southeastern Louisia,H,3
20211109,South Florida,Bethune Cookman,H,21
20211109,St. Bonaventure,Siena,H,28
20211109,Central Connecticut,Connecticut,A,-51
20211109,Maine,Virginia Tech,A,-35
20211109,Jacksonville St.,Wichita St.,A,-3
20211109,Missouri St.,Southeast Missouri S,H,-5
20211109,California,UC San Diego,H,-13
20211109,Dartmouth,Boston College,A,-16
20211109,Oregon St.,Portland St.,H,9
20211109,La Salle,Sacred Heart,H,-5
20211109,Northern Illinois,Washington,A,7
20211109,Providence,Fairfield,H,7
20211109,Evansville,Cincinnati,A,-22
20211109,Indiana St.,Green Bay,A,4
20211109,Stanford,Tarleton St.,H,12
20211109,Central Arkansas,Saint Louis,A,-35
20211109,Eastern Michigan,Indiana,A,-6
20211109,UC Irvine,New Mexico St.,A,-11
20211109,Louisiana Tech,Alabama,A,-29
20211109,Illinois St.,UNC Wilmington,H,5
20211109,Oklahoma,Northwestern St.,H,18
20211109,Central Michigan,Missouri,A,-10
20211109,LIU Brooklyn,San Francisco,A,-34
20211109,Indiana,Eastern Michigan,H,6
20211109,Miami OH,Georgia Tech,A,3
20211109,Hartford,Wagner,A,-18
20211109,Texas St.,Incarnate Word,A,18
20211109,St. Francis NY,Wisconsin,A,-23
20211109,Valparaiso,Toledo,H,-8
20211109,Bowling Green,Western Carolina,A,-8
20211109,FIU,Georgia,A,-7
20211109,UT Arlington,Oklahoma St.,A,-43
20211109,Ohio,Belmont,H,12
20211109,Iowa St.,Kennesaw St.,H,11
20211109,South Carolina,USC Upstate,H,18
20211109,Southern Illinois,Little Rock,A,-3
20211109,Duquesne,Rider,H,12
20211109,Arizona,Northern Arizona,H,29
20211109,Hofstra,Houston,A,-8
20211109,Cornell,Binghamton,A,7
20211109,Mount St. Mary's,Villanova,A,-40
20211109,Miami FL,Canisius,H,10
20211109,Virginia,Navy,H,-8
20211109,Western Kentucky,Alabama St.,H,5
20211109,Presbyterian,Clemson,A,-11
20211109,Saint Joseph's,Maryland Eastern Sho,H,2
20211109,Oregon,Texas Southern,H,17
20211109,Ball St.,Georgia Southern,A,-11
20211109,SMU,McNeese St.,H,24
20211109,Little Rock,Southern Illinois,H,3
20211109,Northwestern,Eastern Illinois,H,24
20211109,Louisiana Monroe,LSU,A,-62
20211109,Appalachian St.,Iona,A,-12
20211109,Missouri,Central Michigan,H,10
20211109,Rice,Pepperdine,H,19
20211109,Washington,Northern Illinois,H,-7
20211109,Cleveland St.,BYU,A,-10
20211109,Cal St. Fullerton,Santa Clara,A,-7
20211109,Kansas,Michigan St.,N,13
20211109,Colorado,Montana St.,H,4
20211109,Washington St.,Alcorn St.,H,18
20211109,Tennessee,Tennessee Martin,H,28
20211109,Sacred Heart,La Salle,A,5
20211109,Auburn,Morehead St.,H,23
20211109,Georgia Southern,Ball St.,H,11
20211109,Massachusetts,UMBC,H,17
20211109,Davidson,Delaware,H,22
20211109,Maryland,Quinnipiac,H,14
20211109,Columbia,Fordham,A,-10
20211109,USC,Cal St. Northridge,H,40
20211109,Oklahoma St.,UT Arlington,H,43
20211109,Mississippi,New Orleans,H,21
20211109,North Carolina St.,Bucknell,H,18
20211109,LSU,Louisiana Monroe,H,62
20211109,Alabama,Louisiana Tech,H,29
20211109,Georgia,FIU,H,7
20211109,Florida,Elon,H,13
20211109,UC Davis,Utah St.,A,3
20211109,Kentucky,Duke,N,-8
20211109,Cal St. Bakersfield,UCLA,A,-37
20211109,Arizona St.,Portland,H,16
20211109,Arkansas,Mercer,H,13
20211109,McNeese St.,SMU,A,-24
20211109,Nicholls St.,Northern Iowa,A,4
20211109,Northwestern St.,Oklahoma,A,-18
20211109,Houston Christian,Texas,A,-44
20211109,Incarnate Word,Texas St.,H,-18
20211109,Utah,Abilene Christian,H,14
20211109,Texas,Houston Christian,H,44
20211109,UCLA,Cal St. Bakersfield,H,37
20211109,Southeastern Louisia,Tulane,A,-3
20211109,Utah Tech,Gonzaga,A,-34
20211109,Grand Canyon,Grambling St.,H,21
20211109,Abilene Christian,Utah,A,-14
20211109,Tarleton St.,Stanford,A,-12
20211109,New Mexico St.,UC Irvine,H,11
20211109,Utah Valley,Boise St.,A,-20
20211109,New Orleans,Mississippi,A,-21
20211109,Chicago St.,St. Thomas,H,5
20211110,Idaho,Long Beach St.,H,-6
20211110,Texas A&M,North Florida,H,18
20211110,Northern Colorado,Pacific,N,2
20211110,UCF,Robert Morris,H,10
20211110,Detroit,Wyoming,A,-38
20211110,Kansas St.,Florida A&M,H,10
20211110,Coppin St.,DePaul,A,-25
20211110,Fairleigh Dickinson,Seton Hall,A,-44
20211110,North Alabama,Mississippi St.,A,-26
20211110,Florida Atlantic,New Mexico,A,-7
20211110,Penn St.,Youngstown St.,H,16
20211110,Gardner Webb,UNLV,A,-6
20211110,Michigan,Buffalo,H,12
20211110,Pacific,Northern Colorado,N,-2
20211110,Youngstown St.,Penn St.,A,-16
20211110,New Mexico,Florida Atlantic,H,7
20211110,Mississippi St.,North Alabama,H,26
20211110,Alabama St.,Vanderbilt,A,-19
20211110,Temple,Maryland Eastern Sho,H,23
20211110,William & Mary,Wake Forest,A,-18
20211110,Alcorn St.,Seattle,A,-3
20211110,Rutgers,Lehigh,H,3
20211110,Long Beach St.,Idaho,A,6
20211110,Tulsa,Northwestern St.,H,7
20211110,Lehigh,Rutgers,A,-3
20211110,Florida A&M,Kansas St.,A,-10
20211110,Buffalo,Michigan,A,-12
20211110,Wake Forest,William & Mary,H,18
20211110,Florida St.,Penn,H,35
20211110,Vanderbilt,Alabama St.,H,19
20211110,Penn,Florida St.,A,-35
20211110,Northwestern St.,Tulsa,A,-7
20211110,Wyoming,Detroit,H,38
20211110,Maryland Eastern Sho,Temple,A,-23
20211110,North Florida,Texas A&M,A,-18
20211110,UNLV,Gardner Webb,H,6
20211110,Seton Hall,Fairleigh Dickinson,H,44
20211110,DePaul,Coppin St.,H,25
20211110,Seattle,Alcorn St.,H,3
20211110,Robert Morris,UCF,A,-10
20211111,Cal St. Fullerton,San Jose St.,A,-2
20211111,San Francisco,Prairie View A&M,H,16
20211111,Air Force,South Dakota,N,-6
20211111,Merrimack,NJIT,A,7
20211111,McNeese St.,TCU,A,-16
20211111,Prairie View A&M,San Francisco,A,-16
20211111,Hawaii,Northern Colorado,H,-3
20211111,Vermont,Northern Iowa,A,14
20211111,South Dakota,Air Force,N,6
20211111,Sacred Heart,Providence,A,-28
20211111,Creighton,Kennesaw St.,H,7
20211111,George Washington,Maryland,A,-7
20211111,NJIT,Merrimack,H,-7
20211111,San Jose St.,Cal St. Fullerton,H,2
20211111,Providence,Sacred Heart,H,28
20211111,Kennesaw St.,Creighton,A,-7
20211111,Washington,Northern Arizona,H,11
20211111,UC Riverside,Arizona St.,A,1
20211111,Evansville,IUPUI,H,20
20211111,TCU,McNeese St.,H,16
20211111,Northern Colorado,Hawaii,A,3
20211111,Arizona St.,UC Riverside,H,-1
20211111,College of Charlesto,South Carolina St.,H,32
20211111,South Carolina St.,College of Charlesto,A,-32
20211111,IUPUI,Evansville,A,-20
20211111,Northern Iowa,Vermont,H,-14
20211111,Maryland,George Washington,H,7
20211111,Northern Arizona,Washington,A,-11
20211112,Southern Utah,Utah Tech,A,-7
20211112,Coppin St.,Rider,A,-12
20211112,Clemson,Wofford,H,8
20211112,Hartford,Campbell,N,-1
20211112,San Diego St.,BYU,A,-6
20211112,South Carolina St.,Loyola MD,N,-10
20211112,Northern Kentucky,UNC Greensboro,H,-1
20211112,Villanova,UCLA,A,-9
20211112,Lafayette,Cornell,H,-5
20211112,High Point,Northwestern,A,-35
20211112,Stanford,Santa Clara,A,-16
20211112,Marist,Columbia,A,15
20211112,USC Upstate,Charlotte,A,-12
20211112,Southern Miss,Louisiana Lafayette,H,-21
20211112,Louisiana Tech,Jackson St.,H,2
20211112,Idaho St.,Pepperdine,A,-5
20211112,Houston,Rice,H,33
20211112,Minnesota,Western Kentucky,N,4
20211112,Arkansas Pine Bluff,Colorado St.,A,-20
20211112,Western Carolina,Wake Forest,A,-12
20211112,Massachusetts,Yale,A,-20
20211112,UTSA,Oklahoma,A,-52
20211112,Oklahoma St.,Oakland,H,-1
20211112,Oregon,SMU,H,23
20211112,Texas Southern,Saint Mary's,A,-9
20211112,Canisius,East Carolina,A,-12
20211112,Kent St.,Xavier,A,-14
20211112,Wake Forest,Western Carolina,H,12
20211112,Utah St.,Richmond,N,11
20211112,Texas Tech,Grambling St.,H,26
20211112,Oregon St.,Iowa St.,A,-10
20211112,Charleston Southern,Mississippi,A,-25
20211112,Rider,Coppin St.,H,12
20211112,College of Charlesto,Lipscomb,H,9
20211112,Cornell,Lafayette,A,5
20211112,Southern Illinois,Austin Peay,H,18
20211112,Niagara,Ohio St.,A,-10
20211112,Fordham,Manhattan,A,-6
20211112,VMI,Presbyterian,A,-1
20211112,Virginia,Radford,H,21
20211112,East Tennessee St.,Appalachian St.,A,-2
20211112,Eastern Washington,UC Davis,A,-8
20211112,North Florida,Grand Canyon,A,-14
20211112,Western Michigan,Michigan St.,A,-44
20211112,West Virginia,Pittsburgh,H,15
20211112,Fresno St.,LIU Brooklyn,H,24
20211112,Georgia St.,Northeastern,H,19
20211112,Wright St.,Marshall,A,-8
20211112,Pepperdine,Idaho St.,H,5
20211112,BYU,San Diego St.,H,6
20211112,San Diego,Nevada,A,7
20211112,Santa Clara,Stanford,H,16
20211112,Saint Mary's,Texas Southern,H,9
20211112,Marquette,New Hampshire,H,5
20211112,UNC Greensboro,Northern Kentucky,A,1
20211112,UMKC,Iowa,A,-32
20211112,North Dakota St.,Cal Poly,A,3
20211112,Yale,Massachusetts,H,20
20211112,Kansas,Tarleton St.,H,26
20211112,Indiana,Northern Illinois,H,36
20211112,William & Mary,American,H,-12
20211112,Central Arkansas,Butler,A,-32
20211112,New Hampshire,Marquette,A,-5
20211112,Wisconsin,Green Bay,H,38
20211112,Louisiana Monroe,Auburn,A,-28
20211112,SIU Edwardsville,Chicago St.,A,-11
20211112,Colorado St.,Arkansas Pine Bluff,H,20
20211112,Western Kentucky,Minnesota,N,-4
20211112,Campbell,Hartford,N,1
20211112,Robert Morris,Kentucky,A,-40
20211112,Georgia Tech,Stetson,H,25
20211112,Morehead St.,UAB,A,-14
20211112,South Dakota St.,Alabama,A,-16
20211112,Columbia,Marist,H,-15
20211112,Lipscomb,College of Charlesto,A,-9
20211112,Penn,George Mason,A,-21
20211112,Loyola MD,South Carolina St.,N,10
20211112,Louisiana Lafayette,Southern Miss,A,21
20211112,Butler,Central Arkansas,H,32
20211112,Kentucky,Robert Morris,H,40
20211112,Iowa St.,Oregon St.,H,10
20211112,Nevada,San Diego,H,-7
20211112,Louisville,Furman,H,-8
20211112,Cal Poly,North Dakota St.,H,-3
20211112,Rice,Houston,A,-33
20211112,Appalachian St.,East Tennessee St.,H,2
20211112,Mississippi,Charleston Southern,H,25
20211112,Green Bay,Wisconsin,A,-38
20211112,Texas A&M,Abilene Christian,H,1
20211112,Iowa,UMKC,H,32
20211112,George Mason,Penn,H,21
20211112,North Carolina,Brown,H,7
20211112,Manhattan,Fordham,H,6
20211112,Incarnate Word,Baylor,A,-27
20211112,Ohio St.,Niagara,H,10
20211112,Virginia Tech,Navy,A,20
20211112,UCLA,Villanova,H,9
20211112,Bethune Cookman,Middle Tennessee,A,-20
20211112,Charlotte,USC Upstate,H,12
20211112,Alabama,South Dakota St.,H,16
20211112,Navy,Virginia Tech,H,-20
20211112,Auburn,Louisiana Monroe,H,28
20211112,Pittsburgh,West Virginia,A,-15
20211112,Boston College,Holy Cross,H,30
20211112,Indiana St.,Purdue,A,-25
20211112,Stetson,Georgia Tech,A,-25
20211112,Washington St.,Seattle,H,18
20211112,Oakland,Oklahoma St.,A,1
20211112,Rhode Island,Bryant,H,19
20211112,Bryant,Rhode Island,A,-19
20211112,Nebraska,Sam Houston St.,H,9
20211112,Illinois St.,Eastern Michigan,A,-5
20211112,Saint Louis,Eastern Illinois,H,42
20211112,Michigan St.,Western Michigan,H,44
20211112,SMU,Oregon,A,-23
20211112,Xavier,Kent St.,H,14
20211112,Baylor,Incarnate Word,H,27
20211112,East Carolina,Canisius,H,12
20211112,Duke,Army,H,26
20211112,Radford,Virginia,A,-21
20211112,Arkansas St.,Illinois,A,-39
20211112,Presbyterian,VMI,H,1
20211112,Marshall,Wright St.,H,8
20211112,Richmond,Utah St.,N,-11
20211112,Purdue,Indiana St.,H,25
20211112,UC Davis,Eastern Washington,H,8
20211112,Eastern Michigan,Illinois St.,H,5
20211112,Arizona,UT Rio Grande Valley,H,54
20211112,Grambling St.,Texas Tech,A,-26
20211112,LIU Brooklyn,Fresno St.,A,-24
20211112,UAB,Morehead St.,H,14
20211112,Army,Duke,A,-26
20211112,Brown,North Carolina,A,-7
20211112,Furman,Louisville,A,8
20211112,Middle Tennessee,Bethune Cookman,H,20
20211112,Jackson St.,Louisiana Tech,A,-2
20211112,Northern Illinois,Indiana,A,-36
20211112,Austin Peay,Southern Illinois,A,-18
20211112,South Carolina,Princeton,N,-4
20211112,Wofford,Clemson,A,-8
20211112,LSU,Texas St.,H,25
20211112,Holy Cross,Boston College,A,-30
20211112,Abilene Christian,Texas A&M,A,-1
20211112,Sam Houston St.,Nebraska,A,-9
20211112,Seattle,Washington St.,A,-18
20211112,Utah Tech,Southern Utah,H,7
20211112,Tarleton St.,Kansas,A,-26
20211112,UT Rio Grande Valley,Arizona,A,-54
20211112,Grand Canyon,North Florida,H,14
20211112,Chicago St.,SIU Edwardsville,H,11
20211112,Princeton,South Carolina,N,4
20211112,Northwestern,High Point,H,35
20211112,American,William & Mary,A,12
20211112,Illinois,Arkansas St.,H,39
20211112,Texas St.,LSU,A,-25
20211112,Northeastern,Georgia St.,A,-19
20211112,Oklahoma,UTSA,H,52
20211112,Eastern Illinois,Saint Louis,A,-42
20211113,St. Thomas,St. Francis NY,A,18
20211113,Siena,Delaware,H,-20
20211113,Howard,Bradley,A,12
20211113,Rutgers,Merrimack,H,13
20211113,Albany,La Salle,A,-3
20211113,Campbell,Duke,A,-11
20211113,Dartmouth,Georgetown,A,9
20211113,Utah,Sacramento St.,H,33
20211113,Jacksonville St.,Alabama A&M,H,23
20211113,Eastern Kentucky,Milwaukee,A,6
20211113,South Alabama,Wichita St.,A,-6
20211113,Ohio,Cleveland St.,A,11
20211113,Iona,Harvard,H,3
20211113,DePaul,Central Michigan,H,33
20211113,Delaware,Siena,A,20
20211113,Southern,Tulane,A,3
20211113,Colorado,New Mexico,H,11
20211113,Winthrop,Mercer,H,3
20211113,Tennessee St.,Norfolk St.,N,-7
20211113,Tulane,Southern,H,-3
20211113,North Carolina Centr,Memphis,A,-39
20211113,Maryland,Vermont,H,11
20211113,Illinois Chicago,Valparaiso,A,4
20211113,Butler,Troy,H,11
20211113,Memphis,North Carolina Centr,H,39
20211113,UTEP,New Mexico St.,A,-6
20211113,Tulsa,Air Force,H,-1
20211113,Bellarmine,Murray St.,A,-19
20211113,Davidson,San Francisco,N,-5
20211113,Portland,Alcorn St.,H,4
20211113,San Francisco,Davidson,N,5
20211113,Pacific,Hawaii,A,-12
20211113,College of Charlesto,Loyola MD,H,7
20211113,Murray St.,Bellarmine,H,19
20211113,Cleveland St.,Ohio,H,-11
20211113,Old Dominion,James Madison,A,-5
20211113,St. Francis NY,St. Thomas,H,-18
20211113,Gardner Webb,Arkansas,A,-17
20211113,Mount St. Mary's,Saint Joseph's,A,-20
20211113,North Carolina St.,Colgate,H,3
20211113,Florida Gulf Coast,Loyola Chicago,A,-12
20211113,Georgia,Cincinnati,A,-5
20211113,UC Irvine,Boise St.,H,8
20211113,California,UNLV,A,-3
20211113,South Florida,Georgia Southern,H,-12
20211113,UMass Lowell,Dayton,A,1
20211113,Cal St. Northridge,Notre Dame,A,-16
20211113,Milwaukee,Eastern Kentucky,H,-6
20211113,Texas,Gonzaga,A,-12
20211113,Lehigh,NJIT,H,-17
20211113,Army,Hartford,N,7
20211113,Colgate,North Carolina St.,A,-3
20211113,Gonzaga,Texas,H,12
20211113,Air Force,Tulsa,A,1
20211113,Coppin St.,Connecticut,A,-35
20211113,Valparaiso,Illinois Chicago,H,-4
20211113,Notre Dame,Cal St. Northridge,H,16
20211113,Montana,Mississippi St.,A,-37
20211113,Georgetown,Dartmouth,H,-9
20211113,Cincinnati,Georgia,H,5
20211113,St. John's,Saint Peter's,H,21
20211113,Towson,Monmouth,H,-8
20211113,Saint Peter's,St. John's,A,-21
20211113,Missouri St.,Alabama St.,H,18
20211113,Ball St.,Nebraska Omaha,H,4
20211113,Wichita St.,South Alabama,H,6
20211113,Bradley,Howard,H,-12
20211113,Cal Baptist,Mississippi Valley S,H,29
20211113,New Mexico St.,UTEP,H,6
20211113,North Carolina A&T,Jacksonville,A,-9
20211113,Belmont,Evansville,H,38
20211113,Duke,Campbell,H,11
20211113,Southeast Missouri S,Youngstown St.,H,-18
20211113,Hartford,Army,N,-7
20211113,Alcorn St.,Portland,A,-4
20211113,Harvard,Iona,A,-3
20211113,UNLV,California,H,3
20211113,Hofstra,Duquesne,A,10
20211113,Evansville,Belmont,A,-38
20211113,Mississippi Valley S,Cal Baptist,A,-29
20211113,Dayton,UMass Lowell,H,-1
20211113,Georgia Southern,South Florida,A,12
20211113,Alabama St.,Missouri St.,A,-18
20211113,Troy,Butler,A,-11
20211113,Michigan,Prairie View A&M,N,28
20211113,UCF,Miami FL,A,6
20211113,Lipscomb,South Carolina St.,N,12
20211113,Loyola MD,College of Charlesto,A,-7
20211113,Alabama A&M,Jacksonville St.,A,-23
20211113,Hawaii,Pacific,H,12
20211113,Lamar,Miami OH,A,-29
20211113,Detroit,Toledo,A,-8
20211113,Loyola Chicago,Florida Gulf Coast,H,12
20211113,Merrimack,Rutgers,A,-13
20211113,Nebraska Omaha,Ball St.,A,-4
20211113,Vermont,Maryland,A,-11
20211113,Arkansas,Gardner Webb,H,17
20211113,USC,Temple,A,5
20211113,George Washington,UC San Diego,A,-20
20211113,Mississippi St.,Montana,H,37
20211113,Boise St.,UC Irvine,A,-8
20211113,South Carolina St.,Lipscomb,N,-12
20211113,New Mexico,Colorado,A,-11
20211113,Prairie View A&M,Michigan,N,-28
20211113,La Salle,Albany,H,3
20211113,Temple,USC,H,-5
20211113,NJIT,Lehigh,A,17
20211113,Youngstown St.,Southeast Missouri S,A,18
20211113,Jacksonville,North Carolina A&T,H,9
20211113,Saint Joseph's,Mount St. Mary's,H,20
20211113,Sacramento St.,Utah,A,-33
20211113,Connecticut,Coppin St.,H,35
20211113,Monmouth,Towson,A,8
20211113,VCU,Wagner,H,-14
20211113,Mercer,Winthrop,A,-3
20211113,Miami OH,Lamar,H,29
20211113,Wagner,VCU,A,14
20211113,Norfolk St.,Tennessee St.,N,7
20211113,Central Michigan,DePaul,A,-33
20211113,Miami FL,UCF,H,-6
20211113,Duquesne,Hofstra,H,-10
20211113,UC San Diego,George Washington,H,20
20211113,Toledo,Detroit,H,8
20211113,James Madison,Old Dominion,H,5
20211114,Drexel,Syracuse,A,-15
20211114,Vanderbilt,Texas St.,H,19
20211114,Canisius,St. Bonaventure,A,-9
20211114,Texas A&M Corpus Chr,Texas A&M,A,-21
20211114,Loyola MD,Lipscomb,N,-5
20211114,East Tennessee St.,Tennessee,A,-32
20211114,Fairfield,Boston College,A,-8
20211114,Brown,Central Connecticut,H,18
20211114,Penn,Bucknell,A,5
20211114,Seton Hall,Yale,H,36
20211114,Binghamton,Sacred Heart,A,12
20211114,Morgan St.,George Mason,A,-37
20211114,Florida,Florida St.,H,16
20211114,Minnesota,Princeton,N,7
20211114,Central Connecticut,Brown,A,-18
20211114,South Carolina,Western Kentucky,N,11
20211114,Prairie View A&M,Oklahoma St.,A,-13
20211114,East Carolina,Western Carolina,H,16
20211114,Rider,Delaware St.,H,10
20211114,Arkansas Pine Bluff,Wyoming,A,-40
20211114,Stephen F. Austin,South Dakota St.,H,-12
20211114,Seattle,Idaho St.,H,26
20211114,Princeton,Minnesota,N,-7
20211114,Idaho St.,Seattle,A,-26
20211114,Wyoming,Arkansas Pine Bluff,H,40
20211114,St. Bonaventure,Canisius,H,9
20211114,Western Kentucky,South Carolina,N,-11
20211114,Florida St.,Florida,A,-16
20211114,Drake,South Dakota,H,49
20211114,Yale,Seton Hall,A,-36
20211114,Lipscomb,Loyola MD,N,5
20211114,UNC Asheville,Chattanooga,A,-30
20211114,South Dakota St.,Stephen F. Austin,A,12
20211114,Boston College,Fairfield,H,8
20211114,Syracuse,Drexel,H,15
20211114,George Mason,Morgan St.,H,37
20211114,Tennessee,East Tennessee St.,H,32
20211114,Texas A&M,Texas A&M Corpus Chr,H,21
20211114,Texas St.,Vanderbilt,A,-19
20211114,Oklahoma St.,Prairie View A&M,H,13
20211114,Delaware St.,Rider,A,-10
20211114,Western Carolina,East Carolina,A,-16
20211114,South Dakota,Drake,A,-49
20211114,Chattanooga,UNC Asheville,H,30
20211114,Sacred Heart,Binghamton,H,-12
20211114,Bucknell,Penn,H,-5
20211115,Belmont,Furman,H,6
20211115,Southern Miss,TCU,A,-32
20211115,South Florida,North Carolina A&T,H,2
20211115,Buffalo,North Texas,A,3
20211115,Central Michigan,Eastern Illinois,A,1
20211115,Tulsa,Oregon St.,H,6
20211115,Gonzaga,Alcorn St.,H,27
20211115,UCLA,Long Beach St.,H,21
20211115,Virginia Tech,Radford,H,26
20211115,Washington St.,UC Santa Barbara,H,8
20211115,Missouri,UMKC,H,-14
20211115,Louisville,Navy,H,17
20211115,Cal Poly,Sacramento St.,H,-1
20211115,LSU,Liberty,H,16
20211115,Coppin St.,UNC Greensboro,A,-7
20211115,Duquesne,Weber St.,H,-4
20211115,Bowling Green,Ohio St.,A,-31
