DATE,TEAM,OPP.,VENUE,RESULT
20111111,Tennessee Tech,Miami FL,A,-11
20111111,Michigan St.,North Carolina,N,-12
20111111,Belmont,Duke,A,-1
20111111,Xavier,Morgan St.,H,11
20111111,UC Irvine,California,A,-21
20111111,Texas Tech,Troy,H,5
20111111,McNeese St.,Auburn,A,-22
20111111,Wofford,Georgia,A,-13
20111111,Bucknell,Minnesota,A,-12
20111111,Indiana,Stony Brook,H,30
20111111,Georgia Southern,Valparaiso,H,-9
20111111,Western Carolina,South Carolina,A,-25
20111111,Illinois,Loyola Chicago,H,18
20111111,UNC Greensboro,Tennessee,A,-29
20111111,North Carolina A&T,Creighton,A,-32
20111111,Alabama A&M,Tulane,A,-9
20111111,Howard,Bowling Green,A,-15
20111111,Louisville,Tennessee Martin,H,35
20111111,The Citadel,VMI,N,-3
20111111,Alabama St.,Marshall,A,-18
20111111,Oral Roberts,West Virginia,A,-7
20111111,North Dakota St.,San Francisco,A,8
20111111,Texas Southern,Baylor,A,-20
20111111,Southern Utah,UC Davis,N,1
20111111,George Mason,Rhode Island,H,2
20111111,Hofstra,LIU Brooklyn,H,18
20111111,BYU,Utah St.,A,-7
20111111,San Francisco,North Dakota St.,H,-8
20111111,Gonzaga,Eastern Washington,H,8
20111111,Loyola Chicago,Illinois,A,-18
20111111,Missouri,Southeast Missouri S,H,15
20111111,American,Richmond,A,-10
20111111,UNC Asheville,North Carolina St.,A,-9
20111111,Saint Louis,Tennessee St.,H,34
20111111,Stony Brook,Indiana,A,-30
20111111,Florida St.,Jacksonville,H,12
20111111,Southeast Missouri S,Missouri,A,-15
20111111,Connecticut,Columbia,H,13
20111111,Colorado St.,Montana,H,6
20111111,Valparaiso,Georgia Southern,A,9
20111111,Maryland Eastern Sho,George Washington,A,-16
20111111,Charleston Southern,Kansas St.,A,-5
20111111,UC Davis,Southern Utah,N,-1
20111111,Minnesota,Bucknell,H,12
20111111,Jacksonville,Florida St.,A,-12
20111111,Tennessee St.,Saint Louis,A,-34
20111111,Air Force,Army,H,16
20111111,Iowa,Chicago St.,H,43
20111111,Rutgers,Dartmouth,H,6
20111111,Bethune Cookman,Stetson,A,-5
20111111,Jackson St.,Florida,A,-40
20111111,Elon,Massachusetts,A,-18
20111111,College of Charlesto,Holy Cross,H,9
20111111,Pittsburgh,Albany,H,33
20111111,Loyola Marymount,UCLA,A,11
20111111,South Dakota,Nebraska,A,-17
20111111,Oklahoma,Idaho St.,H,4
20111111,USC Upstate,Arkansas,A,-20
20111111,Towson,Kansas,A,-46
20111111,Boston University,Northeastern,H,-8
20111111,Bryant,San Diego St.,A,-12
20111111,DePaul,UT Rio Grande Valley,H,19
20111111,Montana St.,Arizona St.,A,-6
20111111,Charlotte,North Carolina Centr,H,16
20111111,Hartford,Sacred Heart,N,-20
20111111,USC,Cal St. Northridge,H,7
20111111,Oklahoma St.,Texas A&M Corpus Chr,H,32
20111111,Arizona St.,Montana St.,H,6
20111111,St. Bonaventure,Cornell,H,21
20111111,Auburn,McNeese St.,H,22
20111111,Purdue,Northern Illinois,H,62
20111111,LIU Brooklyn,Hofstra,A,-18
20111111,Tulane,Alabama A&M,H,9
20111111,Kansas,Towson,H,46
20111111,UCLA,Loyola Marymount,H,-11
20111111,Northern Arizona,Louisiana Lafayette,N,-17
20111111,Eastern Washington,Gonzaga,A,-8
20111111,Kansas St.,Charleston Southern,H,5
20111111,Missouri St.,Nevada,A,22
20111111,Delaware,Radford,A,-4
20111111,Campbell,Houston Christian,H,14
20111111,Massachusetts,Elon,H,18
20111111,Idaho St.,Oklahoma,A,-4
20111111,Baylor,Texas Southern,H,20
20111111,North Florida,Alabama,A,-20
20111111,Buffalo,Saint Peter's,H,7
20111111,Monmouth,Villanova,A,-36
20111111,St. Francis PA,VCU,A,-6
20111111,Albany,Pittsburgh,A,-33
20111111,Robert Morris,Rider,H,26
20111111,Richmond,American,H,10
20111111,Portland St.,Denver,A,-8
20111111,Indiana St.,Eastern Illinois,H,7
20111111,Stetson,Bethune Cookman,H,5
20111111,Louisiana Lafayette,Northern Arizona,N,17
20111111,Columbia,Connecticut,A,-13
20111111,Gardner Webb,Clemson,A,-21
20111111,Duke,Belmont,H,1
20111111,Fairfield,Quinnipiac,N,12
20111111,Little Rock,Tulsa,A,-16
20111111,Oregon,Vanderbilt,A,-14
20111111,Kentucky,Marist,H,50
20111111,Denver,Portland St.,H,8
20111111,Illinois St.,Fresno St.,A,-8
20111111,Creighton,North Carolina A&T,H,32
20111111,Penn,UMBC,A,14
20111111,UMBC,Penn,H,-14
20111111,Dartmouth,Rutgers,A,-6
20111111,Wake Forest,Loyola MD,H,12
20111111,Northern Illinois,Purdue,A,-62
20111111,Yale,Central Connecticut,N,4
20111111,La Salle,Lafayette,H,26
20111111,Stanford,Central Arkansas,H,39
20111111,Troy,Texas Tech,A,-5
20111111,Rhode Island,George Mason,A,-2
20111111,Clemson,Gardner Webb,H,21
20111111,Quinnipiac,Fairfield,N,-12
20111111,Cornell,St. Bonaventure,A,-21
20111111,Florida Gulf Coast,TCU,A,-1
20111111,California,UC Irvine,H,21
20111111,Bowling Green,Howard,H,15
20111111,Fresno St.,Illinois St.,H,8
20111111,Central Connecticut,Yale,N,-4
20111111,Cal St. Northridge,USC,A,-7
20111111,Mount St. Mary's,Marquette,A,-54
20111111,Louisiana Monroe,Mississippi,A,-22
20111111,Western Kentucky,Saint Joseph's,H,-11
20111111,Marshall,Alabama St.,H,18
20111111,Vanderbilt,Oregon,H,14
20111111,Middle Tennessee,Austin Peay,H,9
20111111,Mississippi,Louisiana Monroe,H,22
20111111,Eastern Michigan,Illinois Chicago,H,11
20111111,Sacred Heart,Hartford,N,20
20111111,Georgia,Wofford,H,13
20111111,South Carolina,Western Carolina,H,25
20111111,Central Arkansas,Stanford,A,-39
20111111,Arkansas St.,Lamar,A,-3
20111111,Lamar,Arkansas St.,H,3
20111111,Tennessee,UNC Greensboro,H,29
20111111,Texas A&M Corpus Chr,Oklahoma St.,A,-32
20111111,Florida,Jackson St.,H,40
20111111,Utah St.,BYU,H,7
20111111,Nevada,Missouri St.,H,-22
20111111,Alabama,North Florida,H,20
20111111,UTSA,UTEP,A,9
20111111,Arkansas,USC Upstate,H,20
20111112,Army,The Citadel,N,-11
20111112,Cal Poly,San Jose St.,H,27
20111112,Grambling St.,Houston,A,-46
20111112,South Florida,Vermont,H,2
20111112,Virginia Tech,East Tennessee St.,H,11
20111112,Butler,Evansville,A,-3
20111112,Wisconsin,Kennesaw St.,H,54
20111112,Eastern Kentucky,Winthrop,A,12
20111112,Binghamton,Colgate,H,-4
20111112,Princeton,Wagner,H,-16
20111112,Washington,Georgia St.,H,17
20111112,The Citadel,Army,N,11
20111112,Lehigh,Iowa St.,A,-9
20111112,Providence,Fairleigh Dickinson,H,11
20111112,UC Davis,Bryant,N,-7
20111112,Mississippi Valley S,Notre Dame,A,-13
20111112,Vermont,South Florida,A,-2
20111112,Georgetown,Savannah St.,H,29
20111112,Portland,Florida Atlantic,N,5
20111112,San Francisco,Northern Arizona,H,19
20111112,Southern Utah,San Diego St.,A,-33
20111112,Houston,Grambling St.,H,46
20111112,Samford,Youngstown St.,H,-7
20111112,San Diego St.,Southern Utah,H,33
20111112,Fort Wayne,Nebraska Omaha,H,11
20111112,North Dakota St.,Louisiana Lafayette,N,20
20111112,Western Illinois,Dayton,A,-29
20111112,St. Francis NY,Seton Hall,A,-4
20111112,Fordham,Syracuse,A,-25
20111112,Old Dominion,Northern Iowa,H,-17
20111112,Youngstown St.,Samford,A,7
20111112,South Dakota St.,Western Michigan,H,6
20111112,Duke,Presbyterian,H,41
20111112,Hartford,Penn St.,A,-15
20111112,Western Michigan,South Dakota St.,A,-6
20111112,Syracuse,Fordham,H,25
20111112,Oregon St.,Cal St. Bakersfield,H,24
20111112,Northern Arizona,San Francisco,A,-19
20111112,Evansville,Butler,H,3
20111112,Seton Hall,St. Francis NY,H,4
20111112,Long Beach St.,Idaho,H,8
20111112,Kennesaw St.,Wisconsin,A,-54
20111112,William & Mary,Hampton,A,-15
20111112,Northern Colorado,New Mexico St.,H,-14
20111112,South Alabama,Mississippi St.,A,-15
20111112,Georgia St.,Washington,A,-17
20111112,Louisiana Lafayette,North Dakota St.,N,-20
20111112,Air Force,VMI,H,10
20111112,East Tennessee St.,Virginia Tech,A,-11
20111112,Hampton,William & Mary,H,15
20111112,Dayton,Western Illinois,H,29
20111112,Wagner,Princeton,A,16
20111112,Manhattan,NJIT,H,14
20111112,Penn St.,Hartford,H,15
20111112,Northern Iowa,Old Dominion,A,17
20111112,Mississippi St.,South Alabama,H,15
20111112,Iowa St.,Lehigh,H,9
20111112,Notre Dame,Mississippi Valley S,H,13
20111112,Bryant,UC Davis,N,7
20111112,VMI,Air Force,A,-10
20111112,San Jose St.,Cal Poly,A,-27
20111112,Idaho,Long Beach St.,A,-8
20111112,Fairleigh Dickinson,Providence,A,-11
20111112,Florida Atlantic,Portland,N,-5
20111112,Savannah St.,Georgetown,A,-29
20111112,LSU,Nicholls St.,H,22
20111112,Winthrop,Eastern Kentucky,H,-12
20111112,Colgate,Binghamton,A,4
20111112,Nicholls St.,LSU,A,-22
20111112,Presbyterian,Duke,A,-41
20111112,New Mexico St.,Northern Colorado,A,14
20111113,UNC Wilmington,Maryland,A,-9
20111113,Charleston Southern,Wichita St.,A,-28
20111113,Jackson St.,Baylor,A,-33
20111113,UMBC,St. John's,A,-23
20111113,North Carolina St.,Morehead St.,H,30
20111113,Boston University,Texas,A,-36
20111113,Florida Atlantic,Washington,A,-6
20111113,Louisiana Lafayette,San Francisco,A,-1
20111113,Texas A&M,Southern,H,25
20111113,Maryland,UNC Wilmington,H,9
20111113,Gardner Webb,Lipscomb,A,3
20111113,St. John's,UMBC,H,23
20111113,Creighton,Chicago St.,H,34
20111113,Central Arkansas,Sacramento St.,A,-21
20111113,Chattanooga,Indiana,A,-25
20111113,Tulsa,Southeastern Louisia,H,15
20111113,Morehead St.,North Carolina St.,A,-30
20111113,Georgia St.,Portland,N,-5
20111113,UMKC,Bradley,A,-10
20111113,North Dakota St.,Northern Arizona,N,12
20111113,Southern Utah,Bryant,N,17
20111113,Cincinnati,Alabama St.,H,25
20111113,Alabama St.,Cincinnati,A,-25
20111113,Ball St.,Arizona,A,-10
20111113,Green Bay,Duquesne,A,-18
20111113,San Francisco,Louisiana Lafayette,H,1
20111113,Portland,Georgia St.,N,5
20111113,Loyola Marymount,Middle Tennessee,H,-7
20111113,Lipscomb,Gardner Webb,H,-3
20111113,California,George Washington,H,27
20111113,Middle Tennessee,Loyola Marymount,A,7
20111113,Pittsburgh,Rider,H,8
20111113,Northern Arizona,North Dakota St.,N,-12
20111113,San Diego St.,UC Davis,H,15
20111113,Ohio,Tennessee Martin,H,9
20111113,Little Rock,Northwestern St.,H,6
20111113,Rider,Pittsburgh,A,-8
20111113,Louisville,Lamar,H,20
20111113,Texas,Boston University,H,36
20111113,Bowling Green,Georgia,A,-9
20111113,UC Riverside,UTEP,A,-11
20111113,UTEP,UC Riverside,H,11
20111113,Canisius,James Madison,A,-9
20111113,Vanderbilt,Cleveland St.,H,-13
20111113,South Carolina St.,Virginia,A,-37
20111113,Arizona,Ball St.,H,10
20111113,UC Davis,San Diego St.,A,-15
20111113,Washington,Florida Atlantic,H,6
20111113,Baylor,Jackson St.,H,33
20111113,James Madison,Canisius,H,9
20111113,Tennessee Martin,Ohio,A,-9
20111113,Georgia,Bowling Green,H,9
20111113,UNC Asheville,North Carolina,H,-16
20111113,Cleveland St.,Vanderbilt,A,13
20111113,Duquesne,Green Bay,H,18
20111113,Wichita St.,Charleston Southern,H,28
20111113,Sacramento St.,Central Arkansas,H,21
20111113,Jacksonville St.,Marshall,A,-14
20111113,Virginia,South Carolina St.,H,37
20111113,George Washington,California,A,-27
20111113,Southern,Texas A&M,A,-25
20111113,Bryant,Southern Utah,N,-17
20111113,Indiana,Chattanooga,H,25
20111113,Marshall,Jacksonville St.,H,14
20111113,Northwestern St.,Little Rock,A,-6
20111113,Southeastern Louisia,Tulsa,A,-15
20111113,Lamar,Louisville,A,-20
20111113,Northwestern,UT Rio Grande Valley,H,24
20111113,North Carolina,UNC Asheville,A,16
20111113,Bradley,UMKC,H,10
20111114,Idaho St.,North Dakota,A,-16
20111114,Iowa,North Carolina A&T,H,16
20111114,Alabama,Oakland,H,17
20111114,USC,Nebraska,H,-3
20111114,Loyola Chicago,Kansas St.,A,-13
20111114,New Hampshire,Boston College,A,-3
20111114,Nebraska,USC,A,3
20111114,Washington,Portland,H,30
20111114,Presbyterian,Eastern Kentucky,H,28
20111114,Mississippi,Grambling St.,H,30
20111114,Fairfield,Providence,H,-8
20111114,UCF,Florida St.,A,-23
20111114,Detroit,Notre Dame,A,-6
20111114,Illinois,SIU Edwardsville,H,20
20111114,UC Irvine,San Jose St.,A,-1
20111114,Milwaukee,Northern Illinois,A,2
20111114,Manhattan,Syracuse,A,-36
20111114,Houston,Utah Valley,H,13
20111114,St. Francis PA,Lafayette,H,-3
20111114,Eastern Kentucky,Presbyterian,A,-28
20111114,Virginia Tech,Monmouth,H,45
20111114,George Mason,FIU,N,-3
20111114,Monmouth,Virginia Tech,A,-45
20111114,Valparaiso,Holy Cross,H,50
20111114,Furman,Columbia,A,4
20111114,Brown,Albany,N,-9
20111114,Stephen F. Austin,San Diego,A,-5
20111114,Saint Mary's,Northern Iowa,H,16
20111114,Gonzaga,Washington St.,H,8
20111114,San Diego,Stephen F. Austin,H,5
20111114,Portland,Washington,A,-30
20111114,William & Mary,Liberty,H,-3
20111114,Florida Atlantic,Georgia St.,N,7
20111114,Florida A&M,Stetson,H,-18
20111114,Delaware St.,Georgia Tech,A,-18
20111114,Northeastern,Massachusetts,A,-16
20111114,Kansas St.,Loyola Chicago,H,13
20111114,Niagara,Central Connecticut,H,9
20111114,Western Kentucky,Tennessee St.,H,3
20111114,Albany,Brown,N,9
20111114,Stanford,Fresno St.,H,16
20111114,Cornell,Binghamton,H,15
20111114,Tennessee St.,Western Kentucky,A,-3
20111114,FIU,George Mason,N,3
20111114,Texas A&M Corpus Chr,Denver,H,-7
20111114,Purdue,High Point,H,2
20111114,Towson,Michigan,A,-17
20111114,Radford,Penn St.,A,-16
20111114,Notre Dame,Detroit,H,6
20111114,Davidson,Richmond,H,13
20111114,Providence,Fairfield,A,8
20111114,Loyola MD,Coppin St.,H,10
20111114,Northern Illinois,Milwaukee,H,-2
20111114,American,Maryland Eastern Sho,A,-2
20111114,Kennesaw St.,Auburn,A,-13
20111114,Nevada,UNLV,A,-4
20111114,Temple,Penn,A,6
20111114,Northern Iowa,Saint Mary's,A,-16
20111114,Mississippi Valley S,DePaul,A,-10
20111114,Columbia,Furman,H,-4
20111114,Denver,Texas A&M Corpus Chr,A,7
20111114,High Point,Purdue,A,-2
20111114,Indiana St.,Louisiana Monroe,A,12
20111114,Marquette,Norfolk St.,H,31
20111114,Old Dominion,LIU Brooklyn,H,8
20111114,Boston College,New Hampshire,H,3
20111114,SMU,Colorado St.,N,-19
20111114,Syracuse,Manhattan,H,36
20111114,Norfolk St.,Marquette,A,-31
20111114,SIU Edwardsville,Illinois,A,-20
20111114,North Carolina A&T,Iowa,A,-16
20111114,Lafayette,St. Francis PA,A,3
20111114,Murray St.,Morgan St.,A,11
20111114,Campbell,East Carolina,H,2
20111114,Massachusetts,Northeastern,H,16
20111114,East Carolina,Campbell,A,-2
20111114,Georgia Tech,Delaware St.,H,18
20111114,Marist,South Florida,A,-14
20111114,Georgetown,UNC Greensboro,H,41
20111114,Central Connecticut,Niagara,A,-9
20111114,Colorado St.,SMU,N,19
20111114,Mercer,Missouri,A,-18
20111114,Fresno St.,Stanford,A,-16
20111114,San Jose St.,UC Irvine,H,1
20111114,Coppin St.,Loyola MD,A,-10
20111114,Minnesota,South Dakota St.,H,16
20111114,Bethune Cookman,Houston Christian,A,-2
20111114,Savannah St.,North Florida,A,-5
20111114,Auburn,Kennesaw St.,H,13
20111114,LIU Brooklyn,Old Dominion,A,-8
20111114,Washington St.,Gonzaga,A,-8
20111114,Oakland,Alabama,A,-17
20111114,South Dakota St.,Minnesota,A,-16
20111114,Georgia St.,Florida Atlantic,N,-7
20111114,Wagner,Connecticut,A,-12
20111114,Grambling St.,Mississippi,A,-30
20111114,Stetson,Florida A&M,A,18
20111114,Liberty,William & Mary,A,3
20111114,Michigan,Towson,H,17
20111114,Morgan St.,Murray St.,H,-11
20111114,Connecticut,Wagner,H,12
20111114,Richmond,Davidson,A,-13
20111114,North Florida,Savannah St.,H,5
20111114,UNC Greensboro,Georgetown,A,-41
20111114,South Florida,Marist,H,14
20111114,Holy Cross,Valparaiso,A,-50
20111114,UNLV,Nevada,H,4
20111114,Binghamton,Cornell,A,-15
20111114,Florida St.,UCF,H,23
20111114,DePaul,Mississippi Valley S,H,10
20111114,Penn,Temple,H,-6
20111114,Missouri,Mercer,H,18
20111114,Maryland Eastern Sho,American,H,2
20111114,Louisiana Monroe,Indiana St.,H,-12
20111114,Penn St.,Radford,H,16
20111115,Rider,Drexel,H,-18
20111115,Saint Louis,Southern Illinois,A,19
20111115,Eastern Washington,South Dakota,H,9
20111115,College of Charlesto,Morehead St.,H,15
20111115,Manhattan,Brown,N,2
20111115,South Dakota,Eastern Washington,A,-9
20111115,Virginia Tech,FIU,H,15
20111115,Colorado St.,Stanford,A,-12
20111115,Canisius,Longwood,A,4
20111115,Michigan St.,Duke,N,-5
20111115,Saint Peter's,Robert Morris,H,-17
20111115,Wyoming,Northern Colorado,H,19
20111115,Bucknell,Vanderbilt,A,-12
20111115,Dayton,Miami OH,A,-5
20111115,FIU,Virginia Tech,A,-15
20111115,West Virginia,Kent St.,H,-10
20111115,Syracuse,Albany,H,24
20111115,UCLA,Middle Tennessee,H,-20
20111115,Portland St.,Seattle,H,1
20111115,UTSA,Oral Roberts,N,1
20111115,Rhode Island,Texas,A,-10
20111115,Nicholls St.,Tulane,A,-46
20111115,Santa Clara,UC Santa Barbara,A,-33
20111115,Pepperdine,Arizona St.,A,6
20111115,Florida,Ohio St.,A,-7
20111115,Kansas,Kentucky,N,-10
20111115,Appalachian St.,East Tennessee St.,A,-13
20111115,Eastern Michigan,Texas Southern,A,-17
20111115,Vanderbilt,Bucknell,H,12
20111115,Arizona St.,Pepperdine,H,-6
20111115,Sacred Heart,Stony Brook,H,11
20111115,Drexel,Rider,A,18
20111115,Xavier,IPFW,H,23
20111115,East Tennessee St.,Appalachian St.,H,13
20111115,Baylor,San Diego St.,H,10
20111115,South Carolina,Elon,A,-5
20111115,Kent St.,West Virginia,A,10
20111115,Winthrop,Virginia,A,-21
20111115,Ohio,Lamar,H,7
20111115,Miami OH,Dayton,H,5
20111115,Lamar,Ohio,A,-7
20111115,La Salle,Villanova,A,-7
20111115,Lehigh,Fairleigh Dickinson,A,11
20111115,Miami FL,Rutgers,H,15
20111115,Jacksonville St.,Cincinnati,A,-14
20111115,Fresno St.,SMU,N,2
20111115,Quinnipiac,Yale,H,6
20111115,Virginia,Winthrop,H,21
20111115,Utah St.,Weber St.,A,-10
20111115,Ohio St.,Florida,H,7
20111115,Duke,Michigan St.,N,5
20111115,Southern Illinois,Saint Louis,H,-19
20111115,Villanova,La Salle,H,7
20111115,Stanford,Colorado St.,H,12
20111115,Kentucky,Kansas,N,10
20111115,Arkansas St.,Missouri St.,H,-31
20111115,Memphis,Belmont,H,16
20111115,Chattanooga,Butler,A,-11
20111115,Belmont,Memphis,A,-16
20111115,Charlotte,Central Michigan,A,2
20111115,Tulane,Nicholls St.,H,46
20111115,Harvard,Holy Cross,A,9
20111115,Iowa St.,Drake,A,-9
20111115,Stony Brook,Sacred Heart,A,-11
20111115,SMU,Fresno St.,N,-2
20111115,California,Austin Peay,H,17
20111115,UC Santa Barbara,Santa Clara,H,33
20111115,Central Michigan,Charlotte,H,-2
20111115,Monmouth,George Mason,N,-32
20111115,Cincinnati,Jacksonville St.,H,14
20111115,Hawaii,Cal St. Northridge,H,19
20111115,Butler,Chattanooga,H,11
20111115,Elon,South Carolina,H,5
20111115,Missouri St.,Arkansas St.,A,31
20111115,Rutgers,Miami FL,A,-15
20111115,Cal St. Northridge,Hawaii,A,-19
20111115,San Diego St.,Baylor,A,-10
20111115,LSU,Coastal Carolina,A,-8
20111115,Oral Roberts,UTSA,N,-1
20111115,George Mason,Monmouth,N,32
20111115,Fort Wayne,Xavier,A,-23
20111115,IUPUI,Little Rock,A,-5
20111115,Austin Peay,California,A,-17
20111115,Texas Southern,Eastern Michigan,H,17
20111115,Albany,Syracuse,A,-24
20111115,Brown,Manhattan,N,-2
20111115,Northern Colorado,Wyoming,A,-19
20111115,Holy Cross,Harvard,H,-9
20111115,Texas,Rhode Island,H,10
20111115,Yale,Quinnipiac,A,-6
20111115,Middle Tennessee,UCLA,A,20
20111115,Little Rock,IUPUI,H,5
20111115,Robert Morris,Saint Peter's,A,17
20111115,Drake,Iowa St.,H,9
20111115,Morehead St.,College of Charlesto,A,-15
20111115,Coastal Carolina,LSU,H,8
20111115,Fairleigh Dickinson,Lehigh,H,-11
20111115,Weber St.,Utah St.,H,10
20111115,Arkansas Pine Bluff,Oklahoma St.,A,-27
20111115,Oklahoma St.,Arkansas Pine Bluff,H,27
20111116,Utah,Boise St.,A,-21
20111116,New Mexico,New Mexico St.,H,-9
20111116,South Dakota St.,Georgia,A,-11
20111116,UMKC,Nebraska Omaha,H,3
20111116,San Francisco,San Jose St.,H,2
20111116,Oakland,Arkansas,A,-23
20111116,Tennessee,Louisiana Monroe,H,23
20111116,Green Bay,North Dakota St.,A,-4
20111116,Clemson,The Citadel,A,23
20111116,Savannah St.,Jacksonville,H,3
20111116,Mount St. Mary's,Hartford,A,13
20111116,The Citadel,Clemson,H,-23
20111116,Long Beach St.,Pittsburgh,A,10
20111116,Wagner,North Carolina Centr,H,4
20111116,Wisconsin,Colgate,H,27
20111116,Pittsburgh,Long Beach St.,H,-10
20111116,LIU Brooklyn,Penn St.,A,-9
20111116,Louisiana Monroe,Tennessee,A,-23
20111116,UAB,Creighton,H,-10
20111116,Arkansas Pine Bluff,Oral Roberts,N,-36
20111116,Penn St.,LIU Brooklyn,H,9
20111116,North Dakota St.,Green Bay,H,4
20111116,Georgia Southern,Wake Forest,A,-9
20111116,Dartmouth,Vermont,H,-12
20111116,Old Dominion,Howard,H,10
20111116,Stetson,Florida St.,A,-13
20111116,Sam Houston St.,Notre Dame,A,-33
20111116,Oral Roberts,Arkansas Pine Bluff,N,36
20111116,Texas Tech,North Texas,H,5
20111116,Jacksonville,Savannah St.,A,-3
20111116,Oregon St.,Hofstra,H,10
20111116,North Carolina Centr,Wagner,A,-4
20111116,Wake Forest,Georgia Southern,H,9
20111116,Evansville,Indiana,H,-21
20111116,Princeton,North Carolina St.,A,-2
20111116,Eastern Illinois,Loyola Chicago,H,4
20111116,Oklahoma St.,UTSA,H,5
20111116,Bradley,Southeast Missouri S,H,1
20111116,Notre Dame,Sam Houston St.,H,33
20111116,Siena,Navy,H,9
20111116,Southeast Missouri S,Bradley,A,-1
20111116,Cornell,Buffalo,A,-9
20111116,Boise St.,Utah,H,21
20111116,Wright St.,Jackson St.,H,17
20111116,North Carolina St.,Princeton,H,2
20111116,Buffalo,Cornell,H,9
20111116,Cal Poly,Cal St. Bakersfield,H,-2
20111116,Jackson St.,Wright St.,A,-17
20111116,UTSA,Oklahoma St.,A,-5
20111116,Hofstra,Oregon St.,A,-10
20111116,Indiana,Evansville,A,21
20111116,Colgate,Wisconsin,A,-27
20111116,Georgia,South Dakota St.,H,11
20111116,American,Florida Atlantic,H,6
20111116,Hartford,Mount St. Mary's,H,-13
20111116,Creighton,UAB,A,10
20111116,North Texas,Texas Tech,A,-5
20111116,Grambling St.,Utah Valley,A,-30
20111116,Arkansas,Oakland,H,23
20111116,Navy,Siena,A,-9
20111116,Florida St.,Stetson,H,13
20111116,Vermont,Dartmouth,A,12
20111116,Howard,Old Dominion,A,-10
20111116,San Jose St.,San Francisco,A,-2
20111116,New Mexico St.,New Mexico,A,9
20111116,St. Francis NY,Lafayette,A,-6
20111116,Florida Atlantic,American,A,-6
20111116,Lafayette,St. Francis NY,H,6
20111116,Loyola Chicago,Eastern Illinois,A,-4
20111117,Purdue,Iona,N,1
20111117,Maryland,Alabama,N,-20
20111117,Western Illinois,Michigan,A,-4
20111117,Presbyterian,Western Carolina,H,-7
20111117,Sacramento St.,Washington St.,A,-11
20111117,Rice,Southern,H,15
20111117,Massachusetts,NJIT,H,21
20111117,Saint Joseph's,Georgia Tech,N,13
20111117,Oregon,Eastern Washington,H,8
20111117,Tulsa,Western Kentucky,N,16
20111117,Northern Illinois,Iowa,A,-33
20111117,Southern,Rice,A,-15
20111117,Temple,Western Michigan,N,14
20111117,LSU,Northwestern,N,-6
20111117,Loyola MD,UMBC,A,10
20111117,Missouri,Niagara,H,31
20111117,St. John's,Arizona,H,-9
20111117,USC,San Diego St.,A,-2
20111117,Mississippi St.,Texas A&M,N,9
20111117,Western Michigan,Temple,N,-14
20111117,Lipscomb,Illinois,A,-15
20111117,Fairfield,Minnesota,A,-10
20111117,Arizona,St. John's,A,9
20111117,Montana,Idaho,H,5
20111117,Northwestern,LSU,N,6
20111117,Michigan,Western Illinois,H,4
20111117,Illinois St.,SIU Edwardsville,H,30
20111117,Connecticut,Maine,H,20
20111117,Niagara,Missouri,A,-31
20111117,Richmond,Hampton,H,21
20111117,Eastern Washington,Oregon,A,-8
20111117,West Virginia,Alcorn St.,H,35
20111117,Washington St.,Sacramento St.,H,11
