DATE,TEAM,OPP.,VENUE,RESULT
20151114,Providence,Harvard,H,12
20151114,Harvard,Providence,A,-12
20151114,Northern Illinois,South Dakota,H,7
20151114,South Dakota,Northern Illinois,A,-7
20151114,Texas Southern,Creighton,A,-23
20151114,Norfolk St.,South Carolina,A,-15
20151114,NJIT,Kentucky,A,-30
20151114,St. Francis NY,Boston College,A,-26
20151114,Duke,Bryant,H,38
20151114,Santa Clara,Denver,H,-22
20151114,Southern Miss,Memphis,A,-18
20151114,Akron,Cleveland St.,N,12
20151114,Jacksonville,Appalachian St.,A,-8
20151114,Lipscomb,Milwaukee,H,-6
20151114,Bowling Green,New Orleans,H,18
20151114,SMU,Sam Houston St.,H,35
20151114,Kentucky,NJIT,H,30
20151114,Massachusetts,Howard,H,6
20151114,Northern Iowa,Colorado St.,H,-6
20151114,UCF,Davidson,A,-5
20151114,Penn St.,VMI,H,12
20151114,Youngstown St.,Kent St.,A,-9
20151114,Boston College,St. Francis NY,H,26
20151114,Appalachian St.,Jacksonville,H,8
20151114,Howard,Massachusetts,A,-6
20151114,Radford,Georgetown,A,2
20151114,Winthrop,Hampton,H,7
20151114,Hampton,Winthrop,A,-7
20151114,La Salle,Towson,H,2
20151114,Milwaukee,Lipscomb,A,6
20151114,Georgetown,Radford,H,-2
20151114,Hawaii,Montana St.,H,11
20151114,Creighton,Texas Southern,H,23
20151114,Montana St.,Hawaii,A,-11
20151114,Ohio,Florida Gulf Coast,H,10
20151114,Kent St.,Youngstown St.,H,9
20151114,Denver,Santa Clara,A,22
20151114,Cleveland St.,Akron,N,-12
20151114,Virginia Tech,Alabama St.,H,-3
20151114,Western Michigan,DePaul,A,-6
20151114,Florida Gulf Coast,Ohio,A,-10
20151114,Butler,The Citadel,H,73
20151114,Nebraska,Mississippi Valley S,H,46
20151114,Fordham,UT Arlington,A,-5
20151114,Central Arkansas,Tulsa,A,-17
20151114,New Orleans,Bowling Green,A,-18
20151114,San Jose St.,Idaho,H,-20
20151114,DePaul,Western Michigan,H,6
20151114,Sam Houston St.,SMU,A,-35
20151115,Howard,Rutgers,A,-12
20151115,Nicholls St.,Florida St.,A,-47
20151115,Hartford,Saint Louis,A,-17
20151115,UNC Asheville,Western Carolina,A,-9
20151115,Fairfield,North Carolina,A,-27
20151115,Saint Louis,Hartford,H,17
20151115,Penn,Central Connecticut,H,16
20151115,Army,Binghamton,A,14
20151115,North Carolina St.,South Alabama,H,18
20151115,Cincinnati,Robert Morris,H,62
20151115,Wisconsin,Siena,H,27
20151115,New Mexico,New Mexico St.,A,9
20151115,Sacramento St.,Seattle,A,12
20151115,Florida A&M,Southern Illinois,A,-30
20151115,Charleston Southern,Stanford,A,-34
20151115,South Dakota,Cal St. Northridge,N,4
20151115,Robert Morris,Cincinnati,A,-62
20151115,Louisiana Monroe,Minnesota,A,-11
20151115,Cal St. Northridge,South Dakota,N,-4
20151115,UTSA,Clemson,A,-33
20151115,North Dakota St.,Illinois,A,-6
20151115,Denver,Lipscomb,H,10
20151115,Binghamton,Army,H,-14
20151115,Southeast Missouri S,Evansville,A,-15
20151115,Wake Forest,Bucknell,A,8
20151115,Ohio St.,Mount St. Mary's,H,22
20151115,Florida St.,Nicholls St.,H,47
20151115,Loyola Marymount,UC Irvine,A,-24
20151115,Santa Clara,Milwaukee,H,-6
20151115,Portland,UC Davis,A,-13
20151115,Evansville,Southeast Missouri S,H,15
20151115,Saint Joseph's,Niagara,H,11
20151115,Purdue,Vermont,H,28
20151115,Northern Illinois,Wright St.,H,6
20151115,Southern Illinois,Florida A&M,H,30
20151115,Mount St. Mary's,Ohio St.,A,-22
20151115,Central Connecticut,Penn,A,-16
20151115,Clemson,UTSA,H,33
20151115,Rutgers,Howard,H,12
20151115,Stetson,Richmond,A,-23
20151115,UC Davis,Portland,H,13
20151115,Western Carolina,UNC Asheville,H,9
20151115,Iona,Valparaiso,A,-25
20151115,Hawaii,Coastal Carolina,H,11
20151115,Iowa,Coppin St.,H,35
20151115,Stanford,Charleston Southern,H,34
20151115,Siena,Wisconsin,A,-27
20151115,Maryland Eastern Sho,Missouri,A,-18
20151115,Illinois,North Dakota St.,H,6
20151115,Seton Hall,Wagner,H,10
20151115,Wagner,Seton Hall,A,-10
20151115,Nevada,Montana St.,N,21
20151115,Valparaiso,Iona,H,25
20151115,Saint Peter's,Lafayette,A,-1
20151115,Montana St.,Nevada,N,-21
20151115,Niagara,Saint Joseph's,A,-11
20151115,South Alabama,North Carolina St.,A,-18
20151115,Vermont,Purdue,A,-28
20151115,Coastal Carolina,Hawaii,A,-11
20151115,Milwaukee,Santa Clara,A,6
20151115,UCLA,Cal Poly,H,5
20151115,Lafayette,Saint Peter's,H,1
20151115,Minnesota,Louisiana Monroe,H,11
20151115,Richmond,Stetson,H,23
20151115,Coppin St.,Iowa,A,-35
20151115,Seattle,Sacramento St.,H,-12
20151115,New Mexico St.,New Mexico,H,-9
20151115,Lipscomb,Denver,A,-10
20151115,Missouri,Maryland Eastern Sho,H,18
20151115,Wright St.,Northern Illinois,A,-6
20151115,UC Irvine,Loyola Marymount,H,24
20151115,North Carolina,Fairfield,H,27
20151115,Bucknell,Wake Forest,H,-8
20151115,Cal Poly,UCLA,A,-5
20151116,George Mason,Mercer,A,-9
20151116,Arizona,Bradley,H,30
20151116,Duquesne,New Orleans,H,20
20151116,Navy,College of Charlesto,H,-14
20151116,Elon,Michigan,A,-20
20151116,NJIT,South Florida,A,3
20151116,Weber St.,South Dakota St.,A,-17
20151116,Buffalo,Old Dominion,A,-19
20151116,Drake,Tulane,A,-5
20151116,Bethune Cookman,Tennessee Martin,A,7
20151116,Holy Cross,Brown,A,-16
20151116,Georgia Southern,Mississippi,A,-10
20151116,Kennesaw St.,LSU,A,-22
20151116,Austin Peay,Indiana,A,-26
20151116,Southern,Mississippi St.,A,4
20151116,North Carolina A&T,Florida,A,-50
20151116,Radford,VCU,A,-18
20151116,Morehead St.,Illinois St.,A,-1
20151116,College of Charlesto,Navy,A,14
20151116,Towson,Morgan St.,H,8
20151116,Gardner Webb,Vanderbilt,A,-36
20151116,Tulane,Drake,H,5
20151116,Monmouth,USC,A,-11
20151116,West Virginia,James Madison,N,13
20151116,Utah,San Diego St.,H,5
20151116,Lamar,Fresno St.,A,-8
20151116,Saint Mary's,Manhattan,H,26
20151116,San Francisco,Rice,H,26
20151116,Cornell,Colgate,A,3
20151116,Morgan St.,Towson,A,-8
20151116,Albany,Boston University,A,-5
20151116,Eastern Kentucky,UNC Wilmington,A,-19
20151116,Oklahoma St.,Arkansas Pine Bluff,H,14
20151116,Old Dominion,Buffalo,H,19
20151116,Campbell,Savannah St.,A,-2
20151116,Lehigh,Canisius,A,-9
20151116,Eastern Illinois,Ball St.,A,-17
20151116,Savannah St.,Campbell,H,2
20151116,San Diego St.,Utah,A,-5
20151116,Indiana St.,Wyoming,H,15
20151116,Boise St.,Northern Arizona,H,20
20151116,New Orleans,Duquesne,A,-20
20151116,Bradley,Arizona,A,-30
20151116,LSU,Kennesaw St.,H,22
20151116,North Florida,UT Rio Grande Valley,H,22
20151116,Manhattan,Saint Mary's,A,-26
20151116,Virginia,George Washington,A,-5
20151116,Southeastern Louisia,Texas A&M,A,-42
20151116,Fresno St.,Lamar,H,8
20151116,Loyola MD,LIU Brooklyn,H,-3
20151116,Oregon,Baylor,H,7
20151116,Colgate,Cornell,H,-3
20151116,UT Rio Grande Valley,North Florida,A,-22
20151116,Chicago St.,Iowa St.,A,-42
20151116,Kansas St.,Columbia,H,10
20151116,Mercer,George Mason,H,9
20151116,VCU,Radford,H,18
20151116,UNC Wilmington,Eastern Kentucky,H,19
20151116,Montana,San Jose St.,A,-3
20151116,Tennessee Martin,Bethune Cookman,H,-7
20151116,Ball St.,Eastern Illinois,H,17
20151116,Georgia Tech,Tennessee,H,2
20151116,Columbia,Kansas St.,A,-10
20151116,Indiana,Austin Peay,H,26
20151116,Baylor,Oregon,A,-7
20151116,Mississippi St.,Southern,H,-4
20151116,Tennessee,Georgia Tech,A,-2
20151116,Illinois St.,Morehead St.,H,1
20151116,Texas A&M,Southeastern Louisia,H,42
20151116,UAB,Alabama St.,H,2
20151116,South Carolina,Oral Roberts,H,18
20151116,South Florida,NJIT,H,-3
20151116,James Madison,West Virginia,N,-13
20151116,LIU Brooklyn,Loyola MD,A,3
20151116,Rice,San Francisco,A,-26
20151116,Brown,Holy Cross,H,16
20151116,Iowa St.,Chicago St.,H,42
20151116,Northern Arizona,Boise St.,A,-20
20151116,Tennessee St.,Ohio,A,-8
20151116,Charlotte,East Carolina,A,-14
20151116,USC Upstate,Presbyterian,A,-1
20151116,Ohio,Tennessee St.,H,8
20151116,Louisiana Lafayette,Miami FL,A,-16
20151116,Vanderbilt,Gardner Webb,H,36
20151116,UMBC,St. John's,A,-22
20151116,Mississippi,Georgia Southern,H,10
20151116,East Carolina,Charlotte,H,14
20151116,Wyoming,Indiana St.,A,-15
20151116,IUPUI,Marquette,A,-4
20151116,Oral Roberts,South Carolina,A,-18
20151116,South Dakota St.,Weber St.,H,17
20151116,Yale,Sacred Heart,H,22
20151116,Air Force,Tennessee Tech,H,10
20151116,Presbyterian,USC Upstate,H,1
20151116,St. John's,UMBC,H,22
20151116,Alabama St.,UAB,A,-2
20151116,Arkansas Pine Bluff,Oklahoma St.,A,-14
20151116,Miami FL,Louisiana Lafayette,H,16
20151116,California,UC Santa Barbara,H,18
20151116,Sacred Heart,Yale,A,-22
20151116,UC Santa Barbara,California,A,-18
20151116,USC,Monmouth,H,11
20151116,Florida,North Carolina A&T,H,50
20151116,George Washington,Virginia,H,5
20151116,Boston University,Albany,H,5
20151116,Michigan,Elon,H,20
20151116,Belmont,Arizona St.,A,-9
20151116,Tennessee Tech,Air Force,A,-10
20151116,Marquette,IUPUI,H,4
20151116,Canisius,Lehigh,H,9
20151116,Arizona St.,Belmont,H,9
20151116,San Jose St.,Montana,H,3
20151117,Creighton,UTSA,H,25
20151117,Dayton,Alabama,H,32
20151117,Syracuse,St. Bonaventure,H,13
20151117,Appalachian St.,Furman,H,-9
20151117,Grambling St.,Ohio St.,A,-27
20151117,Jackson St.,Southern Miss,A,18
20151117,Michigan St.,Kansas,N,6
20151117,William & Mary,Liberty,A,11
20151117,Xavier,Missouri,H,12
20151117,La Salle,Rider,H,13
20151117,Maryland,Georgetown,H,4
20151117,Florida St.,Jacksonville,H,19
20151117,San Diego,Western Michigan,A,-12
20151117,Auburn,Colorado,H,-7
20151117,Valparaiso,Rhode Island,A,3
20151117,Cal St. Fullerton,Pacific,A,1
20151117,American,Hampton,H,-13
20151117,Pacific,Cal St. Fullerton,H,-1
20151117,BYU,Long Beach St.,A,-1
20151117,Georgetown,Maryland,A,-4
20151117,Duke,Kentucky,N,-11
20151117,Stetson,The Citadel,A,-1
20151117,Middle Tennessee,Murray St.,A,-11
20151117,Furman,Appalachian St.,A,9
20151117,East Tennessee St.,Green Bay,H,13
20151117,Western Michigan,San Diego,H,12
20151117,Oregon St.,Iona,H,20
20151117,UT Arlington,Louisiana Tech,A,-12
20151117,Southern Miss,Jackson St.,H,-18
20151117,Long Beach St.,BYU,H,1
20151117,Notre Dame,Milwaukee,H,8
20151117,Milwaukee,Notre Dame,A,-8
20151117,DePaul,Penn St.,A,-6
20151117,Murray St.,Middle Tennessee,H,11
20151117,Tulsa,Wichita St.,H,10
20151117,Stephen F. Austin,Northern Iowa,A,-10
20151117,Iona,Oregon St.,A,-20
20151117,Cal St. Bakersfield,Idaho,H,23
20151117,Louisville,Hartford,H,35
20151117,Wichita St.,Tulsa,A,-10
20151117,Nevada,Hawaii,A,-1
20151117,Idaho,Cal St. Bakersfield,A,-23
20151117,Memphis,Oklahoma,H,-6
20151117,Ohio St.,Grambling St.,H,27
20151117,New Hampshire,Connecticut,A,-19
20151117,Villanova,Nebraska,H,24
20151117,Harvard,Massachusetts,H,-6
20151117,UTSA,Creighton,A,-25
20151117,Penn St.,DePaul,H,6
20151117,Dartmouth,Marist,A,-10
20151117,UMKC,Nebraska Omaha,A,-6
20151117,North Dakota,Wisconsin,A,-14
20151117,Northern Iowa,Stephen F. Austin,H,10
20151117,Delaware St.,Penn,H,-6
20151117,Oklahoma,Memphis,A,6
20151117,Massachusetts,Harvard,A,6
20151117,Penn,Delaware St.,A,6
20151117,Connecticut,New Hampshire,H,19
20151117,Rhode Island,Valparaiso,H,-3
20151117,Hawaii,Nevada,H,1
20151117,Kentucky,Duke,N,11
20151117,Hampton,American,A,13
20151117,The Citadel,Stetson,H,1
20151117,Louisiana Tech,UT Arlington,H,12
20151117,Hartford,Louisville,A,-35
20151117,Jacksonville,Florida St.,A,-19
20151117,Missouri,Xavier,A,-12
20151117,Rider,La Salle,A,-13
20151117,Liberty,William & Mary,H,-11
20151117,Western Illinois,Illinois Chicago,H,27
20151117,Nebraska Omaha,UMKC,H,6
20151117,Alabama,Dayton,A,-32
20151117,Illinois Chicago,Western Illinois,A,-27
20151117,Nebraska,Villanova,A,-24
20151117,Kansas,Michigan St.,N,-6
20151117,Green Bay,East Tennessee St.,A,-13
20151117,Colorado,Auburn,A,7
20151117,St. Bonaventure,Syracuse,A,-13
20151117,Wisconsin,North Dakota,H,14
20151117,Marist,Dartmouth,H,10
20151118,Vermont,Quinnipiac,H,13
20151118,Bucknell,Robert Morris,A,5
20151118,Old Dominion,Morgan St.,H,31
20151118,Fort Wayne,Austin Peay,A,3
20151118,Denver,Utah Valley,H,13
20151118,Kent St.,Southern Illinois,A,-3
20151118,IUPUI,North Carolina St.,A,-23
20151118,Morgan St.,Old Dominion,A,-31
20151118,UMass Lowell,Sacred Heart,H,3
20151118,High Point,Drexel,A,9
20151118,Savannah St.,Arkansas St.,H,1
20151118,Eastern Michigan,Oakland,A,-10
20151118,Austin Peay,IPFW,H,-3
20151118,Richmond,Wake Forest,A,9
20151118,Youngstown St.,Toledo,H,-22
20151118,Illinois,Providence,A,-1
20151118,Binghamton,Cornell,A,-17
20151118,Oakland,Eastern Michigan,H,10
20151118,Niagara,Brown,H,9
20151118,Quinnipiac,Vermont,A,-13
20151118,Bowling Green,Cincinnati,H,-33
20151118,New Mexico,Loyola Chicago,H,24
20151118,UC Irvine,UCF,A,1
20151118,Gonzaga,Northern Arizona,H,39
20151118,UCF,UC Irvine,H,-1
20151118,Arkansas,Akron,H,-8
20151118,Kennesaw St.,Arizona St.,A,-38
20151118,Loyola Chicago,New Mexico,A,-24
20151118,Southern Utah,UNLV,A,-20
20151118,Brown,Niagara,A,-9
20151118,Saint Joseph's,Buffalo,H,22
20151118,Northern Arizona,Gonzaga,A,-39
20151118,Belmont,Western Kentucky,H,5
20151118,Saint Louis,SIU Edwardsville,A,10
20151118,SIU Edwardsville,Saint Louis,H,-10
20151118,Jacksonville St.,Virginia Tech,A,-9
20151118,Army,Fairleigh Dickinson,A,11
20151118,Virginia Tech,Jacksonville St.,H,9
20151118,North Carolina,Wofford,H,20
20151118,Akron,Arkansas,A,8
20151118,Incarnate Word,Purdue,A,-35
20151118,Western Kentucky,Belmont,A,-5
20151118,Sacred Heart,UMass Lowell,A,-3
20151118,Fairfield,Northwestern,A,-7
20151118,Northwestern,Fairfield,H,7
20151118,Eastern Washington,Seattle,H,6
20151118,North Carolina St.,IUPUI,H,23
20151118,Arkansas St.,Savannah St.,A,-1
20151118,Toledo,Youngstown St.,A,22
20151118,Fairleigh Dickinson,Army,H,-11
20151118,Providence,Illinois,H,1
20151118,Houston,Prairie View A&M,H,41
20151118,Southern Illinois,Kent St.,H,3
20151118,Loyola MD,UMBC,A,19
20151118,UNLV,Southern Utah,H,20
20151118,UMBC,Loyola MD,H,-19
20151118,Wofford,North Carolina,A,-20
20151118,Prairie View A&M,Houston,A,-41
20151118,Wake Forest,Richmond,H,-9
20151118,Buffalo,Saint Joseph's,A,-22
20151118,Cincinnati,Bowling Green,A,33
20151118,Drexel,High Point,H,-9
20151118,Tennessee Tech,New Mexico St.,A,-13
20151118,Seattle,Eastern Washington,A,-6
20151118,New Mexico St.,Tennessee Tech,H,13
20151118,Cornell,Binghamton,H,17
20151118,Purdue,Incarnate Word,H,35
20151118,Robert Morris,Bucknell,H,-5
20151118,Arizona St.,Kennesaw St.,H,38
20151118,Utah Valley,Denver,A,-13
20151119,Georgia Tech,Green Bay,H,30
20151119,Mercer,Alabama St.,H,21
20151119,Boise St.,Arizona,A,-12
20151119,Furman,Charlotte,A,-9
20151119,Yale,Lehigh,A,12
20151119,St. John's,Rutgers,H,2
20151119,Navy,USC Upstate,A,12
20151119,Boston College,Central Connecticut,H,25
20151119,Mississippi St.,Miami FL,N,-26
20151119,Saint Peter's,Hartford,H,-1
20151119,Towson,Oklahoma St.,N,-17
20151119,Indiana,Creighton,H,21
20151119,UC Riverside,Santa Clara,H,14
20151119,Marshall,Tennessee,A,-10
20151119,Texas A&M,Texas A&M Corpus Chr,H,25
20151119,Colgate,Albany,A,-21
20151119,Southeast Missouri S,Alabama A&M,A,-18
20151119,Long Beach St.,Seton Hall,N,3
20151119,Delaware St.,Nebraska,A,-15
20151119,Iowa,Marquette,A,28
20151119,Missouri St.,Butler,N,-34
20151119,Loyola Marymount,Colorado St.,A,-8
20151119,Pepperdine,UCLA,A,-14
20151119,San Francisco,Fresno St.,A,-7
20151119,Santa Clara,UC Riverside,A,-14
20151119,LIU Brooklyn,Maine,H,5
20151119,Central Arkansas,Massachusetts,A,-27
