DATE,TEAM,OPP.,VENUE,RESULT
20221111,UCF,Florida St.,H,14
20221111,Wisconsin,Stanford,N,10
20221111,Portland,Portland St.,H,7
20221111,Pepperdine,Cal St. Fullerton,A,-3
20221111,Gonzaga,Michigan St.,N,1
20221111,BYU,San Diego St.,A,-7
20221111,St. Thomas,Chicago St.,H,22
20221111,Mississippi St.,Akron,N,19
20221111,Michigan,Eastern Michigan,N,5
20221111,George Washington,Howard,H,10
20221111,Utah St.,Bradley,H,22
20221111,Oakland,Bowling Green,H,-5
20221111,Fresno St.,UC Santa Barbara,N,-7
20221111,Clemson,South Carolina,A,-2
20221111,Campbell,North Carolina St.,A,-6
20221111,Mount St. Mary's,Coppin St.,A,-5
20221111,Oregon St.,Florida A&M,H,17
20221111,USC Upstate,Duke,A,-46
20221111,Bradley,Utah St.,A,-22
20221111,UCLA,Long Beach St.,H,24
20221111,San Diego St.,BYU,H,7
20221111,Cal St. Fullerton,Pepperdine,H,3
20221111,Xavier,Montana,H,22
20221111,Eastern Washington,Yale,N,-14
20221111,Coppin St.,Mount St. Mary's,H,5
20221111,Temple,Villanova,H,4
20221111,Bowling Green,Oakland,A,5
20221111,Georgia,Wake Forest,A,-10
20221111,Texas A&M,Abilene Christian,H,19
20221111,Tulane,McNeese St.,H,17
20221111,Texas A&M Corpus Chr,UTSA,H,20
20221111,TCU,Lamar,H,11
20221111,Kentucky,Duquesne,H,25
20221111,UAB,Toledo,N,-8
20221111,UMKC,Illinois,A,-38
20221111,Dayton,SMU,H,12
20221111,Stanford,Wisconsin,N,-10
20221111,Northern Iowa,Richmond,A,-13
20221111,UC Santa Barbara,Fresno St.,N,7
20221111,Detroit,Boston College,A,-4
20221111,Princeton,Navy,A,-1
20221111,South Alabama,New Mexico,A,-6
20221111,Washington,North Florida,H,8
20221111,Hofstra,Iona,H,5
20221111,Navy,Princeton,H,1
20221111,Kansas St.,California,A,9
20221111,Northern Colorado,Texas A&M Commerce,H,3
20221111,Portland St.,Portland,A,-7
20221111,Akron,Mississippi St.,N,-19
20221111,Cal Baptist,NJIT,H,16
20221111,Abilene Christian,Texas A&M,A,-19
20221111,Southeastern Louisia,Colorado St.,A,-11
20221111,Colorado St.,Southeastern Louisia,H,11
20221111,NJIT,Cal Baptist,A,-16
20221111,Lamar,TCU,A,-11
20221111,South Carolina,Clemson,H,2
20221111,Austin Peay,Purdue,A,-19
20221111,Eastern Michigan,Michigan,N,-5
20221111,Baylor,Norfolk St.,H,17
20221111,Michigan St.,Gonzaga,N,-1
20221111,Utah,Cal St. Bakersfield,H,28
20221111,Arkansas,Fordham,H,26
20221111,Wake Forest,Georgia,H,10
20221111,East Tennessee St.,Elon,N,13
20221111,UNC Greensboro,Miami FL,A,-14
20221111,Oregon,UC Irvine,H,-13
20221111,Missouri,Penn,H,7
20221111,St. Francis NY,Minnesota,A,-18
20221111,Mississippi,Florida Atlantic,H,13
20221111,Kennesaw St.,Florida,A,-10
20221111,UC Irvine,Oregon,A,13
20221111,Southern Miss,Vanderbilt,A,12
20221111,Harvard,Louisiana Lafayette,N,-14
20221111,McNeese St.,Tulane,A,-17
20221111,Miami FL,UNC Greensboro,H,14
20221111,Monmouth,Virginia,A,-47
20221111,Florida,Kennesaw St.,H,10
20221111,Loyola Chicago,Illinois Chicago,A,7
20221111,Hawaii,Mississippi Valley S,H,18
20221111,Norfolk St.,Baylor,A,-17
20221111,Penn,Missouri,A,-7
20221111,Texas A&M Commerce,Northern Colorado,A,-3
20221111,Duke,USC Upstate,H,46
20221111,California,Kansas St.,H,-9
20221111,Grambling St.,Colorado,H,9
20221111,West Virginia,Pittsburgh,A,25
20221111,Colorado,Grambling St.,A,-9
20221111,Yale,Eastern Washington,N,14
20221111,Northwestern,Northern Illinois,H,17
20221111,Western Illinois,DePaul,A,-12
20221111,Fairfield,New Hampshire,A,-12
20221111,George Mason,Longwood,H,14
20221111,Arkansas Pine Bluff,Oklahoma,A,-8
20221111,Fordham,Arkansas,A,-26
20221111,North Carolina A&T,Iowa,A,-41
20221111,Drexel,Old Dominion,H,12
20221111,New Mexico,South Alabama,H,6
20221111,Cal St. Bakersfield,Utah,A,-28
20221111,North Florida,Washington,A,-8
20221111,Duquesne,Kentucky,A,-25
20221111,Auburn,South Florida,H,8
20221111,Vanderbilt,Southern Miss,H,-12
20221111,Southern,Arizona,A,-17
20221111,Long Beach St.,UCLA,A,-24
20221111,Alabama,Liberty,H,36
20221111,Furman,Belmont,H,15
20221111,Florida Atlantic,Mississippi,A,-13
20221111,Toledo,UAB,N,8
20221111,UTSA,Texas A&M Corpus Chr,A,-20
20221111,Houston,Saint Joseph's,N,26
20221111,Air Force,Delaware,H,4
20221111,Boston University,Connecticut,A,-29
20221111,DePaul,Western Illinois,H,12
20221111,Connecticut,Boston University,H,29
20221111,Saint Joseph's,Houston,N,-26
20221111,South Florida,Auburn,A,-8
20221112,Bellarmine,Morehead St.,A,-7
20221112,Indiana St.,Ball St.,H,12
20221112,Georgia St.,Georgia Tech,H,-2
20221112,Northeastern,Providence,A,-24
20221112,UC San Diego,Sacramento St.,H,-10
20221112,Saint Louis,Evansville,H,18
20221112,Tulsa,Jackson St.,H,6
20221112,Nevada,Grand Canyon,H,13
20221112,Evansville,Saint Louis,A,-18
20221112,Cleveland St.,Ohio,A,-11
20221112,UMass Lowell,Rutgers,A,-8
20221112,Morgan St.,VCU,A,-15
20221112,Seton Hall,Saint Peter's,H,36
20221112,Northwestern St.,Illinois St.,H,-2
20221112,Washington St.,Boise St.,A,-10
20221112,Siena,Albany,H,13
20221112,Albany,Siena,A,-13
20221112,Sacramento St.,UC San Diego,A,10
20221112,Niagara,Bucknell,A,-18
20221112,Winthrop,Middle Tennessee,H,8
20221112,Bucknell,Niagara,H,18
20221112,Illinois St.,Northwestern St.,A,2
20221112,Ball St.,Indiana St.,A,-12
20221112,Morehead St.,Bellarmine,H,7
20221112,Stonehill,Army,A,5
20221112,Loyola Marymount,UC Davis,H,10
20221112,Alcorn St.,Wichita St.,A,9
20221112,South Carolina St.,Tennessee St.,A,-19
20221112,La Salle,Wagner,H,8
20221112,Utah Tech,Cal St. Northridge,H,6
20221112,Jackson St.,Tulsa,A,-6
20221112,High Point,Wofford,H,11
20221112,Fort Wayne,SIU Edwardsville,H,5
20221112,Georgetown,Green Bay,H,34
20221112,Arkansas St.,LSU,A,-9
20221112,Northern Arizona,Utah Valley,A,-4
20221112,Wright St.,Louisville,A,1
20221112,SIU Edwardsville,Fort Wayne,A,-5
20221112,Ohio,Cleveland St.,H,11
20221112,Louisville,Wright St.,H,-1
20221112,Providence,Northeastern,H,24
20221112,Buffalo,James Madison,H,-35
20221112,Boise St.,Washington St.,H,10
20221112,St. Bonaventure,Canisius,A,-4
20221112,VCU,Morgan St.,H,15
20221112,Green Bay,Georgetown,A,-34
20221112,East Carolina,Presbyterian,H,20
20221112,Binghamton,Marist,A,3
20221112,Rutgers,UMass Lowell,H,8
20221112,UNLV,Incarnate Word,H,25
20221112,St. John's,Lafayette,H,15
20221112,Wichita St.,Alcorn St.,H,-9
20221112,Saint Peter's,Seton Hall,A,-36
20221112,Middle Tennessee,Winthrop,A,-8
20221112,Utah Valley,Northern Arizona,H,4
20221112,Georgia Tech,Georgia St.,A,2
20221112,Incarnate Word,UNLV,A,-25
20221112,Lafayette,St. John's,A,-15
20221112,Wofford,High Point,A,-11
20221112,Wagner,La Salle,A,-8
20221112,Marist,Binghamton,H,-3
20221112,Presbyterian,East Carolina,A,-20
20221112,Texas St.,Rhode Island,A,4
20221112,Cal St. Northridge,Utah Tech,A,-6
20221112,Army,Stonehill,H,-5
20221112,Tennessee St.,South Carolina St.,H,19
20221112,Canisius,St. Bonaventure,H,4
20221112,UC Davis,Loyola Marymount,A,-10
20221112,LSU,Arkansas St.,H,9
20221112,New Mexico St.,UTEP,A,-3
20221112,UTEP,New Mexico St.,H,3
20221112,Grand Canyon,Nevada,A,-13
20221112,St. Francis PA,Hartford,H,24
20221112,James Madison,Buffalo,A,35
20221112,Rhode Island,Texas St.,H,-4
20221113,Loyola MD,Brown,H,5
20221113,Columbia,Sacred Heart,A,-3
20221113,Towson,Penn,A,6
20221113,Idaho,Nebraska Omaha,A,-7
20221113,Long Beach St.,Montana St.,H,-13
20221113,Cal St. Fullerton,Vermont,H,9
20221113,St. Francis NY,St. Thomas,A,-36
20221113,Pacific,North Dakota St.,A,5
20221113,Sacred Heart,Columbia,H,3
20221113,Vermont,Cal St. Fullerton,A,-9
20221113,Oklahoma St.,Oakland,A,29
20221113,Colorado,Tennessee,N,12
20221113,NJIT,San Diego,A,-10
20221113,George Mason,American,H,17
20221113,Eastern Kentucky,Cincinnati,A,-18
20221113,Central Connecticut,Quinnipiac,H,-2
20221113,Southern Illinois,Southern Indiana,A,-18
20221113,Penn,Towson,H,-6
20221113,Saint Mary's,North Texas,H,30
20221113,San Diego,NJIT,H,10
20221113,Pepperdine,Alabama St.,H,29
20221113,VMI,Davidson,A,-4
20221113,East Tennessee St.,Louisiana Lafayette,N,-4
20221113,Harvard,Elon,N,15
20221113,Youngstown St.,Notre Dame,A,-7
20221113,Missouri,Lindenwood,H,29
20221113,Western Michigan,Valparaiso,A,-16
20221113,Montana St.,Long Beach St.,A,13
20221113,Eastern Illinois,Central Michigan,A,-16
20221113,Southeastern Louisia,Wyoming,A,4
20221113,Arkansas Pine Bluff,Mississippi St.,A,-33
20221113,William & Mary,Virginia Tech,A,-17
20221113,Oakland,Oklahoma St.,H,-29
20221113,Valparaiso,Western Michigan,H,16
20221113,Seattle,Portland St.,H,12
20221113,Louisiana Lafayette,East Tennessee St.,N,4
20221113,Southern Indiana,Southern Illinois,H,18
20221113,Yale,Mississippi Valley S,N,29
20221113,Quinnipiac,Central Connecticut,A,2
20221113,North Texas,Saint Mary's,A,-30
20221113,Wyoming,Southeastern Louisia,H,-4
20221113,American,George Mason,A,-17
20221113,Texas Southern,Arizona St.,H,1
20221113,Davidson,VMI,H,4
20221113,Hawaii,Eastern Washington,H,20
20221113,Eastern Washington,Hawaii,A,-20
20221113,Mississippi Valley S,Yale,N,-29
20221113,North Carolina A&T,Iowa St.,A,-37
20221113,Nebraska Omaha,Idaho,H,7
20221113,North Dakota St.,Pacific,H,-5
20221113,Notre Dame,Youngstown St.,H,7
20221113,Fairleigh Dickinson,Manhattan,H,3
20221113,Cincinnati,Eastern Kentucky,H,18
20221113,Tennessee,Colorado,N,-12
20221113,St. Thomas,St. Francis NY,H,36
20221113,Brown,Loyola MD,A,-5
20221113,Virginia Tech,William & Mary,H,17
20221113,Elon,Harvard,N,-15
20221113,Portland St.,Seattle,A,-12
20221113,Manhattan,Fairleigh Dickinson,A,-3
20221113,Arizona St.,Texas Southern,A,-1
20221113,Mississippi St.,Arkansas Pine Bluff,H,33
20221113,Lindenwood,Missouri,A,-29
20221113,Iowa St.,North Carolina A&T,H,37
20221113,Central Michigan,Eastern Illinois,H,16
20221113,Alabama St.,Pepperdine,A,-29
20221114,Penn St.,Butler,H,6
20221114,Houston,Oral Roberts,H,38
20221114,Kent St.,Portland,H,12
20221114,Liberty,North Carolina Centr,H,16
20221114,Yale,Hawaii,A,3
20221114,Portland,Kent St.,A,-12
20221114,Florida,Florida Atlantic,H,-2
20221114,Miami OH,Georgia,A,-7
20221114,George Washington,Hofstra,A,-5
