DATE,TEAM,OPP.,VENUE,RESULT
20131108,Jacksonville St.,Bradley,A,-7
20131108,Saint Mary's,Louisiana Tech,H,13
20131108,Loyola Marymount,Grand Canyon,N,3
20131108,San Diego,South Dakota St.,H,4
20131108,Portland,UC Davis,H,17
20131108,Pacific,Nevada,A,2
20131108,BYU,Weber St.,H,9
20131108,Alcorn St.,Creighton,A,-46
20131108,Fresno St.,UC Irvine,A,1
20131108,Jackson St.,Southern Miss,A,-16
20131108,Mercer,Texas,A,-3
20131108,James Madison,Virginia,A,-20
20131108,Utah St.,USC,H,13
20131108,American,George Mason,A,-3
20131108,Lehigh,Minnesota,A,-19
20131108,Pittsburgh,Savannah St.,H,33
20131108,East Tennessee St.,Charlotte,A,-5
20131108,Coppin St.,California,A,-19
20131108,Southeast Missouri S,Saint Louis,A,-23
20131108,Tennessee Martin,Wyoming,A,-18
20131108,Hofstra,Monmouth,H,-4
20131108,Loyola MD,Binghamton,A,5
20131108,Bucknell,Stanford,A,-4
20131108,Notre Dame,Miami OH,H,12
20131108,Virginia,James Madison,H,20
20131108,Baylor,Colorado,N,12
20131108,Syracuse,Cornell,H,22
20131108,High Point,UNC Greensboro,A,-8
20131108,Miami OH,Notre Dame,A,-12
20131108,Creighton,Alcorn St.,H,46
20131108,Miami FL,St. Francis NY,H,-4
20131108,Air Force,Army,N,11
20131108,UNC Greensboro,High Point,H,8
20131108,UNC Asheville,Kentucky,A,-32
20131108,Providence,Boston College,H,4
20131108,Valparaiso,Murray St.,H,3
20131108,Hawaii,Tennessee St.,H,30
20131108,Saint Louis,Southeast Missouri S,H,23
20131108,Texas,Mercer,H,3
20131108,Rutgers,Florida A&M,H,8
20131108,UC Irvine,Fresno St.,H,-1
20131108,North Florida,Florida,A,-8
20131108,SMU,TCU,N,8
20131108,Kansas St.,Northern Colorado,H,-2
20131108,Stony Brook,Marist,H,16
20131108,Weber St.,BYU,A,-9
20131108,Cornell,Syracuse,A,-22
20131108,Georgia Tech,Presbyterian,H,31
20131108,Akron,Coastal Carolina,H,9
20131108,Nebraska,Florida Gulf Coast,H,24
20131108,Mount St. Mary's,West Virginia,A,-15
20131108,UNLV,Portland St.,H,19
20131108,Stetson,Clemson,A,-20
20131108,Maryland,Connecticut,N,-1
20131108,Marquette,Southern,H,7
20131108,Loyola Chicago,Milwaukee,H,4
20131108,North Carolina St.,Appalachian St.,H,21
20131108,Jacksonville,Florida St.,A,-24
20131108,California,Coppin St.,H,19
20131108,Richmond,Delaware,H,2
20131108,TCU,SMU,N,-8
20131108,UC Davis,Portland,A,-17
20131108,Colorado,Baylor,N,-12
20131108,North Carolina,Oakland,H,23
20131108,Oklahoma St.,Mississippi Valley S,H,55
20131108,Buffalo,Texas A&M,A,-24
20131108,Southern Miss,Jackson St.,H,16
20131108,Bradley,Jacksonville St.,H,7
20131108,St. Francis NY,Miami FL,A,4
20131108,Marshall,South Carolina St.,H,16
20131108,Xavier,Gardner Webb,H,24
20131108,Texas Tech,Houston Christian,H,15
20131108,Louisiana Monroe,Kansas,A,-17
20131108,Illinois St.,VCU,A,-38
20131108,West Virginia,Mount St. Mary's,H,15
20131108,Oklahoma,Alabama,N,9
20131108,Louisiana Tech,Saint Mary's,A,-13
20131108,Kennesaw St.,Youngstown St.,H,-16
20131108,Kentucky,UNC Asheville,H,32
20131108,Northern Illinois,Nebraska Omaha,H,-2
20131108,Connecticut,Maryland,N,1
20131108,Maine,Rhode Island,A,-20
20131108,UC Riverside,San Diego St.,A,-36
20131108,Arizona,Cal Poly,H,11
20131108,Wake Forest,Colgate,H,11
20131108,USC,Utah St.,A,-13
20131108,Alabama,Oklahoma,N,-9
20131108,Binghamton,Loyola MD,H,-5
20131108,UCLA,Drexel,H,5
20131108,Washington St.,Cal St. Bakersfield,H,6
20131108,Rhode Island,Maine,H,20
20131108,Stanford,Bucknell,H,4
20131108,Auburn,Nicholls St.,H,22
20131108,Cincinnati,North Carolina Centr,H,13
20131108,Michigan St.,McNeese St.,H,42
20131108,St. Francis PA,Fordham,A,-20
20131108,Northern Colorado,Kansas St.,A,2
20131108,Clemson,Stetson,H,20
20131108,FIU,Eastern Kentucky,N,-22
20131108,Tulane,NJIT,H,11
20131108,Troy,Mississippi,A,-15
20131108,Florida,North Florida,H,8
20131108,Mississippi St.,Prairie View A&M,H,15
20131108,South Alabama,Detroit,H,16
20131108,Missouri St.,Old Dominion,A,12
20131108,Cal Poly,Arizona,A,-11
20131108,Charlotte,East Tennessee St.,H,5
20131108,Monmouth,Hofstra,A,4
20131108,Boston College,Providence,A,-4
20131108,Texas A&M,Buffalo,H,24
20131108,Georgia,Wofford,H,20
20131108,Old Dominion,Missouri St.,H,-12
20131108,Arizona St.,UMBC,H,35
20131108,Fordham,St. Francis PA,H,20
20131108,Missouri,Southeastern Louisia,H,36
20131108,Western Michigan,New Mexico St.,N,6
20131108,Nicholls St.,Auburn,A,-22
20131108,McNeese St.,Michigan St.,A,-42
20131108,Mississippi,Troy,H,15
20131108,Southeastern Louisia,Missouri,A,-36
20131108,Houston Christian,Texas Tech,A,-15
20131108,Oregon,Georgetown,N,7
20131108,Kansas,Louisiana Monroe,H,17
20131108,Cal St. Bakersfield,Washington St.,A,-6
20131108,South Carolina St.,Marshall,A,-16
20131108,Texas St.,Houston,A,-6
20131108,Utah Valley,IUPUI,H,8
20131108,UT Rio Grande Valley,Sam Houston St.,H,-4
20131108,Sam Houston St.,UT Rio Grande Valley,A,4
20131108,New Mexico St.,Western Michigan,N,-6
20131108,Grand Canyon,Loyola Marymount,N,-3
20131108,Chicago St.,Indiana,A,-28
20131108,Arkansas,SIU Edwardsville,H,34
20131109,Ball St.,Indiana St.,A,-9
20131109,Hartford,Quinnipiac,N,-5
20131109,South Dakota,St. Bonaventure,A,-22
20131109,Seton Hall,Niagara,H,11
20131109,Fort Wayne,Dayton,A,-1
20131109,DePaul,Grambling St.,H,38
20131109,Yale,Central Connecticut,N,16
20131109,Quinnipiac,Hartford,N,5
20131109,LIU Brooklyn,Saint Peter's,H,7
20131109,Cleveland St.,Iona,H,4
20131109,Columbia,Maryland Eastern Sho,H,19
20131109,Hawaii,Western Michigan,H,10
20131109,Eastern Illinois,Northwestern,A,-17
20131109,South Dakota St.,Loyola Marymount,N,-9
20131109,Vermont,Saint Joseph's,H,-10
20131109,The Citadel,Army,N,-15
20131109,Tennessee Tech,South Florida,A,-10
20131109,Northern Arizona,UTSA,A,11
20131109,Fairfield,Sacred Heart,H,13
20131109,Penn,Temple,H,-5
20131109,Gonzaga,Bryant,H,24
20131109,San Diego,Grand Canyon,H,11
20131109,Loyola Marymount,South Dakota St.,N,9
20131109,St. Bonaventure,South Dakota,H,22
20131109,Western Illinois,Idaho,A,-4
20131109,Grambling St.,DePaul,A,-38
20131109,Kennesaw St.,Eastern Kentucky,H,-8
20131109,South Florida,Tennessee Tech,H,10
20131109,Longwood,South Carolina,A,-38
20131109,Alabama A&M,New Mexico,A,-36
20131109,Texas Southern,Norfolk St.,H,12
20131109,UTSA,Northern Arizona,H,-11
20131109,USC Upstate,Virginia Tech,A,1
20131109,Indiana St.,Ball St.,H,9
20131109,Robert Morris,Savannah St.,H,20
20131109,Youngstown St.,FIU,N,2
20131109,Saint Peter's,LIU Brooklyn,A,-7
20131109,Illinois Chicago,Drake,H,-2
20131109,VMI,Air Force,H,8
20131109,Bryant,Gonzaga,A,-24
20131109,Eastern Kentucky,Kennesaw St.,A,8
20131109,Iona,Cleveland St.,A,-4
20131109,Manhattan,La Salle,A,9
20131109,Sacred Heart,Fairfield,A,-13
20131109,Central Connecticut,Yale,N,-16
20131109,Ohio,Northern Iowa,H,11
20131109,Butler,Lamar,H,31
20131109,Grand Canyon,San Diego,A,-11
20131109,Northwestern,Eastern Illinois,H,17
20131109,Dayton,IPFW,H,1
20131109,Western Michigan,Hawaii,A,-10
20131109,Air Force,VMI,A,-8
20131109,Temple,Penn,A,5
20131109,Ohio St.,Morgan St.,H,39
20131109,Duquesne,Abilene Christian,H,19
20131109,Louisville,College of Charlesto,H,22
20131109,Virginia Tech,USC Upstate,H,-1
20131109,Morgan St.,Ohio St.,A,-39
20131109,New Mexico St.,Tennessee St.,N,15
20131109,FIU,Youngstown St.,N,-2
20131109,Abilene Christian,Duquesne,A,-19
20131109,Army,The Citadel,N,15
20131109,Idaho,Western Illinois,H,4
20131109,Northern Iowa,Ohio,A,-11
20131109,La Salle,Manhattan,H,-9
20131109,Montana St.,Cal St. Fullerton,H,-29
20131109,Penn St.,Wagner,H,12
20131109,Wagner,Penn St.,A,-12
20131109,South Carolina,Longwood,H,38
20131109,Saint Joseph's,Vermont,A,10
20131109,Savannah St.,Robert Morris,A,-20
20131109,Maryland Eastern Sho,Columbia,A,-19
20131109,Norfolk St.,Texas Southern,A,-12
20131109,Lamar,Butler,A,-31
20131109,New Mexico,Alabama A&M,H,36
20131109,Drake,Illinois Chicago,A,2
20131109,College of Charlesto,Louisville,A,-22
20131109,Tennessee St.,New Mexico St.,N,-15
20131109,Niagara,Seton Hall,A,-11
20131109,Cal St. Fullerton,Montana St.,A,29
20131110,Fairleigh Dickinson,Hofstra,A,-22
20131110,Colorado,Tennessee Martin,H,26
20131110,Alabama St.,Bradley,A,-26
20131110,Massachusetts,Boston College,N,13
20131110,Eastern Kentucky,Youngstown St.,N,-8
20131110,Northeastern,Boston University,N,-3
20131110,Oregon St.,Coppin St.,H,-5
20131110,Florida A&M,Princeton,A,-17
20131110,Delaware,Charleston Southern,H,-2
20131110,Boston College,Massachusetts,N,-13
20131110,Youngstown St.,Eastern Kentucky,N,8
20131110,Princeton,Florida A&M,H,17
20131110,Nebraska Omaha,Iowa,A,-8
20131110,Southern,Middle Tennessee,A,-3
20131110,Middle Tennessee,Southern,H,3
20131110,Charleston Southern,Delaware,A,2
20131110,Cornell,Loyola MD,H,-4
20131110,Marist,Elon,H,-27
20131110,Tennessee Martin,Colorado,A,-26
20131110,Binghamton,Brown,A,-17
20131110,Notre Dame,Stetson,H,31
20131110,Washington,Seattle,H,10
20131110,Harvard,Holy Cross,N,10
20131110,Boston University,Northeastern,N,3
20131110,Elon,Marist,A,27
20131110,Iowa,Nebraska Omaha,H,8
20131110,Holy Cross,Harvard,N,-10
20131110,Kentucky,Northern Kentucky,H,30
20131110,FIU,Kennesaw St.,A,8
20131110,Hofstra,Fairleigh Dickinson,H,22
20131110,Oral Roberts,Tulsa,A,6
20131110,Jacksonville St.,Illinois,A,-24
20131110,Loyola MD,Cornell,A,4
20131110,Kennesaw St.,FIU,H,-8
20131110,Stetson,Notre Dame,A,-31
20131110,Bradley,Alabama St.,H,26
20131110,Tulsa,Oral Roberts,H,-6
20131110,Brown,Binghamton,H,17
20131110,Coppin St.,Oregon St.,A,5
20131110,UNC Wilmington,Iowa St.,A,-33
20131110,Illinois,Jacksonville St.,H,24
20131110,Northern Kentucky,Kentucky,A,-30
20131110,Seattle,Washington,A,-10
20131110,Iowa St.,UNC Wilmington,H,33
20131111,Yale,Connecticut,A,-18
20131111,North Carolina A&T,Utah Valley,A,-7
20131111,Texas Tech,Northern Arizona,H,20
20131111,Oklahoma,North Texas,H,13
20131111,Long Beach St.,Arizona,A,-34
20131111,Jackson St.,Arkansas St.,H,-4
20131111,Georgia Southern,Miami FL,A,-1
20131111,Canisius,South Dakota,H,5
20131111,Texas A&M,Mississippi Valley S,H,24
20131111,Little Rock,North Florida,H,-2
20131111,Northern Arizona,Texas Tech,A,-20
20131111,Houston,UT Rio Grande Valley,A,12
20131111,St. Francis NY,Florida Atlantic,A,2
20131111,Western Michigan,Tennessee St.,N,11
20131111,Creighton,UMKC,H,26
20131111,South Dakota,Canisius,A,-5
20131111,St. Francis PA,Navy,H,3
20131111,BYU,Stanford,A,9
20131111,Gonzaga,Colorado St.,H,32
20131111,Western Kentucky,Wichita St.,A,-17
20131111,Belmont,Richmond,A,-8
20131111,St. Bonaventure,Abilene Christian,H,28
20131111,Georgia Tech,Delaware St.,H,18
20131111,Arkansas St.,Jackson St.,A,4
20131111,Davidson,Milwaukee,H,-4
20131111,Navy,St. Francis PA,A,-3
20131111,Rhode Island,SMU,A,-31
20131111,Rutgers,UAB,A,-3
20131111,Colorado St.,Gonzaga,A,-32
20131111,Kent St.,Temple,A,4
20131111,Arizona,Long Beach St.,H,34
20131111,Milwaukee,Davidson,A,4
20131111,UNC Asheville,Western Carolina,A,-7
20131111,Abilene Christian,St. Bonaventure,A,-28
20131111,Miami FL,Georgia Southern,H,1
20131111,Chattanooga,Radford,A,-11
20131111,Temple,Kent St.,H,-4
20131111,North Texas,Oklahoma,A,-13
20131111,SMU,Rhode Island,H,31
20131111,Utah Valley,North Carolina A&T,H,7
20131111,Wichita St.,Western Kentucky,H,17
20131111,Mississippi Valley S,Texas A&M,A,-24
20131111,Radford,Chattanooga,H,11
20131111,UAB,Rutgers,H,3
20131111,Delaware St.,Georgia Tech,A,-18
20131111,Richmond,Belmont,H,8
20131111,North Florida,Little Rock,A,2
20131111,Western Carolina,UNC Asheville,H,7
20131111,Stanford,BYU,H,-9
20131111,Connecticut,Yale,H,18
20131111,UMKC,Creighton,A,-26
20131111,Tennessee St.,Western Michigan,N,-11
20131111,UT Rio Grande Valley,Houston,H,-12
20131111,Florida Atlantic,St. Francis NY,H,-2
20131112,Liberty,William & Mary,A,-12
20131112,Saint Peter's,Hampton,H,-5
20131112,Florida Gulf Coast,Hartford,H,14
20131112,George Washington,Maine,H,27
20131112,Morehead St.,East Tennessee St.,A,8
20131112,South Carolina,Baylor,A,-2
20131112,Penn,Monmouth,A,6
20131112,Manhattan,Columbia,A,1
20131112,Illinois St.,Drexel,H,-8
20131112,California,Denver,H,27
20131112,Oklahoma St.,Utah Valley,H,53
20131112,Drexel,Illinois St.,A,8
20131112,Pittsburgh,Fresno St.,H,21
20131112,Cal St. Northridge,USC,A,-16
20131112,UC Santa Barbara,UNLV,A,21
20131112,Louisiana Lafayette,McNeese St.,H,26
20131112,Vermont,Siena,H,11
20131112,Wake Forest,VMI,H,27
20131112,UCLA,Oakland,H,31
20131112,East Tennessee St.,Morehead St.,H,-8
20131112,Utah St.,Southern Utah,H,33
20131112,George Mason,Lamar,A,14
20131112,Stephen F. Austin,Texas St.,A,7
20131112,San Jose St.,Santa Clara,A,-12
20131112,Ohio,Ohio St.,A,-10
20131112,LIU Brooklyn,Indiana,A,-1
20131112,Evansville,IUPUI,A,6
20131112,Bethune Cookman,South Florida,A,-26
20131112,Robert Morris,Lafayette,A,9
20131112,Michigan,South Carolina St.,H,34
20131112,Pacific,UC Irvine,H,5
20131112,Saint Mary's,Akron,H,22
20131112,Santa Clara,San Jose St.,H,12
20131112,Hartford,Florida Gulf Coast,A,-14
20131112,South Carolina St.,Michigan,A,-34
20131112,Hawaii,New Mexico St.,H,-7
20131112,Akron,Saint Mary's,A,-22
20131112,UT Arlington,Samford,H,13
20131112,Miami OH,Arizona St.,A,-36
20131112,Tennessee Tech,Loyola Chicago,H,5
20131112,Texas St.,Stephen F. Austin,H,-7
20131112,La Salle,Quinnipiac,H,6
20131112,William & Mary,Liberty,H,12
20131112,Florida,Wisconsin,A,-6
20131112,Baylor,South Carolina,H,2
20131112,Louisville,Hofstra,H,28
20131112,Cal Poly,Nevada,H,-2
20131112,Campbell,Appalachian St.,A,7
20131112,VCU,Virginia,A,3
20131112,North Carolina St.,Cincinnati,A,-11
20131112,Kentucky,Michigan St.,N,-4
20131112,Appalachian St.,Campbell,H,-7
20131112,Georgia St.,Vanderbilt,A,-6
20131112,Xavier,Tennessee,H,4
20131112,Minnesota,Montana,H,26
20131112,Fordham,Syracuse,A,-15
20131112,UNC Greensboro,East Carolina,H,-1
20131112,Lamar,George Mason,H,-14
20131112,Virginia,VCU,H,-3
20131112,Hofstra,Louisville,A,-28
20131112,Michigan St.,Kentucky,N,4
20131112,Utah Valley,Oklahoma St.,A,-53
20131112,Chicago St.,Jacksonville St.,H,4
20131112,New Mexico St.,Hawaii,A,7
20131112,Morgan St.,Towson,A,-20
20131112,Fresno St.,Pittsburgh,A,-21
20131112,Duke,Kansas,N,-11
20131112,Virginia Tech,West Virginia,H,5
20131112,Montana,Minnesota,A,-26
20131112,West Virginia,Virginia Tech,A,-5
20131112,Siena,Vermont,A,-11
20131112,Longwood,TCU,A,3
20131112,UNLV,UC Santa Barbara,H,-21
20131112,Nebraska,Western Illinois,H,15
20131112,USC,Cal St. Northridge,H,16
20131112,Tennessee,Xavier,A,-4
20131112,Lafayette,Robert Morris,H,-9
20131112,Missouri,Southern Illinois,H,13
20131112,Arizona St.,Miami OH,H,36
20131112,Vanderbilt,Georgia St.,H,6
20131112,McNeese St.,Louisiana Lafayette,A,-26
20131112,Furman,Gardner Webb,H,11
20131112,Southeastern Louisia,Rice,A,1
20131112,LSU,Massachusetts,A,-2
20131112,Indiana,LIU Brooklyn,H,1
20131112,Quinnipiac,La Salle,A,-6
20131112,Texas A&M Corpus Chr,Iowa St.,A,-30
20131112,Marquette,Grambling St.,H,43
20131112,Samford,UT Arlington,A,-13
20131112,VMI,Wake Forest,A,-27
20131112,Monmouth,Penn,H,-6
20131112,Hampton,Saint Peter's,A,5
20131112,Grambling St.,Marquette,A,-43
20131112,Kansas,Duke,N,11
20131112,Jacksonville St.,Chicago St.,A,-4
20131112,Southern Illinois,Missouri,A,-13
20131112,Charlotte,College of Charlesto,A,-1
20131112,Maine,George Washington,A,-27
20131112,Iowa St.,Texas A&M Corpus Chr,H,30
20131112,South Florida,Bethune Cookman,H,26
20131112,IUPUI,Evansville,H,-6
20131112,Denver,California,A,-27
20131112,Gardner Webb,Furman,A,-11
20131112,Western Illinois,Nebraska,A,-15
20131112,Southern Utah,Utah St.,A,-33
20131112,Lehigh,Rider,H,14
20131112,Oakland,UCLA,A,-31
20131112,Ohio St.,Ohio,H,10
20131112,Albany,NJIT,H,6
20131112,Rice,Southeastern Louisia,H,-1
20131112,Presbyterian,The Citadel,A,-14
20131112,The Citadel,Presbyterian,H,14
20131112,UC Irvine,Pacific,A,-5
20131112,Cincinnati,North Carolina St.,H,11
20131112,Syracuse,Fordham,H,15
20131112,TCU,Longwood,H,-3
20131112,Texas,South Alabama,H,7
20131112,College of Charlesto,Charlotte,H,1
20131112,Towson,Morgan St.,H,20
20131112,Central Michigan,Bradley,A,-10
20131112,Rider,Lehigh,A,-14
20131112,Columbia,Manhattan,H,-1
20131112,Bradley,Central Michigan,H,10
20131112,Wisconsin,Florida,H,6
20131112,Loyola Chicago,Tennessee Tech,A,-5
20131112,South Alabama,Texas,A,-7
20131112,Nevada,Cal Poly,A,2
20131112,Massachusetts,LSU,H,2
20131112,East Carolina,UNC Greensboro,A,1
20131113,Saint Louis,SIU Edwardsville,A,24
20131113,Holy Cross,Sacred Heart,H,4
20131113,Cleveland St.,San Francisco,A,-9
20131113,DePaul,Southern Miss,H,-7
20131113,Kansas St.,Oral Roberts,H,8
20131113,Central Connecticut,Purdue,A,-36
20131113,Southern,Tulane,H,-6
20131113,Stony Brook,Northeastern,H,7
20131113,Mount St. Mary's,Villanova,A,-31
20131113,Seattle,Cal St. Fullerton,H,4
20131113,Binghamton,Cornell,A,10
20131113,Valparaiso,Illinois,A,-12
20131113,Fairfield,Hartford,H,-10
20131113,Tennessee Martin,Arkansas St.,A,-10
20131113,Tulane,Southern,A,6
20131113,Duquesne,New Hampshire,H,-3
20131113,Delaware St.,Clemson,A,-21
20131113,Illinois,Valparaiso,H,12
20131113,Maryland,Abilene Christian,H,23
20131113,Abilene Christian,Maryland,A,-23
20131113,SIU Edwardsville,Saint Louis,H,-24
20131113,Oklahoma,Idaho,H,20
20131113,USC Upstate,Winthrop,A,-8
20131113,Howard,Old Dominion,A,-20
20131113,Colorado,Wyoming,H,5
20131113,San Francisco,Cleveland St.,H,9
20131113,Portland,Oregon St.,A,-6
20131113,Pepperdine,UC Riverside,A,3
20131113,Purdue,Central Connecticut,H,36
20131113,Charleston Southern,UNC Wilmington,H,-2
20131113,Arkansas St.,Tennessee Martin,H,10
20131113,Wyoming,Colorado,A,-5
20131113,Saint Joseph's,Marist,H,19
20131113,Northeastern,Stony Brook,A,-7
20131113,Dayton,St. Francis PA,H,14
20131113,Winthrop,USC Upstate,H,8
20131113,St. Francis PA,Dayton,A,-14
20131113,Kent St.,Seton Hall,A,-2
20131113,Oral Roberts,Kansas St.,A,-8
20131113,UC Riverside,Pepperdine,H,-3
20131113,Marist,Saint Joseph's,A,-19
20131113,Boston University,UMass Lowell,H,26
20131113,UCF,Florida St.,H,-12
20131113,Villanova,Mount St. Mary's,H,31
20131113,Oregon,Western Carolina,H,24
20131113,Bryant,Dartmouth,A,10
20131113,Western Carolina,Oregon,A,-24
20131113,Bucknell,Penn St.,A,10
20131113,Penn St.,Bucknell,H,-10
20131113,Seton Hall,Kent St.,H,2
20131113,Florida St.,UCF,A,12
20131113,Hartford,Fairfield,A,10
20131113,Clemson,Delaware St.,H,21
20131113,North Florida,Middle Tennessee,A,-7
20131113,Oregon St.,Portland,H,6
20131113,UMKC,Nebraska Omaha,A,-30
20131113,Brown,Providence,A,-4
20131113,UMass Lowell,Boston University,A,-26
20131113,UNC Wilmington,Charleston Southern,A,2
20131113,Georgetown,Wright St.,H,18
20131113,Old Dominion,Howard,H,20
20131113,Dartmouth,Bryant,H,-10
20131113,Cal St. Fullerton,Seattle,A,-4
20131113,Wright St.,Georgetown,A,-18
20131113,Niagara,Buffalo,H,11
20131113,Middle Tennessee,North Florida,H,7
20131113,New Hampshire,Duquesne,A,3
20131113,Southern Miss,DePaul,A,7
20131113,Sacramento St.,Cal St. Bakersfield,A,-8
20131113,Buffalo,Niagara,A,-11
20131113,Nebraska Omaha,UMKC,H,30
20131113,Sacred Heart,Holy Cross,A,-4
20131113,Cornell,Binghamton,H,-10
20131113,Cal St. Bakersfield,Sacramento St.,H,8
20131113,Idaho,Oklahoma,A,-20
20131113,Providence,Brown,H,4
20131114,San Diego,Morgan St.,A,7
20131114,Troy,UAB,A,-12
20131114,North Texas,Nicholls St.,H,14
20131114,Houston,UTSA,H,18
20131114,William & Mary,Wichita St.,A,-17
20131114,Yale,Rutgers,A,-1
20131114,Indiana St.,Belmont,A,-1
20131114,Arizona,San Diego St.,A,9
20131114,Stanford,Northwestern,H,13
20131114,Miami FL,Texas Southern,H,15
20131114,Austin Peay,Memphis,A,-26
20131114,Stetson,Florida A&M,A,-3
20131114,Sam Houston St.,Prairie View A&M,A,5
20131114,Loyola Marymount,Long Beach St.,A,1
20131114,Saint Mary's,North Dakota St.,H,13
20131114,Towson,Temple,H,6
20131114,North Dakota St.,Saint Mary's,A,-13
20131114,Memphis,Austin Peay,H,26
20131114,American,UMBC,H,2
20131114,Iowa,Maryland Eastern Sho,H,46
20131114,Northwestern,Stanford,A,-13
20131114,Montana,South Dakota St.,A,8
20131114,UAB,Troy,H,12
20131114,Wichita St.,William & Mary,H,17
20131114,UTSA,Houston,A,-18
20131114,UMBC,American,A,-2
20131114,Texas Tech,Alabama,A,-12
20131114,Detroit,Connecticut,A,-46
20131114,Belmont,Indiana St.,H,1
20131114,Air Force,Jackson St.,H,-2
20131114,Robert Morris,Eastern Michigan,A,-5
20131114,Florida A&M,Stetson,H,3
20131114,Rutgers,Yale,H,1
20131114,Washington,UC Irvine,H,-14
20131114,Alabama,Texas Tech,H,12
20131114,Temple,Towson,A,-6
20131114,Connecticut,Detroit,H,46
20131114,Texas Southern,Miami FL,A,-15
20131114,Morgan St.,San Diego,H,-7
20131114,Jackson St.,Air Force,A,2
20131114,Nicholls St.,North Texas,A,-14
20131114,Long Beach St.,Loyola Marymount,H,-1
20131114,Prairie View A&M,Sam Houston St.,H,-5
20131114,Mississippi St.,Kennesaw St.,H,23
20131114,South Dakota St.,Montana,H,-8
20131114,Maryland Eastern Sho,Iowa,A,-46
20131114,Toledo,Boston College,A,3
20131114,Eastern Michigan,Robert Morris,H,5
20131114,UC Irvine,Washington,A,14
20131114,Boston College,Toledo,H,-3
20131114,San Diego St.,Arizona,H,-9
20131114,Kennesaw St.,Mississippi St.,A,-23
20131115,Bowling Green,South Florida,H,-14
20131115,Auburn,Northwestern St.,H,-19
20131115,Fairleigh Dickinson,Hartford,A,-14
20131115,Idaho St.,Arizona St.,A,-28
20131115,North Carolina A&T,Rhode Island,A,-13
20131115,Stephen F. Austin,Texas,A,-10
20131115,Charlotte,Elon,H,14
20131115,Lipscomb,Vanderbilt,A,-11
20131115,Georgia,Georgia Tech,H,-9
20131115,California,Oakland,H,4
20131115,James Madison,Northern Illinois,A,5
20131115,Nevada,San Francisco,A,2
20131115,Indiana,Samford,H,46
20131115,Georgia Tech,Georgia,A,9
20131115,USC,Northern Arizona,H,4
20131115,Furman,Florida Gulf Coast,H,-1
20131115,UT Arlington,Cleveland St.,H,-10
20131115,Fordham,Lehigh,H,8
20131115,Cornell,Louisville,A,-45
20131115,Army,NJIT,H,-4
20131115,Columbia,Michigan St.,A,-9
20131115,UNLV,Nebraska Omaha,H,3
20131115,Fort Wayne,Texas A&M Corpus Chr,A,-1
