DATE,TEAM,OPP.,VENUE,RESULT
20171110,Hampton,Rider,A,-15
20171110,Clemson,Western Carolina,H,28
20171110,American,Kansas St.,A,-38
20171110,Ohio St.,Robert Morris,H,31
20171110,Elon,Duke,A,-29
20171110,Rider,Hampton,H,15
20171110,North Carolina Centr,Illinois Chicago,A,-10
20171110,Wisconsin,South Carolina St.,H,35
20171110,Tennessee St.,Kansas,A,-36
20171110,Louisiana Lafayette,Mississippi,A,-18
20171110,North Carolina St.,VMI,H,35
20171110,Colorado St.,Sacramento St.,H,11
20171110,Xavier,Morehead St.,H,52
20171110,East Tennessee St.,Northern Kentucky,A,-18
20171110,Pittsburgh,Navy,A,-9
20171110,Michigan St.,North Florida,H,32
20171110,Georgia Tech,UCLA,N,-3
20171110,Iowa St.,Missouri,A,-15
20171110,Idaho,Nevada,A,-24
20171110,Campbell,Penn St.,A,-11
20171110,Maine,Boston College,A,-20
20171110,Syracuse,Cornell,H,32
20171110,Northern Iowa,North Carolina,A,-17
20171110,Kennesaw St.,Butler,A,-18
20171110,Oklahoma St.,Pepperdine,H,31
20171110,West Virginia,Texas A&M,N,-23
20171110,Long Beach St.,San Francisco,A,12
20171110,Evansville,Arkansas St.,H,14
20171110,Montana St.,Nebraska Omaha,H,9
20171110,Sacramento St.,Colorado St.,A,-11
20171110,Albany,Iona,H,2
20171110,UMBC,SMU,A,-11
20171110,Binghamton,Morgan St.,H,17
20171110,Minnesota,USC Upstate,H,15
20171110,LIU Brooklyn,Tulane,A,-6
20171110,Hartford,Central Connecticut,H,1
20171110,Southern Illinois,Winthrop,A,15
20171110,UAB,Jacksonville,H,29
20171110,Florida Atlantic,South Florida,A,-1
20171110,Maryland,Stony Brook,N,15
20171110,Saint Louis,Seattle,H,16
20171110,Cal St. Fullerton,USC,A,-42
20171110,Fairleigh Dickinson,Seton Hall,A,-22
20171110,Iowa,Chicago St.,H,33
20171110,Memphis,Alabama,N,-12
20171110,UCF,Mercer,H,9
20171110,Ball St.,Dayton,A,-1
20171110,Bowling Green,Drexel,A,9
20171110,Sacred Heart,Holy Cross,H,-5
20171110,Oregon St.,Southern Utah,H,17
20171110,Marshall,Tennessee Martin,H,11
20171110,Old Dominion,Towson,H,3
20171110,Weber St.,Utah St.,H,6
20171110,Monmouth,Bucknell,H,1
20171110,California,UC Riverside,H,-8
20171110,Rice,Eastern Kentucky,H,-1
20171110,Houston,McNeese St.,H,28
20171110,Missouri St.,Western Kentucky,A,5
20171110,Idaho St.,Arizona St.,A,-20
20171110,Kansas,Tennessee St.,H,36
20171110,Loyola Chicago,Wright St.,H,4
20171110,Georgia Southern,Wake Forest,A,2
20171110,North Dakota,Troy,N,3
20171110,Baylor,Central Arkansas,H,41
20171110,Indiana,Indiana St.,H,-21
20171110,Cal Poly,Stanford,A,-16
20171110,Massachusetts,UMass Lowell,H,5
20171110,Hawaii,Arkansas Pine Bluff,H,12
20171110,Arizona St.,Idaho St.,H,20
20171110,Fordham,Miami OH,H,-1
20171110,Washington,Belmont,H,4
20171110,Western Kentucky,Missouri St.,H,-5
20171110,Miami FL,Gardner Webb,H,32
20171110,Connecticut,Colgate,H,12
20171110,Vanderbilt,Austin Peay,H,19
20171110,Northern Arizona,Arizona,A,-34
20171110,UCLA,Georgia Tech,N,3
20171110,Texas Tech,South Alabama,H,25
20171110,Oregon,Coppin St.,H,16
20171110,UC Irvine,South Dakota St.,A,-11
20171110,Indiana St.,Indiana,A,21
20171110,Mississippi St.,Alabama St.,H,28
20171110,Utah,Prairie View A&M,H,21
20171110,St. Bonaventure,Niagara,H,-2
20171110,Southern Utah,Oregon St.,A,-17
20171110,TCU,Louisiana Monroe,H,10
20171110,Mount St. Mary's,Marquette,A,-21
20171110,South Alabama,Texas Tech,A,-25
20171110,Troy,North Dakota,N,-3
20171110,Louisiana Monroe,TCU,A,-10
20171110,USC,Cal St. Fullerton,H,42
20171110,Virginia Tech,Detroit,H,32
20171110,Rhode Island,UNC Asheville,H,24
20171110,George Mason,Lafayette,H,2
20171110,Robert Morris,Ohio St.,A,-31
20171110,Richmond,Delaware,H,-13
20171110,Alabama,Memphis,N,12
20171110,Texas A&M,West Virginia,N,23
20171110,Davidson,Charleston Southern,H,48
20171110,VCU,Grambling St.,H,29
20171110,Arkansas St.,Evansville,A,-14
20171110,Colorado,Northern Colorado,H,15
20171110,UC Riverside,California,A,8
20171110,South Carolina,Wofford,A,21
20171110,Georgia,Bryant,H,25
20171110,Kentucky,Utah Valley,H,10
20171110,Stanford,Cal Poly,H,16
20171110,Mississippi,Louisiana Lafayette,H,18
20171110,Arkansas,Samford,H,39
20171110,Tennessee,Presbyterian,H,35
20171110,Auburn,Norfolk St.,H,28
20171110,Bryant,Georgia,A,-25
20171110,Arizona,Northern Arizona,H,34
20171110,Houston Christian,Providence,A,-29
20171110,LSU,Alcorn St.,H,40
20171110,Lamar,Tulsa,A,7
20171110,Missouri,Iowa St.,H,15
20171110,Nicholls St.,UT Rio Grande Valley,A,5
20171110,New Orleans,St. John's,A,-16
20171110,Central Arkansas,Baylor,A,-41
20171110,Northern Colorado,Colorado,A,-15
20171110,Grand Canyon,Florida A&M,H,16
20171110,UT Rio Grande Valley,Nicholls St.,H,-5
20171110,Seattle,Saint Louis,A,-16
20171110,Chicago St.,Iowa,A,-33
20171110,Utah Valley,Kentucky,A,-10
20171110,McNeese St.,Houston,A,-28
20171110,Central Connecticut,Hartford,A,-1
20171110,Northwestern St.,Texas,A,-46
20171110,UMKC,Wichita St.,A,-52
20171111,Buffalo,Canisius,H,5
20171111,Duquesne,St. Francis NY,H,10
20171111,Michigan,North Florida,H,20
20171111,Kent St.,Youngstown St.,N,33
20171111,Quinnipiac,Dartmouth,H,1
20171111,Bradley,IUPUI,H,15
20171111,Marist,Lehigh,H,-8
20171111,Penn,Fairfield,A,-8
20171111,Longwood,Stephen F. Austin,H,-13
20171111,North Dakota St.,UC Santa Barbara,A,-19
20171111,UC Santa Barbara,North Dakota St.,H,19
20171111,Illinois St.,Florida Gulf Coast,A,-11
20171111,Nebraska,Eastern Illinois,H,4
20171111,Dartmouth,Quinnipiac,A,-1
20171111,Lehigh,Marist,A,8
20171111,Saint Mary's,St. Francis PA,H,17
20171111,Portland,Portland St.,H,-5
20171111,BYU,Mississippi Valley S,H,30
20171111,Loyola Marymount,UT Arlington,A,-5
20171111,Akron,Cleveland St.,H,10
20171111,St. Francis PA,Saint Mary's,A,-17
20171111,Mississippi Valley S,BYU,A,-30
20171111,IUPUI,Bradley,A,-15
20171111,Florida A&M,UNLV,A,-42
20171111,Toledo,Saint Joseph's,H,11
20171111,DePaul,Notre Dame,H,-14
20171111,Cleveland St.,Akron,A,-10
20171111,Eastern Illinois,Nebraska,A,-4
20171111,UNLV,Florida A&M,H,42
20171111,Ohio,Alabama A&M,H,8
20171111,Florida Gulf Coast,Illinois St.,H,11
20171111,St. Francis NY,Duquesne,A,-10
20171111,North Florida,Michigan,A,-20
20171111,UT Arlington,Loyola Marymount,H,5
20171111,Saint Joseph's,Toledo,A,-11
20171111,Saint Peter's,La Salle,A,-21
20171111,Duke,Utah Valley,H,30
20171111,Stephen F. Austin,Longwood,A,13
20171111,Portland St.,Portland,A,5
20171111,Fairfield,Penn,H,8
20171111,Alabama A&M,Ohio,A,-8
20171111,Canisius,Buffalo,A,-5
20171111,La Salle,Saint Peter's,H,21
20171111,Notre Dame,DePaul,A,14
20171111,NJIT,Wagner,H,-11
20171111,Wagner,NJIT,A,11
20171111,Utah Valley,Duke,A,-30
20171111,Youngstown St.,Kent St.,N,-33
20171112,Radford,Ohio St.,A,-10
20171112,Boise St.,Southern Utah,H,21
20171112,Howard,Indiana,A,-9
20171112,Alcorn St.,Creighton,A,-37
20171112,Harvard,Massachusetts,H,3
20171112,Denver,UC Irvine,H,-14
20171112,Nebraska Omaha,Oklahoma,A,-19
20171112,Seton Hall,Monmouth,H,10
20171112,UMBC,Arizona,A,-25
20171112,Stetson,FIU,A,6
20171112,Texas Southern,Washington St.,A,-2
20171112,North Carolina St.,Charleston Southern,H,22
20171112,California,Cal Poly,H,3
20171112,Bucknell,Arkansas,A,-28
20171112,East Carolina,Coppin St.,H,26
20171112,Cal Poly,California,A,-3
20171112,Tennessee Martin,Illinois,A,-3
20171112,Texas St.,Air Force,A,-8
20171112,Pacific,Stanford,A,-9
20171112,San Diego,San Jose St.,A,17
20171112,Illinois,Tennessee Martin,H,3
20171112,Alabama St.,Iowa,A,-34
20171112,SMU,Louisiana Monroe,H,18
20171112,Oklahoma,Nebraska Omaha,H,19
20171112,Georgetown,Jacksonville,H,16
20171112,Air Force,Texas St.,H,8
20171112,The Citadel,Virginia Tech,A,-39
20171112,Rutgers,Central Connecticut,H,4
20171112,South Carolina St.,Boston College,A,-39
20171112,Morehead St.,Lipscomb,A,-7
20171112,Louisiana Monroe,SMU,A,-18
20171112,Massachusetts,Harvard,A,-3
20171112,Arkansas Pine Bluff,Troy,N,-24
20171112,George Mason,Louisville,A,-11
20171112,Ohio St.,Radford,H,10
20171112,North Dakota,Hawaii,A,-3
20171112,Yale,Wisconsin,A,-28
20171112,Butler,Princeton,H,10
20171112,Navy,Miami FL,A,-34
20171112,Purdue,Chicago St.,H,69
20171112,Southern Utah,Boise St.,A,-21
20171112,Charleston Southern,North Carolina St.,A,-22
20171112,Creighton,Alcorn St.,H,37
20171112,Miami FL,Navy,H,34
20171112,UC Irvine,Denver,A,14
20171112,Arizona,UMBC,H,25
20171112,Washington St.,Texas Southern,H,2
20171112,Central Connecticut,Rutgers,A,-4
20171112,Eastern Washington,Washington,A,-10
20171112,Monmouth,Seton Hall,A,-10
20171112,North Carolina A&T,Clemson,A,-24
20171112,Boston College,South Carolina St.,H,39
20171112,Maryland,Maryland Eastern Sho,H,53
20171112,Chicago St.,Purdue,A,-69
20171112,Fairleigh Dickinson,Penn St.,A,-24
20171112,Stanford,Pacific,H,9
20171112,Clemson,North Carolina A&T,H,24
20171112,Wisconsin,Yale,H,28
20171112,Vermont,Kentucky,A,-4
20171112,Virginia Tech,The Citadel,H,39
20171112,Troy,Arkansas Pine Bluff,N,24
20171112,Princeton,Butler,A,-10
20171112,Jacksonville,Georgetown,A,-16
20171112,Coppin St.,East Carolina,A,-26
20171112,Penn St.,Fairleigh Dickinson,H,24
20171112,Louisville,George Mason,H,11
20171112,Indiana,Howard,H,9
20171112,Lipscomb,Morehead St.,H,7
20171112,Maryland Eastern Sho,Maryland,A,-53
20171112,Kentucky,Vermont,H,4
20171112,Arkansas,Bucknell,H,28
20171112,Hawaii,North Dakota,H,3
20171112,FIU,Stetson,H,-6
20171112,San Jose St.,San Diego,H,-17
20171112,Washington,Eastern Washington,H,10
20171112,Iowa,Alabama St.,H,34
20171113,Wagner,Missouri,A,-44
20171113,Wyoming,Oregon St.,A,9
20171113,Binghamton,Cornell,A,-10
20171113,Jacksonville St.,Richmond,A,33
20171113,South Florida,Morgan St.,H,-10
20171113,DePaul,Delaware St.,H,24
20171113,North Dakota St.,USC,A,-10
20171113,Bethune Cookman,UT Rio Grande Valley,A,-18
20171113,Michigan,Central Michigan,H,7
20171113,Bowling Green,South Dakota,H,-9
20171113,Albany,Boston University,A,14
20171113,Utah,Mississippi Valley S,H,40
20171113,Nevada,Rhode Island,H,7
20171113,Alabama A&M,Samford,A,-19
20171113,Tulsa,Oral Roberts,H,19
20171113,Boston University,Albany,H,-14
20171113,Saint Peter's,Northwestern,A,-9
20171113,Cornell,Binghamton,H,10
20171113,Arkansas St.,Abilene Christian,H,14
20171113,Northern Iowa,Alcorn St.,H,28
20171113,Oral Roberts,Tulsa,A,-19
20171113,Western Carolina,Cincinnati,A,-51
20171113,Siena,Florida Gulf Coast,H,-33
20171113,Nebraska,North Texas,H,19
20171113,North Dakota,Arkansas Pine Bluff,N,9
20171113,Missouri,Wagner,H,44
20171113,Baylor,Texas A&M Corpus Chr,H,24
20171113,Texas A&M Corpus Chr,Baylor,A,-24
20171113,San Francisco,St. Francis PA,H,12
20171113,Saint Mary's,New Mexico St.,H,18
20171113,Arkansas Pine Bluff,North Dakota,N,-9
20171113,Louisiana Tech,Southeast Missouri S,H,1
20171113,Troy,Hawaii,A,-5
20171113,Gardner Webb,Florida,A,-42
20171113,Florida Gulf Coast,Siena,A,33
20171113,North Florida,VCU,A,-10
20171113,Mississippi,Eastern Kentucky,H,10
20171113,Tennessee Tech,TCU,A,-37
20171113,Charlotte,Oklahoma St.,A,-18
20171113,Oregon St.,Wyoming,H,-9
20171113,Mount St. Mary's,Notre Dame,A,-26
20171113,James Madison,Old Dominion,H,-16
20171113,Minnesota,Providence,A,12
20171113,Rhode Island,Nevada,A,-7
20171113,TCU,Tennessee Tech,H,37
20171113,Fresno St.,Cal St. Northridge,H,16
20171113,Richmond,Jacksonville St.,H,-33
20171113,Evansville,North Carolina Centr,H,13
20171113,South Carolina,Western Michigan,H,18
20171113,Vanderbilt,Belmont,A,-9
20171113,UAB,Chattanooga,H,42
20171113,Abilene Christian,Arkansas St.,A,-14
20171113,Georgia Southern,Cal St. Bakersfield,H,24
20171113,Fordham,LIU Brooklyn,H,13
20171113,Pittsburgh,Montana,H,-5
20171113,Virginia,Austin Peay,H,44
20171113,Brown,Quinnipiac,A,7
20171113,New Mexico St.,Saint Mary's,A,-18
20171113,Grand Canyon,Robert Morris,H,14
20171113,Quinnipiac,Brown,H,-7
20171113,Murray St.,Middle Tennessee,H,-5
20171113,Prairie View A&M,Oregon,A,-33
20171113,Western Michigan,South Carolina,A,-18
20171113,Southern,Marshall,A,-9
20171113,Providence,Minnesota,H,-12
20171113,Belmont,Vanderbilt,H,9
20171113,Southeastern Louisia,Tulane,A,-23
20171113,UC Davis,Northern Colorado,A,15
20171113,VCU,North Florida,H,10
20171113,Montana,Pittsburgh,A,5
20171113,Rider,Xavier,A,-26
20171113,Xavier,Rider,H,26
20171113,Marshall,Southern,H,9
20171113,Penn,La Salle,H,-4
20171113,Illinois Chicago,Saint Joseph's,H,-4
20171113,New Orleans,Oakland,A,-19
20171113,Utah St.,Montana St.,H,8
20171113,Notre Dame,Mount St. Mary's,H,26
20171113,North Texas,Nebraska,A,-19
20171113,Oklahoma St.,Charlotte,H,18
20171113,Milwaukee,Iowa St.,A,18
20171113,Kennesaw St.,Hofstra,A,-18
20171113,Iowa St.,Milwaukee,H,-18
20171113,Hawaii,Troy,H,5
20171113,La Salle,Penn,A,4
20171113,LIU Brooklyn,Fordham,A,-13
20171113,Cal St. Bakersfield,Georgia Southern,A,-24
20171113,UT Rio Grande Valley,Bethune Cookman,H,18
20171113,Morgan St.,South Florida,A,10
20171113,St. Francis PA,San Francisco,A,-12
20171113,Southeast Missouri S,Louisiana Tech,A,-1
20171113,Wichita St.,College of Charlesto,H,18
20171113,Delaware St.,DePaul,A,-24
20171113,College of Charlesto,Wichita St.,A,-18
20171113,Cal St. Northridge,Fresno St.,A,-16
20171113,Florida,Gardner Webb,H,42
20171113,South Dakota,Bowling Green,A,9
20171113,Cincinnati,Western Carolina,H,51
20171113,Central Michigan,Michigan,A,-7
20171113,Mississippi Valley S,Utah,A,-40
20171113,North Carolina Centr,Evansville,A,-13
20171113,Oregon,Prairie View A&M,H,33
20171113,Northwestern,Saint Peter's,H,9
20171113,East Tennessee St.,Savannah St.,A,15
20171113,Tulane,Southeastern Louisia,H,23
20171113,Saint Joseph's,Illinois Chicago,A,4
20171113,Chattanooga,UAB,A,-42
20171113,Northern Colorado,UC Davis,H,-15
20171113,Eastern Kentucky,Mississippi,A,-10
20171113,Austin Peay,Virginia,A,-44
20171113,Oakland,New Orleans,H,19
20171113,Robert Morris,Grand Canyon,A,-14
20171113,Hofstra,Kennesaw St.,H,18
20171113,Savannah St.,East Tennessee St.,H,-15
20171113,Middle Tennessee,Murray St.,A,5
20171113,Old Dominion,James Madison,A,16
20171113,Montana St.,Utah St.,A,-8
20171113,Alcorn St.,Northern Iowa,A,-28
20171113,Samford,Alabama A&M,H,19
20171113,USC,North Dakota St.,H,10
20171114,Duke,Michigan St.,N,7
20171114,Jackson St.,Mercer,A,-28
20171114,Arizona St.,San Diego St.,H,22
20171114,Monmouth,Lehigh,A,8
20171114,Nebraska Omaha,New Mexico,A,-32
20171114,Mercer,Jackson St.,H,28
20171114,Kansas,Kentucky,N,4
20171114,Denver,Colorado,A,-27
20171114,Delaware,Bradley,A,-8
20171114,Stony Brook,Connecticut,A,-8
20171114,Central Connecticut,St. John's,A,-25
20171114,Connecticut,Stony Brook,H,8
20171114,Rice,Georgia St.,H,-21
20171114,San Diego St.,Arizona St.,A,-22
20171114,Alabama,Lipscomb,H,22
20171114,Air Force,Canisius,H,14
20171114,Rutgers,Cleveland St.,H,32
20171114,Canisius,Air Force,A,-14
20171114,Kansas St.,UMKC,H,21
20171114,Colorado,Denver,H,27
20171114,Gonzaga,Howard,H,37
20171114,VMI,Duquesne,A,-16
20171114,Longwood,Columbia,H,-10
20171114,New Mexico,Nebraska Omaha,H,32
20171114,Coastal Carolina,Lamar,A,-6
20171114,Lafayette,NJIT,A,-16
20171114,Marquette,Purdue,H,-15
20171114,Memphis,Little Rock,H,8
20171114,Georgia St.,Rice,A,21
20171114,Elon,Furman,A,-9
20171114,Syracuse,Iona,H,9
20171114,Idaho St.,Utah Valley,H,-13
20171114,Stanford,Eastern Washington,H,-6
20171114,Lamar,Coastal Carolina,H,6
20171114,Nicholls St.,Villanova,A,-36
20171114,George Washington,Florida St.,A,-20
20171114,South Dakota St.,Alabama St.,H,31
20171114,Howard,Gonzaga,A,-37
20171114,Utah Valley,Idaho St.,A,13
20171114,UMKC,Kansas St.,A,-21
20171114,South Carolina St.,Yale,A,-32
20171114,NJIT,Lafayette,H,16
20171114,Iona,Syracuse,A,-9
20171114,Georgia,USC Upstate,H,9
20171114,Little Rock,Memphis,A,-8
20171114,Fairfield,Loyola MD,H,12
20171114,Yale,South Carolina St.,H,32
20171114,Liberty,Wake Forest,A,13
20171114,North Carolina St.,Bryant,H,23
20171114,Bradley,Delaware,H,8
20171114,Kentucky,Kansas,N,-4
20171114,Loyola MD,Fairfield,A,-12
20171114,Bryant,North Carolina St.,A,-23
20171114,Texas Tech,Maine,H,39
20171114,Alabama St.,South Dakota St.,A,-31
20171114,Tennessee,High Point,H,31
20171114,Eastern Washington,Stanford,A,6
20171114,Columbia,Longwood,A,10
20171114,Boston College,Sacred Heart,H,20
20171114,High Point,Tennessee,A,-31
20171114,Green Bay,Northern Illinois,A,-20
20171114,Lipscomb,Alabama,A,-22
20171114,St. John's,Central Connecticut,H,25
20171114,Furman,Elon,H,9
20171114,UNC Wilmington,Davidson,A,-27
20171114,Purdue,Marquette,A,15
20171114,USC Upstate,Georgia,A,-9
20171114,Wake Forest,Liberty,H,-13
20171114,Miami OH,Wright St.,H,6
20171114,Northern Illinois,Green Bay,H,20
20171114,Sacred Heart,Boston College,A,-20
20171114,Villanova,Nicholls St.,H,36
20171114,Wright St.,Miami OH,A,-6
20171114,Duquesne,VMI,H,16
20171114,Colorado St.,Winthrop,H,4
20171114,Texas,New Hampshire,H,18
20171114,Winthrop,Colorado St.,A,-4
20171114,Florida St.,George Washington,H,20
20171114,Davidson,UNC Wilmington,H,27
20171114,Cleveland St.,Rutgers,A,-32
20171114,Michigan St.,Duke,N,-7
20171114,Lehigh,Monmouth,H,-8
20171114,New Hampshire,Texas,A,-18
20171114,Maine,Texas Tech,A,-39
20171115,Ball St.,Oklahoma,A,-39
20171115,Niagara,Minnesota,A,-26
20171115,Texas A&M Corpus Chr,UT Rio Grande Valley,H,-7
20171115,South Florida,Stetson,A,3
20171115,UNLV,Prairie View A&M,H,35
20171115,North Carolina A&T,The Citadel,H,19
20171115,Robert Morris,San Diego,A,-12
20171115,Mississippi Valley S,Utah St.,A,-36
20171115,Loyola Marymount,UC Riverside,H,12
20171115,Montana,Penn St.,A,-13
20171115,Prairie View A&M,UNLV,A,-35
20171115,Washington St.,Seattle,H,16
20171115,Buffalo,Jacksonville St.,H,5
20171115,Georgetown,Mount St. Mary's,H,34
20171115,American,West Virginia,A,-34
20171115,BYU,Princeton,A,9
20171115,Stetson,South Florida,H,-3
20171115,Seton Hall,Indiana,H,16
20171115,Pacific,UC Davis,H,-4
20171115,San Diego,Robert Morris,H,12
20171115,Santa Clara,Nevada,H,-30
20171115,Saint Mary's,Cal St. Fullerton,H,19
20171115,St. Francis NY,Manhattan,A,-1
20171115,Utah St.,Mississippi Valley S,H,36
20171115,SIU Edwardsville,Valparaiso,H,-25
20171115,Hampton,William & Mary,A,-7
20171115,Fort Wayne,Delaware St.,H,14
20171115,Western Illinois,Eastern Illinois,H,2
20171115,Hartford,Rider,A,-36
20171115,Eastern Illinois,Western Illinois,A,-2
20171115,Cal St. Fullerton,Saint Mary's,A,-19
20171115,Princeton,BYU,H,-9
20171115,Penn St.,Montana,H,13
20171115,Butler,Maryland,A,-14
20171115,Navy,Penn,A,-21
20171115,UC Santa Barbara,Pittsburgh,A,-8
20171115,Rider,Hartford,H,36
20171115,Maryland,Butler,H,14
20171115,Creighton,Northwestern,A,4
20171115,Penn,Navy,H,21
20171115,Oklahoma,Ball St.,H,39
20171115,UTSA,Texas St.,A,1
20171115,UCF,Gardner Webb,H,3
20171115,UC Riverside,Loyola Marymount,A,-12
20171115,UT Rio Grande Valley,Texas A&M Corpus Chr,A,7
20171115,Bucknell,North Carolina,A,-12
20171115,The Citadel,North Carolina A&T,A,-19
20171115,Nevada,Santa Clara,A,30
20171115,Missouri St.,Southern,H,28
20171115,Northwestern St.,SMU,A,-46
20171115,SMU,Northwestern St.,H,46
20171115,TCU,South Dakota,H,5
20171115,UC Davis,Pacific,A,4
20171115,UCLA,Central Arkansas,H,5
20171115,Gardner Webb,UCF,A,-3
20171115,Pittsburgh,UC Santa Barbara,H,8
20171115,East Carolina,Radford,H,-7
20171115,UMass Lowell,Marist,H,3
20171115,South Dakota,TCU,A,-5
20171115,Indiana,Seton Hall,A,-16
20171115,North Carolina Centr,Tennessee Martin,A,-17
20171115,North Carolina,Bucknell,H,12
20171115,William & Mary,Hampton,H,7
20171115,Manhattan,St. Francis NY,H,1
20171115,Valparaiso,SIU Edwardsville,A,25
20171115,Texas St.,UTSA,H,-1
20171115,Northwestern,Creighton,H,-4
20171115,Mount St. Mary's,Georgetown,A,-34
20171115,Minnesota,Niagara,H,26
20171115,Radford,East Carolina,A,7
20171115,Tennessee Martin,North Carolina Centr,H,17
20171115,Marist,UMass Lowell,A,-3
20171115,Jacksonville St.,Buffalo,A,-5
20171115,Seattle,Washington St.,A,-16
20171115,West Virginia,American,H,34
20171115,Southern,Missouri St.,A,-28
20171115,Delaware St.,Fort Wayne,A,-14
20171115,Central Arkansas,UCLA,A,-5
20171116,Louisiana Monroe,Southeastern Louisia,H,11
20171116,Cornell,Colgate,A,-11
20171116,Ohio,Clemson,N,-5
20171116,George Mason,Binghamton,H,12
20171116,Clemson,Ohio,N,5
20171116,Harvard,Holy Cross,A,-4
20171116,Western Michigan,Tulsa,N,-7
20171116,Michigan,Southern Miss,H,14
20171116,Providence,Washington,N,7
20171116,Temple,Old Dominion,N,11
20171116,Colgate,Cornell,H,11
20171116,San Jose St.,Southern Utah,A,-12
20171116,UTEP,Boise St.,N,-2
20171116,Old Dominion,Temple,N,-11
20171116,Indiana St.,Auburn,N,-19
20171116,Holy Cross,Harvard,H,4
20171116,Notre Dame,Chicago St.,H,39
20171116,Wofford,California,A,-14
20171116,North Texas,Bethune Cookman,H,12
20171116,Bethune Cookman,North Texas,A,-12
