DATE,TEAM,OPP.,VENUE,RESULT
20231106,St. Thomas,California,A,-5
20231106,Lindenwood,Nebraska,A,-32
20231106,Cleveland St.,Duquesne,A,-2
20231106,San Diego St.,Cal St. Fullerton,H,26
20231106,Lafayette,Saint Joseph's,A,-21
20231106,Portland,Long Beach St.,H,5
20231106,Pacific,Sam Houston St.,H,-7
20231106,South Dakota St.,Akron,H,-6
20231106,Eastern Illinois,Illinois,A,-28
20231106,Samford,Purdue,A,-53
20231106,Colgate,Brown,H,2
20231106,Iowa St.,Green Bay,H,41
20231106,Illinois,Eastern Illinois,H,28
20231106,American,Villanova,A,-27
20231106,Robert Morris,Xavier,A,-14
20231106,Oklahoma St.,Abilene Christian,H,-5
20231106,College of Charlesto,Iona,H,2
20231106,Vermont,Merrimack,H,12
20231106,Michigan St.,James Madison,H,-3
20231106,New Hampshire,Syracuse,A,-11
20231106,Youngstown St.,Louisiana Lafayette,A,-10
20231106,Connecticut,Northern Arizona,H,43
20231106,Army,Marist,H,-16
20231106,Lehigh,Cornell,H,-6
20231106,Niagara,Notre Dame,A,-7
20231106,Notre Dame,Niagara,H,7
20231106,Western Michigan,North Dakota St.,H,-4
20231106,Binghamton,Northwestern,A,-11
20231106,Boston University,Northeastern,A,-9
20231106,Morehead St.,Alabama,A,-32
20231106,Navy,Campbell,A,-11
20231106,Ohio St.,Oakland,H,6
20231106,Winthrop,Clemson,A,-22
20231106,Loyola MD,Florida,A,-20
20231106,Xavier,Robert Morris,H,14
20231106,Delaware St.,Penn St.,A,-34
20231106,Hampton,Howard,A,-12
20231106,North Carolina St.,The Citadel,H,13
20231106,Duke,Dartmouth,H,38
20231106,Oklahoma,Central Michigan,H,30
20231106,Sam Houston St.,Pacific,A,7
20231106,Charlotte,Maine,H,17
20231106,Maine,Charlotte,A,-17
20231106,Villanova,American,H,27
20231106,George Washington,Stonehill,H,45
20231106,Evansville,Miami OH,H,8
20231106,Saint Louis,Southern Indiana,H,12
20231106,Portland St.,Air Force,A,7
20231106,Lipscomb,Wichita St.,A,-17
20231106,Queens,Marshall,A,-16
20231106,USC Upstate,South Carolina,A,-29
20231106,Princeton,Rutgers,N,7
20231106,Middle Tennessee,Northern Kentucky,H,17
20231106,Cal St. Fullerton,San Diego St.,A,-26
20231106,Columbia,Providence,A,-19
20231106,UC San Diego,Denver,H,8
20231106,BYU,Houston Christian,H,47
20231106,Cincinnati,Illinois Chicago,H,11
20231106,Tulane,Nicholls St.,H,10
20231106,Butler,Eastern Michigan,H,39
20231106,Kansas St.,USC,N,-13
20231106,Wichita St.,Lipscomb,H,17
20231106,Buffalo,Fairleigh Dickinson,H,-6
20231106,Miami FL,NJIT,H,41
20231106,Akron,South Dakota St.,A,6
20231106,Bryant,Manhattan,H,-2
20231106,St. Francis PA,UCLA,A,-31
20231106,FIU,UCF,A,-23
20231106,Idaho,Washington St.,A,-25
20231106,Central Michigan,Oklahoma,A,-30
20231106,Central Arkansas,Tulsa,A,-17
20231106,Temple,Maryland Eastern Sho,H,20
20231106,Brown,Colgate,A,-2
20231106,West Virginia,Missouri St.,H,8
20231106,Minnesota,Bethune Cookman,H,20
20231106,Eastern Michigan,Butler,A,-39
20231106,Tulsa,Central Arkansas,H,17
20231106,Fordham,Wagner,H,4
20231106,Eastern Washington,Utah,A,-35
20231106,Northwestern,Binghamton,H,11
20231106,UCF,FIU,H,23
20231106,Illinois Chicago,Cincinnati,A,-11
20231106,Toledo,Detroit,H,34
20231106,Cornell,Lehigh,A,6
20231106,Georgia St.,Belmont,A,-2
20231106,Wagner,Fordham,A,-4
20231106,Missouri St.,West Virginia,A,-8
20231106,Washington St.,Idaho,H,25
20231106,New Mexico St.,Kentucky,A,-40
20231106,Clemson,Winthrop,H,22
20231106,Texas St.,Little Rock,A,-5
20231106,Louisiana Tech,Colorado St.,A,-8
20231106,Bowling Green,Chicago St.,H,29
20231106,VCU,McNeese St.,H,-11
20231106,Kansas,North Carolina Centr,H,43
20231106,Northern Illinois,Marquette,A,-22
20231106,Louisiana Monroe,Houston,A,-53
20231106,Georgia Southern,Georgia Tech,A,-22
20231106,California,St. Thomas,H,5
20231106,Cal St. Northridge,Stanford,A,-9
20231106,Washington,Bellarmine,H,34
20231106,Central Connecticut,Rhode Island,A,-11
20231106,Cal St. Bakersfield,Southern Utah,H,1
20231106,Texas,Incarnate Word,H,32
20231106,Louisiana Lafayette,Youngstown St.,H,10
20231106,UAB,Bradley,H,-2
20231106,Arkansas,Alcorn St.,H,34
20231106,Belmont,Georgia St.,H,2
20231106,Arizona,Morgan St.,H,63
20231106,UCLA,St. Francis PA,H,31
20231106,Arkansas St.,Wisconsin,A,-29
20231106,Georgia Tech,Georgia Southern,H,22
20231106,Houston Christian,BYU,A,-47
20231106,Richmond,VMI,H,18
20231106,Stonehill,George Washington,A,-45
20231106,Long Beach St.,Portland,A,-5
20231106,Dayton,SIU Edwardsville,H,16
20231106,Bradley,UAB,A,2
20231106,Georgia,Oregon,N,-11
20231106,Penn St.,Delaware St.,H,34
20231106,Colorado,Towson,H,18
20231106,Miami OH,Evansville,A,-8
20231106,Stanford,Cal St. Northridge,H,9
20231106,Merrimack,Vermont,A,-12
20231106,Mississippi,Alabama St.,H,10
20231106,Missouri,Arkansas Pine Bluff,H,22
20231106,Florida,Loyola MD,H,20
20231106,Fairleigh Dickinson,Buffalo,A,6
20231106,South Carolina,USC Upstate,H,29
20231106,Texas A&M,Texas A&M Commerce,H,32
20231106,Dartmouth,Duke,A,-38
20231106,Utah,Eastern Washington,H,35
20231106,USC,Kansas St.,N,13
20231106,Oregon,Georgia,N,11
20231106,Marshall,Queens,H,16
20231106,McNeese St.,VCU,A,11
20231106,Texas A&M Commerce,Texas A&M,A,-32
20231106,Kentucky,New Mexico St.,H,40
20231106,Tennessee,Tennessee Tech,H,38
20231106,NJIT,Miami FL,A,-41
20231106,Nicholls St.,Tulane,A,-10
20231106,Tarleton St.,Virginia,A,-30
20231106,Southern Utah,Cal St. Bakersfield,A,-1
20231106,UT Arlington,Oral Roberts,H,4
20231106,Grand Canyon,Southeast Missouri S,H,21
20231106,Abilene Christian,Oklahoma St.,A,5
20231106,LSU,Mississippi Valley S,H,46
20231106,Incarnate Word,Texas,A,-32
20231106,James Madison,Michigan St.,A,3
20231106,Alabama,Morehead St.,H,32
20231106,Houston,Louisiana Monroe,H,53
20231107,Nevada,Sacramento St.,H,14
20231107,Albany,Massachusetts,A,-21
20231107,Stony Brook,St. John's,A,-16
20231107,DePaul,Fort Wayne,H,-8
20231107,UC Irvine,San Jose St.,A,-8
20231107,Sacramento St.,Nevada,A,-14
20231107,Baylor,Auburn,N,6
20231107,St. John's,Stony Brook,H,16
20231107,Florida Gulf Coast,Indiana,A,-6
20231107,Le Moyne,Georgetown,A,-37
20231107,San Jose St.,UC Irvine,H,8
20231107,Presbyterian,Vanderbilt,A,6
20231107,Florida A&M,Creighton,A,-51
20231107,UNC Asheville,Michigan,A,-25
20231107,Indiana,Florida Gulf Coast,H,6
20231107,Northern Iowa,North Texas,A,-6
20231107,Georgetown,Le Moyne,H,37
20231107,North Dakota,Iowa,A,-42
20231107,Auburn,Baylor,N,-6
20231107,Massachusetts,Albany,H,21
20231107,Mount St. Mary's,Maryland,A,-15
20231107,Fort Wayne,DePaul,A,8
20231107,Creighton,Florida A&M,H,51
20231107,Maryland,Mount St. Mary's,H,15
20231107,Drexel,La Salle,A,-6
20231107,La Salle,Drexel,H,6
20231107,North Texas,Northern Iowa,H,6
20231107,Iowa,North Dakota,H,42
20231107,Vanderbilt,Presbyterian,H,-6
20231107,Michigan,UNC Asheville,H,25
20231108,Jackson St.,San Diego,A,-26
20231108,Syracuse,Canisius,H,12
20231108,Florida Atlantic,Loyola Chicago,N,13
20231108,Western Illinois,SMU,A,-37
20231108,Santa Clara,Utah Tech,H,8
20231108,SMU,Western Illinois,H,37
20231108,Troy,Ohio,A,-18
20231108,San Diego,Jackson St.,H,26
20231108,Arizona St.,Mississippi St.,N,-15
20231108,Ohio,Troy,H,18
20231108,Prairie View A&M,Seattle,A,-11
20231108,Texas Tech,Texas A&M Commerce,H,27
20231108,Drake,Lipscomb,H,15
20231108,Seattle,Prairie View A&M,H,11
20231108,Utah Tech,Santa Clara,A,-8
20231108,Penn,Bucknell,H,19
20231108,Canisius,Syracuse,A,-12
20231108,UNLV,Southern,H,-14
20231108,Southern,UNLV,A,14
20231108,Bucknell,Penn,A,-19
20231108,Texas A&M Commerce,Texas Tech,A,-27
20231108,Loyola Chicago,Florida Atlantic,N,-13
20231108,Mississippi St.,Arizona St.,N,15
20231108,Lipscomb,Drake,A,-15
20231109,Portland St.,UC Santa Barbara,A,6
20231109,South Carolina St.,South Florida,A,-44
20231109,St. Francis PA,San Francisco,A,-32
20231109,Florida A&M,Nebraska,A,-27
20231109,Sam Houston St.,Utah Valley,H,-6
20231109,Fairfield,Rhode Island,A,-13
20231109,Alabama A&M,North Alabama,A,-16
20231109,Western Kentucky,Wichita St.,A,-10
20231109,Nebraska,Florida A&M,H,27
20231109,Coppin St.,Towson,H,-21
20231109,Rhode Island,Fairfield,H,13
20231109,Michigan St.,Southern Indiana,H,23
20231109,Denver,Cal Poly,H,21
20231109,Stonehill,Army,H,13
20231109,Howard,Georgia Tech,A,-3
20231109,Army,Stonehill,A,-13
20231109,Nebraska Omaha,TCU,A,-22
20231109,Elon,East Tennessee St.,H,3
20231109,New Mexico,Saint Mary's,A,-14
20231109,SMU,Lamar,H,11
20231109,North Alabama,Alabama A&M,H,16
20231109,Saint Mary's,New Mexico,H,14
20231109,Pepperdine,UC Davis,A,-1
20231109,San Francisco,St. Francis PA,H,32
20231109,USC,Cal St. Bakersfield,H,26
20231109,South Florida,South Carolina St.,H,44
20231109,American,William & Mary,A,-19
20231109,Middle Tennessee,Stephen F. Austin,H,5
20231109,William & Mary,American,H,19
20231109,Mercer,Chicago St.,A,5
20231109,Georgia Tech,Howard,H,3
20231109,Lindenwood,Iowa St.,A,-55
20231109,Northern Kentucky,Washington,A,-8
20231109,Kent St.,James Madison,H,-5
20231109,TCU,Nebraska Omaha,H,22
20231109,Charleston Southern,North Florida,H,-11
20231109,FIU,Tarleton St.,H,-17
20231109,UC Davis,Pepperdine,H,1
20231109,Washington,Northern Kentucky,H,8
20231109,Towson,Coppin St.,A,21
20231109,Cal St. Bakersfield,USC,A,-26
20231109,Lamar,SMU,A,-11
20231109,Iowa St.,Lindenwood,H,55
20231109,UC Santa Barbara,Portland St.,H,-6
20231109,Cal St. Northridge,Idaho,A,3
20231109,Northwestern St.,Tulane,A,-17
20231109,Cal Poly,Denver,A,-21
20231109,Wichita St.,Western Kentucky,H,10
20231109,Southern Indiana,Michigan St.,A,-23
20231109,Tulane,Northwestern St.,H,17
20231109,North Florida,Charleston Southern,A,11
20231109,Tarleton St.,FIU,A,17
20231109,Stephen F. Austin,Middle Tennessee,A,-5
20231109,Idaho,Cal St. Northridge,H,-3
20231109,James Madison,Kent St.,A,5
20231109,Utah Valley,Sam Houston St.,A,6
20231109,East Tennessee St.,Elon,A,-3
20231110,UCF,Miami FL,A,-16
20231110,Marshall,Radford,N,-4
20231110,UC Riverside,Utah,A,-29
20231110,Oregon,Montana,H,14
20231110,Murray St.,Tennessee Tech,H,6
20231110,Sacramento St.,Stanford,A,-18
20231110,Michigan,Youngstown St.,H,30
20231110,Mississippi Valley S,Oklahoma,A,-39
20231110,Duquesne,College of Charlesto,N,18
20231110,Florida St.,Kennesaw St.,H,27
20231110,Prairie View A&M,Washington St.,A,-18
20231110,Morehead St.,Purdue,A,-30
20231110,Memphis,Missouri,A,15
20231110,Austin Peay,George Mason,A,-22
20231110,South Dakota,UT Rio Grande Valley,H,21
20231110,Monmouth,West Virginia,A,8
20231110,Jacksonville,Xavier,A,-23
20231110,UCLA,Lafayette,H,18
20231110,West Virginia,Monmouth,H,-8
20231110,Queens,Southern Illinois,A,-23
20231110,Boston University,Rutgers,A,-24
20231110,St. Thomas,Idaho St.,H,1
20231110,Bellarmine,Kansas St.,A,-8
20231110,George Mason,Austin Peay,H,22
20231110,Rutgers,Boston University,H,24
20231110,Northwestern,Dayton,H,5
20231110,Little Rock,Illinois Chicago,A,-15
20231110,BYU,San Diego St.,H,9
20231110,Binghamton,Pittsburgh,A,-29
20231110,Youngstown St.,Michigan,A,-30
20231110,Samford,VCU,A,-10
20231110,Alabama,Indiana St.,H,22
20231110,UNC Greensboro,North Carolina A&T,H,16
20231110,Gonzaga,Yale,H,15
20231110,Penn St.,Lehigh,H,9
20231110,Yale,Gonzaga,A,-15
20231110,Oakland,Illinois,A,-11
20231110,Louisville,Chattanooga,H,-10
20231110,North Carolina St.,Abilene Christian,H,20
20231110,IUPUI,Valparaiso,A,10
20231110,Cincinnati,Detroit,H,32
20231110,North Carolina A&T,UNC Greensboro,A,-16
20231110,LIU Brooklyn,Air Force,H,-15
20231110,Boston College,The Citadel,A,4
20231110,Liberty,Charlotte,N,12
20231110,Stanford,Sacramento St.,H,18
20231110,Central Connecticut,Quinnipiac,A,-4
20231110,Indiana St.,Alabama,A,-22
20231110,Pacific,California,A,8
20231110,Detroit,Cincinnati,A,-32
20231110,Virginia,Florida,N,3
20231110,Pittsburgh,Binghamton,H,29
20231110,Arizona,Duke,A,5
20231110,Tennessee Tech,Murray St.,A,-6
20231110,Troy,Oregon St.,A,-1
20231110,Ohio St.,Texas A&M,H,-7
20231110,Dayton,Northwestern,A,-5
20231110,Butler,Southeast Missouri S,H,35
20231110,Miami FL,UCF,H,16
20231110,VCU,Samford,H,10
20231110,LSU,Nicholls St.,H,-2
20231110,Washington St.,Prairie View A&M,H,18
20231110,Iona,Sacred Heart,H,7
20231110,Maryland,Davidson,N,-3
20231110,Idaho St.,St. Thomas,A,-1
20231110,Navy,Temple,H,-7
20231110,Clemson,UAB,N,1
20231110,Southeast Missouri S,Butler,A,-35
20231110,Radford,Marshall,N,4
20231110,Sacred Heart,Iona,A,-7
20231110,Arkansas,Gardner Webb,H,18
20231110,Illinois,Oakland,H,11
20231110,Illinois Chicago,Little Rock,H,15
20231110,Akron,Southern Miss,H,18
20231110,Penn,Saint Joseph's,A,-8
20231110,Lehigh,Penn St.,A,-9
20231110,Southeastern Louisia,Auburn,A,-15
20231110,Gardner Webb,Arkansas,A,-18
20231110,Nicholls St.,LSU,A,2
20231110,Villanova,Le Moyne,H,26
20231110,College of Charlesto,Duquesne,N,-18
20231110,Kentucky,Texas A&M Commerce,H,20
20231110,Tennessee,Wisconsin,A,10
20231110,Vanderbilt,USC Upstate,H,7
20231110,Cal Baptist,Jackson St.,H,14
20231110,Duke,Arizona,H,-5
20231110,Texas A&M,Ohio St.,A,7
20231110,Charlotte,Liberty,N,-12
20231110,Minnesota,UTSA,H,26
20231110,California,Pacific,H,-8
20231110,Jackson St.,Cal Baptist,A,-14
20231110,Lafayette,UCLA,A,-18
20231110,Southern Miss,Akron,A,-18
20231110,Rice,Harvard,H,-13
20231110,UAB,Clemson,N,-1
20231110,South Carolina,Virginia Tech,N,2
20231110,Oklahoma,Mississippi Valley S,H,39
20231110,Virginia Tech,South Carolina,N,-2
20231110,Auburn,Southeastern Louisia,H,15
20231110,Texas A&M Commerce,Kentucky,A,-20
20231110,Texas,Delaware St.,H,27
20231110,Dartmouth,UMass Lowell,H,-33
20231110,Valparaiso,IUPUI,H,-10
20231110,Florida,Virginia,N,-3
20231110,Xavier,Jacksonville,H,23
20231110,Harvard,Rice,A,13
20231110,Wisconsin,Tennessee,H,-10
20231110,Kansas,Manhattan,H,38
20231110,USC Upstate,Vanderbilt,A,-7
20231110,Hofstra,Princeton,H,-7
20231110,Eastern Washington,Mississippi,A,-11
20231110,Quinnipiac,Central Connecticut,H,4
20231110,Chattanooga,Louisville,A,10
20231110,Belmont,Furman,A,-23
20231110,The Citadel,Boston College,H,-4
20231110,Furman,Belmont,H,23
20231110,Marquette,Rider,H,30
20231110,Kansas St.,Bellarmine,H,8
20231110,San Diego St.,BYU,A,-9
20231110,Kennesaw St.,Florida St.,A,-27
20231110,Iowa,Alabama St.,H,31
20231110,Princeton,Hofstra,A,7
20231110,Manhattan,Kansas,A,-38
20231110,Grambling St.,Colorado,A,-32
20231110,Wright St.,Colorado St.,A,-28
20231110,Alabama St.,Iowa,A,-31
20231110,Oregon St.,Troy,H,1
20231110,Missouri,Memphis,H,-15
20231110,Temple,Navy,A,7
20231110,Utah,UC Riverside,H,29
20231110,Saint Joseph's,Penn,H,8
20231110,Georgia,Wake Forest,H,3
20231110,Purdue,Morehead St.,H,30
20231110,Colorado St.,Wright St.,H,28
20231110,Rider,Marquette,A,-30
20231110,Colorado,Grambling St.,H,32
20231110,Davidson,Maryland,N,3
20231110,UT Rio Grande Valley,South Dakota,A,-21
20231110,Montana,Oregon,A,-14
20231110,Abilene Christian,North Carolina St.,A,-20
20231110,Wake Forest,Georgia,A,-3
20231110,Le Moyne,Villanova,A,-26
20231110,Air Force,LIU Brooklyn,A,15
20231110,UMass Lowell,Dartmouth,A,33
20231110,UTSA,Minnesota,A,-26
20231110,Delaware St.,Texas,A,-27
20231110,Mississippi,Eastern Washington,H,11
20231110,Southern Illinois,Queens,H,23
20231111,Texas St.,Miami OH,A,10
20231111,Mississippi St.,Tennessee Martin,H,24
20231111,Kent St.,Fresno St.,H,10
20231111,Holy Cross,Georgetown,A,1
20231111,North Texas,Nebraska Omaha,H,11
20231111,St. Bonaventure,Canisius,H,-3
20231111,Illinois St.,Saint Louis,A,-9
20231111,DePaul,Long Beach St.,H,-4
20231111,South Alabama,Buffalo,A,14
20231111,Canisius,St. Bonaventure,A,3
20231111,High Point,Wofford,A,-1
20231111,Arizona St.,Texas Southern,H,11
20231111,Ohio,Cleveland St.,A,-4
20231111,Brown,Loyola MD,H,-2
20231111,Houston,Texas A&M Corpus Chr,H,32
20231111,Central Michigan,Louisiana Monroe,H,-10
20231111,UC San Diego,San Diego,H,6
20231111,Northern Illinois,Appalachian St.,H,13
20231111,Cornell,Fordham,A,5
20231111,Stonehill,Connecticut,A,-40
20231111,Siena,Richmond,A,-42
20231111,Incarnate Word,Tulsa,A,-14
20231111,Santa Clara,St. Francis PA,H,23
20231111,San Diego,UC San Diego,A,-6
20231111,UNC Wilmington,UNC Asheville,A,17
20231111,Tulsa,Incarnate Word,H,14
20231111,Appalachian St.,Northern Illinois,A,-13
20231111,Fordham,Cornell,H,-5
20231111,Cleveland St.,Ohio,H,4
20231111,Bowling Green,Arkansas St.,H,6
20231111,Saint Louis,Illinois St.,H,9
20231111,Providence,Milwaukee,H,10
20231111,Old Dominion,Ball St.,A,-5
20231111,Tennessee Martin,Mississippi St.,A,-24
20231111,Georgia Southern,Eastern Michigan,A,-10
20231111,Texas A&M Corpus Chr,Houston,A,-32
20231111,East Carolina,Campbell,H,14
20231111,Wyoming,Cal Poly,H,14
20231111,Toledo,Louisiana Lafayette,H,9
20231111,UNLV,Stetson,H,16
20231111,William & Mary,George Washington,A,-6
20231111,Fairleigh Dickinson,Seton Hall,A,-30
20231111,Cal Poly,Wyoming,A,-14
20231111,Loyola Chicago,Eastern Illinois,H,24
20231111,Louisiana Lafayette,Toledo,A,-9
20231111,Loyola MD,Brown,A,2
20231111,Seattle,Montana St.,H,3
20231111,Utah Tech,Jacksonville St.,A,2
20231111,Columbia,Albany,H,-3
20231111,Eastern Illinois,Loyola Chicago,A,-24
20231111,Wofford,High Point,H,1
20231111,Utah St.,Bradley,A,-6
20231111,Saint Peter's,NJIT,A,27
20231111,UNC Asheville,UNC Wilmington,H,-17
20231111,Western Michigan,Georgia St.,H,-7
20231111,Montana St.,Seattle,A,-3
20231111,Buffalo,South Alabama,H,-14
20231111,Texas Southern,Arizona St.,A,-11
20231111,St. Francis PA,Santa Clara,A,-23
20231111,George Washington,William & Mary,H,6
20231111,UC Irvine,New Mexico St.,H,17
20231111,Creighton,North Dakota St.,H,29
20231111,La Salle,Northeastern,H,5
20231111,Western Carolina,Notre Dame,A,10
20231111,Marist,UMBC,A,6
20231111,Eastern Michigan,Georgia Southern,H,10
20231111,Bucknell,Niagara,A,9
20231111,Northeastern,La Salle,A,-5
20231111,Bradley,Utah St.,H,6
20231111,NJIT,Saint Peter's,H,-27
20231111,Fresno St.,Kent St.,A,-10
20231111,Mount St. Mary's,Coppin St.,H,14
20231111,Georgia St.,Western Michigan,A,7
20231111,Albany,Columbia,A,3
20231111,Arkansas St.,Bowling Green,A,-6
20231111,Jacksonville St.,Utah Tech,H,-2
20231111,Campbell,East Carolina,A,-14
20231111,Georgetown,Holy Cross,H,-1
20231111,North Dakota St.,Creighton,A,-29
20231111,Winthrop,Drexel,H,-2
20231111,Ball St.,Old Dominion,H,5
20231111,Long Beach St.,DePaul,A,4
20231111,Coppin St.,Mount St. Mary's,A,-14
20231111,Milwaukee,Providence,A,-10
20231111,Nebraska Omaha,North Texas,A,-11
20231111,Miami OH,Texas St.,H,-10
20231111,Louisiana Monroe,Central Michigan,A,10
20231111,Seton Hall,Fairleigh Dickinson,H,30
20231111,Connecticut,Stonehill,H,40
20231111,Stetson,UNLV,A,-16
20231111,UMBC,Marist,H,-6
20231111,Notre Dame,Western Carolina,H,-10
20231111,New Mexico St.,UC Irvine,A,-17
20231111,Richmond,Siena,H,42
20231111,Niagara,Bucknell,H,-9
20231111,Drexel,Winthrop,A,2
20231112,Iowa St.,Idaho St.,H,31
20231112,UC Davis,Montana,A,-13
20231112,Maryland,UAB,N,-3
20231112,San Jose St.,Texas Tech,A,-14
20231112,Texas A&M Commerce,Fort Wayne,A,-22
20231112,Indiana,Army,H,8
20231112,Towson,Robert Morris,H,4
20231112,Robert Morris,Towson,A,-4
20231112,Idaho St.,Iowa St.,A,-31
20231112,Loyola Marymount,Yale,H,-3
20231112,James Madison,Howard,H,21
20231112,Clemson,Davidson,N,3
20231112,Delaware,Air Force,H,8
20231112,Texas Tech,San Jose St.,H,14
20231112,Pepperdine,Lafayette,H,23
20231112,San Francisco,Boise St.,A,-5
20231112,Portland,UC Riverside,H,11
20231112,Saint Mary's,Weber St.,H,-4
20231112,Air Force,Delaware,A,-8
20231112,Bryant,Rutgers,A,-9
20231112,North Carolina,Lehigh,H,22
20231112,Montana,UC Davis,H,13
20231112,Oklahoma St.,Sam Houston St.,H,15
20231112,Sam Houston St.,Oklahoma St.,A,-15
20231112,Howard,James Madison,A,-21
20231112,UC Riverside,Portland,A,-11
20231112,Boise St.,San Francisco,H,5
20231112,Southern Indiana,Chicago St.,H,-11
20231112,Northern Arizona,Grand Canyon,A,-34
20231112,Baylor,Gardner Webb,H,15
20231112,North Carolina Centr,Georgia,A,-10
20231112,Washington,Nevada,H,-7
20231112,Rutgers,Bryant,H,9
20231112,Lehigh,North Carolina,A,-22
20231112,Grand Canyon,Northern Arizona,H,34
20231112,Merrimack,Maine,A,6
20231112,Nevada,Washington,A,7
20231112,Lafayette,Pepperdine,A,-23
20231112,Gardner Webb,Baylor,A,-15
20231112,North Dakota,Elon,H,17
20231112,Elon,North Dakota,A,-17
20231112,Davidson,Clemson,N,-3
20231112,Army,Indiana,A,-8
20231112,Weber St.,Saint Mary's,A,4
20231112,UAB,Maryland,N,3
20231112,Maine,Merrimack,H,-6
20231112,Cincinnati,Eastern Washington,H,12
20231112,Fort Wayne,Texas A&M Commerce,H,22
20231112,Yale,Loyola Marymount,A,3
20231112,Eastern Washington,Cincinnati,A,-12
20231112,Georgia,North Carolina Centr,H,10
20231113,Norfolk St.,Hampton,H,7
20231113,Duquesne,Stony Brook,H,22
20231113,St. John's,Michigan,H,-16
20231113,Central Arkansas,Arkansas Pine Bluff,H,-2
20231113,Arizona,Southern,H,38
20231113,Rider,Nebraska,A,-14
20231113,Cal St. Bakersfield,California,A,-20
20231113,UTEP,UC Santa Barbara,H,13
20231113,Purdue,Xavier,H,12
20231113,Quinnipiac,Massachusetts,A,-21
20231113,Florida St.,Central Michigan,H,27
20231113,LIU Brooklyn,Pepperdine,A,-35
20231113,FIU,Miami FL,A,-6
20231113,Northwestern St.,Stephen F. Austin,H,-26
20231113,Pittsburgh,Florida Gulf Coast,H,12
20231113,Pepperdine,LIU Brooklyn,H,35
20231113,Hampton,Norfolk St.,A,-7
20231113,UC Santa Barbara,UTEP,A,-13
20231113,Oral Roberts,Missouri St.,A,-15
20231113,VMI,South Carolina,A,-10
20231113,Villanova,Penn,A,-4
20231113,American,Siena,H,20
20231113,Southern,Arizona,A,-38
20231113,Penn,Villanova,H,4
20231113,Western Carolina,Middle Tennessee,A,2
20231113,Nebraska,Rider,H,14
20231113,Butler,East Tennessee St.,H,34
