DATE,TEAM,OPP.,VENUE,RESULT
20161112,Tennessee St.,Northern Arizona,N,4
20161112,Butler,Northern Colorado,H,37
20161112,George Mason,Towson,H,-6
20161112,UC Davis,Santa Clara,A,5
20161112,Charleston Southern,Florida St.,A,-21
20161112,Quinnipiac,Vermont,H,-24
20161112,Georgetown,USC Upstate,H,45
20161112,St. Bonaventure,St. Francis PA,H,10
20161112,Northern Colorado,Butler,A,-37
20161112,UC Santa Barbara,Nebraska Omaha,H,-14
20161112,USC Upstate,Georgetown,A,-45
20161112,Akron,Youngstown St.,A,-8
20161112,St. Francis PA,St. Bonaventure,A,-10
20161112,Grand Canyon,Duke,A,-35
20161112,Towson,George Mason,A,6
20161112,Cleveland St.,Kent St.,N,-5
20161112,Harvard,Stanford,N,-10
20161113,SMU,Eastern Michigan,H,27
20161113,Iowa,Savannah St.,H,32
20161113,Texas Southern,Delaware St.,A,13
20161113,Brown,Niagara,H,9
20161113,IUPUI,Michigan,A,-12
20161113,South Dakota,Bowling Green,H,6
20161113,St. Francis NY,North Carolina St.,A,-25
20161113,Yale,Washington,A,8
20161113,South Carolina,Holy Cross,H,32
20161113,Maryland Eastern Sho,UMBC,H,-4
20161113,Tennessee St.,Santa Clara,A,8
20161113,Tennessee Martin,UT Rio Grande Valley,H,8
20161113,Maine,Longwood,A,22
20161113,Oregon St.,UTSA,H,8
20161113,Eastern Michigan,SMU,A,-27
20161113,Rice,James Madison,A,24
20161113,Texas St.,Hawaii,A,-6
20161113,Jacksonville St.,Missouri St.,A,-26
20161113,Santa Clara,Tennessee St.,H,-8
20161113,Nebraska Omaha,USC,A,-10
20161113,Northern Kentucky,Illinois,A,-15
20161113,Penn St.,Duquesne,H,8
20161113,Bucknell,Wake Forest,A,-20
20161113,UC Davis,Northern Arizona,N,13
20161113,Long Beach St.,Wichita St.,A,-37
20161113,Northern Arizona,UC Davis,N,-13
20161113,Delaware St.,Texas Southern,H,-13
20161113,Hawaii,Texas St.,H,6
20161113,Alabama A&M,Missouri,A,-55
20161113,Morehead St.,Lipscomb,H,14
20161113,James Madison,Rice,H,-24
20161113,Cal St. Fullerton,Portland St.,H,6
20161113,Colorado St.,New Mexico St.,H,3
20161113,Northwestern St.,Oklahoma,A,-36
20161113,Holy Cross,South Carolina,A,-32
20161113,Oklahoma,Northwestern St.,H,36
20161113,North Carolina St.,St. Francis NY,H,25
20161113,Bowling Green,South Dakota,A,-6
20161113,Longwood,Maine,H,-22
20161113,Rutgers,Drexel,H,21
20161113,Florida,Mercer,H,22
20161113,Michigan,IUPUI,H,12
20161113,Canisius,Kentucky,A,-24
20161113,Lipscomb,Morehead St.,A,-14
20161113,Arizona St.,Cal Poly,H,22
20161113,USC,Nebraska Omaha,H,10
20161113,Portland St.,Cal St. Fullerton,A,-6
20161113,Missouri St.,Jacksonville St.,H,26
20161113,North Carolina,Chattanooga,H,40
20161113,Washington,Yale,H,-8
20161113,Bradley,Delaware,H,-14
20161113,Delaware,Bradley,A,14
20161113,Florida Atlantic,SIU Edwardsville,N,-9
20161113,Missouri,Alabama A&M,H,55
20161113,Cornell,Siena,A,-11
20161113,SIU Edwardsville,Florida Atlantic,N,9
20161113,New Mexico St.,Colorado St.,A,-3
20161113,UT Rio Grande Valley,Tennessee Martin,A,-8
20161113,DePaul,Robert Morris,H,6
20161113,UMBC,Maryland Eastern Sho,A,4
20161113,Nebraska,Sacramento St.,H,22
20161113,Mercer,Florida,A,-22
20161113,Central Connecticut,Seton Hall,A,-24
20161113,Illinois,Northern Kentucky,H,15
20161113,Cal St. Northridge,UCLA,A,-15
20161113,Niagara,Brown,A,-9
20161113,Seton Hall,Central Connecticut,H,24
20161113,UCLA,Cal St. Northridge,H,15
20161113,Duquesne,Penn St.,A,-8
20161113,Drexel,Rutgers,A,-21
20161113,Cal Poly,Arizona St.,A,-22
20161113,Savannah St.,Iowa,A,-32
20161113,Siena,Cornell,H,11
20161113,Wake Forest,Bucknell,H,20
20161113,Wichita St.,Long Beach St.,H,37
20161113,Robert Morris,DePaul,A,-6
20161113,Chattanooga,North Carolina,A,-40
20161113,Sacramento St.,Nebraska,A,-22
20161113,Kentucky,Canisius,H,24
20161113,UTSA,Oregon St.,A,-8
20161114,Marist,Rhode Island,A,-42
20161114,Minnesota,UT Arlington,H,17
20161114,Ohio St.,North Carolina Centr,H,6
20161114,FIU,Stetson,A,-15
20161114,Colorado,Seattle,H,12
20161114,Western Michigan,Oakland,A,-17
20161114,Marquette,Howard,H,32
20161114,Wyoming,Montana,A,1
20161114,Louisiana Lafayette,Montana St.,A,-1
20161114,Valparaiso,Coppin St.,H,20
20161114,Georgia St.,Auburn,A,-18
20161114,Coppin St.,Valparaiso,A,-20
20161114,Pittsburgh,Gardner Webb,H,19
20161114,Temple,New Hampshire,H,-5
20161114,Providence,Vermont,H,22
20161114,Charlotte,Elon,A,5
20161114,William & Mary,Louisville,A,-33
20161114,UT Arlington,Minnesota,A,-17
20161114,SIU Edwardsville,Texas St.,N,-28
20161114,Stetson,FIU,H,15
20161114,Coastal Carolina,College of Charlesto,H,-7
20161114,Eastern Kentucky,UNC Wilmington,H,-9
20161114,UNC Greensboro,Presbyterian,H,19
20161114,Southeastern Louisia,Tulane,A,-17
20161114,Vermont,Providence,A,-22
20161114,Howard,Marquette,A,-32
20161114,Sam Houston St.,Ohio,A,-21
20161114,Wagner,UMass Lowell,A,-11
20161114,UNC Asheville,Georgia,A,-14
20161114,Gonzaga,San Diego St.,H,21
20161114,San Diego,Samford,H,-18
20161114,BYU,Princeton,H,9
20161114,Loyola Marymount,Nevada,A,-15
20161114,Pacific,Green Bay,H,18
20161114,North Carolina Centr,Ohio St.,A,-6
20161114,Villanova,Purdue,A,3
20161114,Northwestern,Eastern Washington,H,14
20161114,Louisiana Monroe,Texas,A,-21
20161114,Old Dominion,Richmond,A,3
20161114,Green Bay,Pacific,A,-18
20161114,Jacksonville,Air Force,A,-18
20161114,Nicholls St.,UCF,A,-24
20161114,Purdue,Villanova,H,-3
20161114,Tulane,Southeastern Louisia,H,17
20161114,Princeton,BYU,A,-9
20161114,Mount St. Mary's,Iowa St.,A,-18
20161114,Montana,Wyoming,H,-1
20161114,East Carolina,North Carolina A&T,H,10
20161114,New Mexico,Houston Christian,H,16
20161114,Gardner Webb,Pittsburgh,A,-19
20161114,Eastern Illinois,Troy,A,-3
20161114,Arkansas,Southern Illinois,H,25
20161114,Florida Atlantic,Hawaii,A,-1
20161114,Texas A&M,American,H,23
20161114,New Hampshire,Temple,A,5
20161114,Central Michigan,Tennessee Tech,A,12
20161114,Oakland,Western Michigan,H,17
20161114,UCF,Nicholls St.,H,24
20161114,UNC Wilmington,Eastern Kentucky,A,9
20161114,Seattle,Colorado,A,-12
20161114,UT Rio Grande Valley,Memphis,A,-19
20161114,Prairie View A&M,Fresno St.,A,6
20161114,TCU,Alabama St.,H,36
20161114,Southern Illinois,Arkansas,A,-25
20161114,Eastern Washington,Northwestern,A,-14
20161114,Presbyterian,UNC Greensboro,A,-19
20161114,College of Charlesto,Coastal Carolina,A,7
20161114,Texas,Louisiana Monroe,H,21
20161114,NJIT,Utah St.,A,-9
20161114,Saint Peter's,Lafayette,H,-4
20161114,Richmond,Old Dominion,H,-3
20161114,Louisville,William & Mary,H,33
20161114,Texas St.,SIU Edwardsville,N,28
20161114,West Virginia,Mississippi Valley S,H,41
20161114,Southern Utah,Saint Louis,A,-12
20161114,UMass Lowell,Wagner,H,11
20161114,Lafayette,Saint Peter's,A,4
20161114,Nevada,Loyola Marymount,H,15
20161114,Houston Christian,New Mexico,A,-16
20161114,Hawaii,Florida Atlantic,H,1
20161114,Columbia,Saint Joseph's,A,-20
20161114,Rhode Island,Marist,H,42
20161114,Saint Joseph's,Columbia,H,20
20161114,Central Arkansas,Oklahoma St.,A,-12
20161114,Georgia Tech,Southern,H,15
20161114,Elon,Charlotte,H,-5
20161114,UC Irvine,South Dakota St.,H,15
20161114,Albany,Cincinnati,A,-23
20161114,San Diego St.,Gonzaga,A,-21
20161114,Georgia,UNC Asheville,H,14
20161114,Oklahoma St.,Central Arkansas,H,12
20161114,Xavier,Buffalo,H,33
20161114,Massachusetts,Mississippi,A,-2
20161114,Detroit,East Tennessee St.,A,-29
20161114,Mississippi,Massachusetts,H,2
20161114,UAB,Furman,H,-10
20161114,Buffalo,Xavier,A,-33
20161114,Auburn,Georgia St.,H,18
20161114,South Dakota St.,UC Irvine,A,-15
20161114,American,Texas A&M,A,-23
20161114,Cincinnati,Albany,H,23
20161114,Fresno St.,Prairie View A&M,H,-6
20161114,Montana St.,Louisiana Lafayette,H,1
20161114,Mississippi Valley S,West Virginia,A,-41
20161114,Alcorn St.,Evansville,A,-23
20161114,St. John's,Binghamton,H,16
20161114,Memphis,UT Rio Grande Valley,H,19
20161114,North Carolina A&T,East Carolina,A,-10
20161114,Troy,Eastern Illinois,H,3
20161114,Samford,San Diego,A,18
20161114,Connecticut,Northeastern,H,-3
20161114,Binghamton,St. John's,A,-16
20161114,Evansville,Alcorn St.,H,23
20161114,Northeastern,Connecticut,A,3
20161114,Utah St.,NJIT,H,9
20161114,Alabama St.,TCU,A,-36
20161114,Southern,Georgia Tech,A,-15
20161114,Ohio,Sam Houston St.,H,21
20161114,Air Force,Jacksonville,H,18
20161114,Iowa St.,Mount St. Mary's,H,18
20161114,Tennessee Tech,Central Michigan,H,-12
20161114,East Tennessee St.,Detroit,H,29
20161114,Furman,UAB,A,10
20161114,Saint Louis,Southern Utah,H,12
20161115,Middle Tennessee,Murray St.,H,6
20161115,Ball St.,Indiana St.,H,-6
20161115,Hofstra,Sacred Heart,A,-4
20161115,North Carolina,Long Beach St.,H,26
20161115,Weber St.,Pepperdine,A,-1
20161115,Vanderbilt,Belmont,H,14
20161115,Manhattan,Winthrop,H,-13
20161115,Sacred Heart,Hofstra,H,4
20161115,Wisconsin,Creighton,A,-12
20161115,Southern Miss,LSU,A,-17
20161115,Appalachian St.,Tennessee,A,-9
20161115,North Texas,Texas Tech,A,-27
20161115,Maryland,Georgetown,A,1
20161115,Virginia Tech,High Point,H,26
20161115,Cleveland St.,Canisius,H,3
20161115,Hartford,Niagara,H,4
20161115,Syracuse,Holy Cross,H,44
20161115,Towson,Morgan St.,A,6
20161115,Winthrop,Manhattan,A,13
20161115,Michigan St.,Kentucky,N,-21
20161115,Nebraska Omaha,Kansas St.,A,-13
20161115,Canisius,Cleveland St.,A,-3
20161115,Long Beach St.,North Carolina,A,-26
20161115,Youngstown St.,Toledo,A,-5
20161115,Niagara,Hartford,A,-4
20161115,Pepperdine,Weber St.,H,1
20161115,Portland,San Jose St.,A,13
20161115,Belmont,Vanderbilt,A,-14
20161115,Murray St.,Middle Tennessee,A,-6
20161115,Siena,George Washington,A,-2
20161115,Baylor,Oregon,H,17
20161115,High Point,Virginia Tech,A,-26
20161115,Grand Canyon,Penn St.,A,-9
20161115,Cal St. Bakersfield,Arizona,A,-12
20161115,Virginia,St. Francis NY,H,40
20161115,Miami OH,Wright St.,A,-2
20161115,UMKC,Drake,H,6
20161115,Penn St.,Grand Canyon,H,9
20161115,Creighton,Wisconsin,H,12
20161115,George Washington,Siena,H,2
20161115,Toledo,Youngstown St.,H,5
20161115,Texas Tech,North Texas,H,27
20161115,Wright St.,Miami OH,H,2
20161115,Liberty,VCU,H,-5
20161115,Florida St.,Iona,H,21
20161115,Holy Cross,Syracuse,A,-44
20161115,Duke,Kansas,N,-2
20161115,VCU,Liberty,A,5
20161115,Indiana St.,Ball St.,A,6
20161115,Stanford,Cal St. Northridge,H,27
20161115,Kentucky,Michigan St.,N,21
20161115,Fairfield,Dartmouth,A,17
20161115,Longwood,Stephen F. Austin,A,-6
20161115,Kansas St.,Nebraska Omaha,H,13
20161115,LSU,Southern Miss,H,17
20161115,Dartmouth,Fairfield,H,-17
20161115,Stephen F. Austin,Longwood,H,6
20161115,Arizona,Cal St. Bakersfield,H,12
20161115,Kansas,Duke,N,2
20161115,Alabama,Dayton,H,-5
20161115,San Jose St.,Portland,H,-13
20161115,Maryland Eastern Sho,Boston College,A,-16
20161115,La Salle,Delaware,H,6
20161115,Iona,Florida St.,A,-21
20161115,Tennessee,Appalachian St.,H,9
20161115,St. Francis NY,Virginia,A,-40
20161115,South Carolina,Monmouth,H,1
20161115,Drake,UMKC,A,-6
20161115,Monmouth,South Carolina,A,-1
20161115,Dayton,Alabama,A,5
20161115,Georgetown,Maryland,H,-1
20161115,Morgan St.,Towson,H,-6
20161115,Delaware,La Salle,A,-6
20161115,Boston College,Maryland Eastern Sho,H,16
20161115,Oregon,Baylor,A,-17
20161115,Cal St. Northridge,Stanford,A,-27
20161116,Bucknell,Robert Morris,H,13
20161116,Kent St.,Mississippi Valley S,H,30
20161116,Western Carolina,North Carolina Centr,H,-8
20161116,Milwaukee,Memphis,A,-14
20161116,UC Riverside,UNLV,A,-12
20161116,Samford,New Mexico St.,A,-10
20161116,UMass Lowell,Indiana,A,-22
20161116,St. Francis PA,Duquesne,A,-14
20161116,UC Santa Barbara,San Francisco,H,-12
20161116,San Francisco,UC Santa Barbara,A,12
20161116,UT Arlington,Florida Gulf Coast,A,-13
20161116,Florida Gulf Coast,UT Arlington,H,13
20161116,Wichita St.,Tulsa,H,27
20161116,California,UC Irvine,H,10
20161116,North Carolina Centr,Western Carolina,A,8
20161116,Bethune Cookman,Kennesaw St.,H,3
20161116,Oregon St.,Lamar,H,-3
20161116,Delaware St.,UMBC,A,-22
20161116,Rider,Hartford,A,16
20161116,Notre Dame,Seattle,H,43
20161116,Jacksonville St.,Western Kentucky,A,-7
20161116,LIU Brooklyn,Loyola MD,H,4
20161116,Fort Wayne,Illinois St.,A,-18
20161116,Central Connecticut,Binghamton,A,-2
20161116,Colgate,Cornell,A,4
20161116,Marist,Vermont,H,-4
20161116,Binghamton,Central Connecticut,H,2
20161116,Saint Mary's,Prairie View A&M,H,38
20161116,Illinois Chicago,UTSA,H,8
20161116,Texas Southern,Rice,A,3
20161116,Northern Illinois,Idaho,H,14
20161116,Rhode Island,Brown,H,7
20161116,North Florida,Miami FL,H,-38
20161116,Prairie View A&M,Saint Mary's,A,-38
20161116,Vermont,Marist,A,4
20161116,Idaho St.,Utah Valley,A,-9
20161116,Mississippi Valley S,Kent St.,A,-30
20161116,Illinois St.,Fort Wayne,H,18
20161116,UTSA,Illinois Chicago,A,-8
20161116,Mount St. Mary's,Minnesota,A,-24
20161116,Indiana,UMass Lowell,H,22
20161116,Butler,Northwestern,H,2
20161116,Oklahoma St.,New Orleans,H,45
20161116,Southeast Missouri S,Western Illinois,A,3
20161116,Marshall,Morehead St.,H,8
20161116,UC Irvine,California,A,-10
20161116,Southeastern Louisia,Jackson St.,H,13
20161116,Brown,Rhode Island,A,-7
20161116,Texas A&M Corpus Chr,UT Rio Grande Valley,A,22
20161116,Duquesne,St. Francis PA,H,14
20161116,Cornell,Colgate,H,-4
20161116,Western Illinois,Southeast Missouri S,H,-3
20161116,UT Rio Grande Valley,Texas A&M Corpus Chr,H,-22
20161116,Western Kentucky,Jacksonville St.,H,7
20161116,Miami FL,North Florida,A,38
20161116,Lamar,Oregon St.,A,3
20161116,Jackson St.,Southeastern Louisia,A,-13
20161116,Tulsa,Wichita St.,A,-27
20161116,Alabama St.,Louisiana Tech,A,-31
20161116,Loyola MD,LIU Brooklyn,A,-4
20161116,Hartford,Rider,H,-16
20161116,Idaho,Northern Illinois,A,-14
20161116,Coastal Carolina,Coppin St.,H,30
20161116,Robert Morris,Bucknell,A,-13
20161116,Kennesaw St.,Bethune Cookman,A,-3
20161116,Memphis,Milwaukee,H,14
20161116,Northwestern,Butler,A,-2
20161116,UNLV,UC Riverside,H,12
20161116,Coppin St.,Coastal Carolina,A,-30
20161116,Rice,Texas Southern,H,-3
20161116,Minnesota,Mount St. Mary's,H,24
20161116,Seattle,Notre Dame,A,-43
20161116,New Mexico St.,Samford,H,10
20161116,Utah Valley,Idaho St.,H,9
20161116,Morehead St.,Marshall,A,-8
20161116,Louisiana Tech,Alabama St.,H,31
20161116,UMBC,Delaware St.,H,22
20161116,New Orleans,Oklahoma St.,A,-45
20161117,Louisville,Long Beach St.,H,32
20161117,Temple,Massachusetts,A,-3
20161117,Stanford,Weber St.,H,18
20161117,Texas,Eastern Washington,H,33
20161117,Ohio St.,Providence,H,5
20161117,Boise St.,College of Charlesto,A,-13
20161117,Auburn,Eastern Kentucky,H,21
20161117,Pittsburgh,SMU,N,-9
20161117,Clemson,Davidson,N,17
20161117,Tulane,Oklahoma,N,-19
20161117,UCLA,San Diego,H,20
20161117,NJIT,Lafayette,A,-1
20161117,UNC Asheville,USC Upstate,A,16
20161117,Weber St.,Stanford,A,-18
20161117,Rutgers,DePaul,A,7
20161117,Furman,Georgia,A,-6
20161117,San Diego,UCLA,A,-20
20161117,BYU,Coppin St.,H,37
20161117,Loyola Marymount,Connecticut,H,-3
20161117,Marquette,Michigan,N,-18
20161117,Lafayette,NJIT,H,1
