DATE,TEAM,OPP.,VENUE,RESULT
20181106,Gonzaga,Idaho St.,H,41
20181106,Pacific,SIU Edwardsville,A,9
20181106,San Francisco,UC Davis,A,34
20181106,San Diego,Weber St.,H,17
20181106,Mercer,UAB,A,-8
20181106,NJIT,Colgate,H,3
20181106,Arkansas Pine Bluff,San Diego St.,A,-16
20181106,Colgate,NJIT,A,-3
20181106,East Tennessee St.,Georgia St.,A,-6
20181106,Chattanooga,Charlotte,A,11
20181106,Lehigh,Monmouth,A,24
20181106,Presbyterian,College of Charlesto,A,-12
20181106,Duke,Kentucky,N,34
20181106,Utah St.,Montana St.,A,30
20181106,Florida Gulf Coast,Illinois St.,A,-8
20181106,North Carolina A&T,UNC Greensboro,H,-8
20181106,Boston University,Northeastern,A,3
20181106,Alcorn St.,Tulsa,A,-17
20181106,Wofford,North Carolina,H,-11
20181106,UNC Greensboro,North Carolina A&T,A,8
20181106,Georgetown,Maryland Eastern Sho,H,15
20181106,Providence,Siena,H,10
20181106,Fort Wayne,UCLA,A,-25
20181106,Wisconsin,Coppin St.,H,22
20181106,Illinois Chicago,Notre Dame,A,-17
20181106,Loyola MD,St. John's,A,-21
20181106,Wyoming,UC Santa Barbara,H,-10
20181106,Alabama A&M,South Florida,A,-17
20181106,The Citadel,Clemson,A,-20
20181106,Towson,Virginia,A,-31
20181106,Youngstown St.,Pittsburgh,A,-16
20181106,Minnesota,Nebraska Omaha,H,28
20181106,Western Kentucky,Washington,A,-18
20181106,Northeastern,Boston University,H,-3
20181106,Idaho St.,Gonzaga,A,-41
20181106,George Mason,Penn,H,-1
20181106,Davidson,Cleveland St.,H,20
20181106,Texas,Eastern Illinois,H,12
20181106,UAB,Mercer,H,8
20181106,Tulsa,Alcorn St.,H,17
20181106,Cornell,Binghamton,A,11
20181106,Old Dominion,Navy,H,23
20181106,Maine,Denver,A,-13
20181106,UC Santa Barbara,Wyoming,A,10
20181106,George Washington,Stony Brook,H,-3
20181106,Creighton,Western Illinois,H,11
20181106,Binghamton,Cornell,H,-11
20181106,Charlotte,Chattanooga,H,-11
20181106,Wagner,Seton Hall,A,-40
20181106,Baylor,Texas Southern,H,-3
20181106,Cal St. Fullerton,Arizona St.,A,-8
20181106,East Carolina,Delaware St.,H,25
20181106,Manhattan,Elon,H,-6
20181106,South Florida,Alabama A&M,H,17
20181106,Ball St.,Indiana St.,H,17
20181106,Sacred Heart,Holy Cross,A,-12
20181106,Penn,George Mason,A,1
20181106,Arizona St.,Cal St. Fullerton,H,8
20181106,Virginia,Towson,H,31
20181106,UMBC,Marquette,A,-25
20181106,UC Davis,San Francisco,H,-34
20181106,UCLA,Fort Wayne,H,25
20181106,Wichita St.,Louisiana Tech,H,-13
20181106,Iowa St.,Alabama St.,H,26
20181106,Oregon,Portland St.,H,27
20181106,Weber St.,San Diego,A,-17
20181106,Missouri St.,Oral Roberts,H,34
20181106,UC Irvine,Idaho,H,18
20181106,USC,Robert Morris,H,21
20181106,Indiana St.,Ball St.,A,-17
20181106,VCU,Gardner Webb,H,12
20181106,Louisiana Monroe,Jackson St.,A,9
20181106,Portland St.,Oregon,A,-27
20181106,Temple,La Salle,H,8
20181106,Stanford,Seattle,H,22
20181106,Buffalo,St. Francis PA,H,15
20181106,Western Michigan,Detroit,H,13
20181106,Georgia St.,East Tennessee St.,H,6
20181106,Louisiana Tech,Wichita St.,A,13
20181106,Montana St.,Utah St.,H,-30
20181106,Mount St. Mary's,North Carolina St.,A,-50
20181106,USC Upstate,South Carolina,A,-13
20181106,St. John's,Loyola MD,H,21
20181106,Texas Tech,Incarnate Word,H,50
20181106,Maryland,Delaware,H,6
20181106,Notre Dame,Illinois Chicago,H,17
20181106,St. Francis PA,Buffalo,A,-15
20181106,Pittsburgh,Youngstown St.,H,16
20181106,UMass Lowell,Massachusetts,A,-8
20181106,Kansas,Michigan St.,N,5
20181106,Central Arkansas,Missouri,A,-13
20181106,LSU,Southeastern Louisia,H,31
20181106,Elon,Manhattan,A,6
20181106,Massachusetts,UMass Lowell,H,8
20181106,Memphis,Tennessee Tech,H,15
20181106,Eastern Washington,Syracuse,A,-32
20181106,Bryant,Rhode Island,A,-34
20181106,Cal St. Northridge,New Mexico,H,-3
20181106,Chicago St.,Indiana,A,-49
20181106,Central Connecticut,Hartford,A,7
20181106,Robert Morris,USC,A,-21
20181106,Florida A&M,Jacksonville,A,15
20181106,Syracuse,Eastern Washington,H,32
20181106,Jacksonville,Florida A&M,H,-15
20181106,Loyola Chicago,UMKC,H,31
20181106,Alabama,Southern,H,20
20181106,Missouri,Central Arkansas,H,13
20181106,Vanderbilt,Winthrop,H,13
20181106,South Carolina,USC Upstate,H,13
20181106,UC Riverside,Oregon St.,A,-13
20181106,Incarnate Word,Texas Tech,A,-50
20181106,Southeastern Louisia,LSU,A,-31
20181106,Florida,Florida St.,A,-21
20181106,South Alabama,Auburn,A,-43
20181106,Washington,Western Kentucky,H,18
20181106,Auburn,South Alabama,H,43
20181106,Kentucky,Duke,N,-34
20181106,UCF,Rider,H,14
20181106,New Mexico St.,North Dakota St.,H,17
20181106,Seattle,Stanford,A,-22
20181106,Illinois St.,Florida Gulf Coast,H,8
20181106,Grand Canyon,South Dakota St.,A,-5
20181106,Oregon St.,UC Riverside,H,13
20181106,UMKC,Loyola Chicago,A,-31
20181107,Savannah St.,Texas A&M,A,-15
20181107,Saint Mary's,McNeese St.,H,22
20181107,Cincinnati,Ohio St.,H,-8
20181107,DePaul,Bethune Cookman,H,22
20181107,North Florida,Dayton,A,-8
20181107,Lafayette,Saint Peter's,A,-7
20181107,St. Bonaventure,Bucknell,H,-3
20181107,Western Carolina,Wright St.,A,-23
20181107,William & Mary,High Point,H,10
20181107,Dayton,North Florida,H,8
20181107,Ohio St.,Cincinnati,A,8
20181107,Cal St. Bakersfield,TCU,A,-5
20181107,Bucknell,St. Bonaventure,A,3
20181107,Arizona,Houston Christian,H,30
20181107,TCU,Cal St. Bakersfield,H,5
20181107,Wright St.,Western Carolina,H,23
20181107,High Point,William & Mary,A,-10
20181107,Bethune Cookman,DePaul,A,-22
20181107,Marshall,Eastern Kentucky,A,28
20181107,Houston Christian,Arizona,A,-30
20181107,McNeese St.,Saint Mary's,A,-22
20181107,Texas A&M,Savannah St.,H,15
20181107,Saint Peter's,Lafayette,H,7
20181107,Eastern Kentucky,Marshall,H,-28
20181108,Siena,George Washington,A,8
20181108,Nicholls St.,Louisville,A,-13
20181108,Iowa,UMKC,H,14
20181108,SMU,Northwestern St.,H,11
20181108,Maine,Utah,A,-14
20181108,George Washington,Siena,H,-8
20181108,Northwestern,New Orleans,H,30
20181108,Chicago St.,Notre Dame,A,-27
20181108,Utah,Maine,H,14
20181108,Alabama St.,South Dakota St.,A,-17
20181108,Morehead St.,Connecticut,A,-10
20181108,Louisville,Nicholls St.,H,13
20181108,Northwestern St.,SMU,A,-11
20181108,UMKC,Iowa,A,-14
20181108,New Orleans,Northwestern,A,-30
20181108,South Dakota St.,Alabama St.,H,17
20181108,Notre Dame,Chicago St.,H,27
20181108,Connecticut,Morehead St.,H,10
20181108,Illinois,Evansville,H,39
20181108,Evansville,Illinois,A,-39
20181109,Eastern Michigan,Drexel,H,4
20181109,Davidson,Dartmouth,H,3
20181109,Mount St. Mary's,Hofstra,A,-18
20181109,Yale,California,N,17
20181109,Iona,Albany,H,4
20181109,Kennesaw St.,Kansas St.,A,-15
20181109,Kansas St.,Kennesaw St.,H,15
20181109,Stony Brook,South Carolina,A,2
20181109,Arkansas,Texas,N,-2
20181109,Texas St.,Air Force,H,10
20181109,Navy,Maryland,H,-21
20181109,Southern Illinois,Kentucky,A,-12
20181109,Charleston Southern,Florida,A,-30
20181109,George Mason,American,H,-3
20181109,Bowling Green,St. John's,A,-4
20181109,UNC Wilmington,Stanford,H,-13
20181109,North Carolina Centr,Clemson,A,-20
20181109,Colgate,Monmouth,H,13
20181109,Texas,Arkansas,N,2
20181109,UC Irvine,Texas A&M,A,1
20181109,Boston University,Vermont,H,-6
20181109,Vermont,Boston University,A,6
20181109,NJIT,Binghamton,A,17
20181109,Air Force,Texas St.,A,-10
20181109,Brown,LIU Brooklyn,A,-2
20181109,Campbell,Coastal Carolina,H,-10
20181109,Iowa St.,Missouri,H,17
20181109,Clemson,North Carolina Centr,H,20
20181109,Rutgers,Fairleigh Dickinson,H,35
20181109,Nevada,Pacific,H,22
20181109,Buffalo,West Virginia,A,5
20181109,Illinois Chicago,Radford,A,-10
20181109,Hawaii,Portland,H,18
20181109,Pacific,Nevada,A,-22
20181109,Portland,Hawaii,A,-18
20181109,Santa Clara,Prairie View A&M,H,-17
20181109,San Diego,UC Davis,A,19
20181109,BYU,Utah Valley,H,10
20181109,Eastern Washington,Oregon,A,-34
20181109,Dartmouth,Davidson,A,-3
20181109,Toledo,Oakland,A,1
20181109,Morgan St.,St. Francis PA,A,-20
20181109,Providence,Wichita St.,N,-3
20181109,Utah St.,Hartford,H,27
20181109,Montana,Georgia St.,H,7
20181109,North Carolina,Elon,A,49
20181109,North Florida,Penn St.,A,-15
20181109,Miami FL,Lehigh,H,21
20181109,Texas Tech,Mississippi Valley S,H,32
20181109,Oakland,Toledo,H,-1
20181109,Gardner Webb,Virginia Tech,A,-28
20181109,Penn,Rice,H,16
20181109,Hofstra,Mount St. Mary's,H,18
20181109,Saint Joseph's,Old Dominion,H,15
20181109,Coastal Carolina,Campbell,A,10
20181109,Oklahoma,UT Rio Grande Valley,A,15
20181109,Kentucky,Southern Illinois,H,12
20181109,Montana St.,Indiana,A,-45
20181109,UNC Greensboro,LSU,A,-6
20181109,Long Beach St.,UCLA,A,-11
20181109,St. Francis PA,Morgan St.,H,20
20181109,Georgia St.,Montana,A,-7
20181109,VMI,Pittsburgh,A,-39
20181109,New Hampshire,Massachusetts,A,-29
20181109,Stanford,UNC Wilmington,A,13
20181109,Hartford,Utah St.,A,-27
20181109,Lehigh,Miami FL,A,-21
20181109,Louisiana Lafayette,Tennessee,A,-22
20181109,Maryland,Navy,A,21
20181109,Samford,Jacksonville St.,H,20
20181109,Indiana St.,Green Bay,A,4
20181109,Monmouth,Colgate,A,-13
20181109,James Madison,East Carolina,A,1
20181109,Northern Kentucky,Northern Illinois,A,3
20181109,Albany,Iona,A,-4
20181109,Arkansas St.,Abilene Christian,A,-21
20181109,Tennessee,Louisiana Lafayette,H,22
20181109,Fairleigh Dickinson,Rutgers,A,-35
20181109,Old Dominion,Saint Joseph's,A,-15
20181109,St. John's,Bowling Green,H,4
20181109,Northeastern,Harvard,A,10
20181109,Missouri St.,Robert Morris,H,14
20181109,Arizona St.,McNeese St.,H,28
20181109,LIU Brooklyn,Brown,H,2
20181109,Abilene Christian,Arkansas St.,H,21
20181109,Virginia Tech,Gardner Webb,H,28
20181109,Florida,Charleston Southern,H,30
20181109,Radford,Illinois Chicago,H,10
20181109,Washington,Auburn,A,-22
20181109,Missouri,Iowa St.,A,-17
20181109,Massachusetts,New Hampshire,H,29
20181109,Savannah St.,Georgia,A,-34
20181109,Furman,Loyola Chicago,A,2
20181109,Northern Illinois,Northern Kentucky,H,-3
20181109,Hampton,VCU,A,-12
20181109,Richmond,Longwood,H,-5
20181109,Lamar,Georgia Tech,A,-19
20181109,East Carolina,James Madison,H,-1
20181109,American,George Mason,A,3
20181109,Rice,Penn,A,-16
20181109,Chicago St.,Central Michigan,A,-41
20181109,UT Rio Grande Valley,Oklahoma,H,-15
20181109,Jacksonville St.,Samford,A,-20
20181109,New Mexico St.,UTEP,H,25
20181109,Austin Peay,Mississippi St.,A,-28
20181109,Mississippi Valley S,Texas Tech,A,-32
20181109,Prairie View A&M,Santa Clara,A,17
20181109,Georgia Tech,Lamar,H,19
20181109,UCLA,Long Beach St.,H,11
20181109,Drexel,Eastern Michigan,A,-4
20181109,Pittsburgh,VMI,H,39
20181109,Mississippi St.,Austin Peay,H,28
20181109,Detroit,Temple,A,-16
20181109,Binghamton,NJIT,H,-17
20181109,Loyola Chicago,Furman,H,-2
20181109,Green Bay,Indiana St.,H,-4
20181109,Longwood,Richmond,A,5
20181109,Utah Valley,BYU,A,-10
20181109,Harvard,Northeastern,H,-10
20181109,McNeese St.,Arizona St.,A,-28
20181109,VCU,Hampton,H,12
20181109,Indiana,Montana St.,H,45
20181109,Central Michigan,Chicago St.,H,41
20181109,Temple,Detroit,H,16
20181109,Georgia,Savannah St.,H,34
20181109,South Carolina,Stony Brook,H,-2
20181109,LSU,UNC Greensboro,H,6
20181109,Auburn,Washington,H,22
20181109,Elon,North Carolina,H,-49
20181109,Texas A&M,UC Irvine,H,-1
20181109,Robert Morris,Missouri St.,A,-14
20181109,California,Yale,N,-17
20181109,UC Davis,San Diego,H,-19
20181109,Oregon,Eastern Washington,H,34
20181109,West Virginia,Buffalo,H,-5
20181109,UTEP,New Mexico St.,A,-25
20181109,Wichita St.,Providence,N,3
20181109,Penn St.,North Florida,H,15
20181110,Lipscomb,Tennessee St.,H,7
20181110,Boise St.,Idaho St.,H,-2
20181110,Winthrop,SIU Edwardsville,A,12
20181110,Wagner,UMass Lowell,A,-4
20181110,Fairfield,Bucknell,A,2
20181110,Bethune Cookman,Marquette,A,-33
20181110,Murray St.,Wright St.,H,19
20181110,Wyoming,Oregon St.,A,-19
20181110,IUPUI,Eastern Illinois,H,6
20181110,Alabama A&M,Houston,A,-47
20181110,UC Riverside,Portland St.,A,-7
20181110,Wake Forest,North Carolina A&T,H,12
20181110,Tennessee St.,Lipscomb,A,-7
20181110,Oklahoma St.,Charlotte,A,-2
20181110,Arkansas Pine Bluff,Colorado St.,A,-25
20181110,Houston Christian,Fordham,H,3
20181110,Butler,Miami OH,H,22
20181110,Miami OH,Butler,A,-22
20181110,San Jose St.,Southern Utah,H,-7
20181110,Eastern Kentucky,Chattanooga,A,3
20181110,Houston,Alabama A&M,H,47
20181110,Northern Arizona,Jacksonville,H,15
20181110,Charlotte,Oklahoma St.,H,2
20181110,Gonzaga,Texas Southern,H,37
20181110,Portland,North Texas,N,-5
20181110,San Francisco,Maine,H,43
20181110,Loyola Marymount,UNLV,A,11
20181110,Michigan,Holy Cross,H,19
20181110,Jacksonville,Northern Arizona,A,-15
20181110,Baylor,Southern,H,27
20181110,Chattanooga,Eastern Kentucky,H,-3
20181110,UT Arlington,Northern Iowa,H,9
20181110,UNLV,Loyola Marymount,H,-11
20181110,Southeast Missouri S,Bradley,A,-11
20181110,Youngstown St.,Akron,N,-29
20181110,Central Connecticut,Georgetown,A,-7
20181110,Delaware,Saint Peter's,A,3
20181110,Saint Louis,Troy,H,4
20181110,Saint Peter's,Delaware,H,-3
20181110,Bradley,Southeast Missouri S,H,11
20181110,Presbyterian,Tennessee Tech,A,15
20181110,William & Mary,Duquesne,A,-14
20181110,Cleveland St.,Kent St.,H,-4
20181110,La Salle,Lafayette,H,-1
20181110,Eastern Illinois,IUPUI,A,-6
20181110,Oregon St.,Wyoming,H,19
20181110,North Texas,Portland,N,5
20181110,UMass Lowell,Wagner,H,4
20181110,Western Carolina,College of Charlesto,H,-3
20181110,Grand Canyon,Delaware St.,H,42
20181110,Villanova,Quinnipiac,H,33
20181110,Bucknell,Fairfield,H,-2
20181110,Dayton,Coppin St.,H,30
20181110,Duquesne,William & Mary,H,14
20181110,Mississippi,Western Michigan,H,26
20181110,Texas Southern,Gonzaga,A,-37
20181110,Holy Cross,Michigan,A,-19
20181110,Western Kentucky,Tennessee Martin,H,15
20181110,Belmont,Illinois St.,H,11
20181110,Troy,Saint Louis,A,-4
20181110,Akron,Youngstown St.,N,29
20181110,Tulsa,South Carolina St.,H,22
20181110,St. Bonaventure,Jackson St.,H,31
20181110,North Carolina St.,Maryland Eastern Sho,H,46
20181110,Columbia,Marist,A,-6
20181110,Georgetown,Central Connecticut,H,7
20181110,Maine,San Francisco,A,-43
20181110,Wofford,High Point,A,8
20181110,High Point,Wofford,H,-8
20181110,Tennessee Tech,Presbyterian,H,-15
20181110,Southern Utah,San Jose St.,A,7
20181110,Evansville,Xavier,A,-6
20181110,Coppin St.,Dayton,A,-30
20181110,Portland St.,UC Riverside,H,7
20181110,Illinois St.,Belmont,A,-11
20181110,Purdue,Ball St.,H,9
20181110,College of Charlesto,Western Carolina,A,3
20181110,Syracuse,Morehead St.,H,14
20181110,Xavier,Evansville,H,6
20181110,North Carolina A&T,Wake Forest,A,-12
20181110,Colorado St.,Arkansas Pine Bluff,H,25
20181110,Idaho St.,Boise St.,A,2
20181110,Kent St.,Cleveland St.,A,4
20181110,Delaware St.,Grand Canyon,A,-42
20181110,Milwaukee,North Dakota,H,-3
20181110,North Dakota,Milwaukee,A,3
20181110,Wright St.,Murray St.,A,-19
20181110,Fordham,Houston Christian,A,-3
20181110,Maryland Eastern Sho,North Carolina St.,A,-46
20181110,Western Michigan,Mississippi,A,-26
20181110,Quinnipiac,Villanova,A,-33
20181110,SIU Edwardsville,Winthrop,H,-12
20181110,Jackson St.,St. Bonaventure,A,-31
20181110,Ball St.,Purdue,A,-9
20181110,Marist,Columbia,H,6
20181110,Southern,Baylor,A,-27
20181110,Tennessee Martin,Western Kentucky,A,-15
20181110,Northern Iowa,UT Arlington,A,-9
20181110,Marquette,Bethune Cookman,H,33
20181110,Lafayette,La Salle,A,1
20181110,Morehead St.,Syracuse,A,-14
20181110,South Carolina St.,Tulsa,A,-22
20181111,Hartford,Mississippi St.,A,-18
20181111,Missouri St.,Stetson,H,13
20181111,Tulane,Florida St.,H,-11
20181111,Oral Roberts,TCU,A,-17
20181111,Fort Wayne,Ohio St.,A,-46
20181111,Army,Duke,A,-22
20181111,Cornell,Colgate,H,-16
20181111,Iowa,Green Bay,H,11
20181111,TCU,Oral Roberts,H,17
20181111,Hawaii,North Texas,H,-17
20181111,Appalachian St.,Alabama,A,-8
20181111,Florida St.,Tulane,A,11
20181111,Drexel,Rutgers,A,-29
20181111,North Texas,Hawaii,A,17
20181111,Boston College,St. Francis NY,H,5
20181111,Bryant,Seattle,N,-23
20181111,Michigan St.,Florida Gulf Coast,H,24
20181111,North Dakota St.,UC Santa Barbara,H,19
20181111,St. Francis NY,Boston College,A,-5
20181111,Saint Mary's,Utah Valley,H,29
20181111,USC,Vanderbilt,H,-4
20181111,Marshall,Hofstra,H,4
20181111,Alabama,Appalachian St.,H,8
20181111,Loyola MD,Dartmouth,H,-2
20181111,Vanderbilt,USC,A,4
20181111,Florida Gulf Coast,Michigan St.,A,-24
20181111,Louisiana Tech,Sam Houston St.,H,7
20181111,Connecticut,UMKC,H,28
20181111,Cal Poly,Arizona,A,-21
20181111,Green Bay,Iowa,A,-11
20181111,Nicholls St.,Washington St.,A,-17
20181111,Lamar,East Carolina,A,-6
20181111,East Tennessee St.,Creighton,A,-6
20181111,UC Santa Barbara,North Dakota St.,A,-19
20181111,Dartmouth,Loyola MD,A,2
20181111,Utah Valley,Saint Mary's,A,-29
20181111,Sam Houston St.,Louisiana Tech,A,-7
20181111,NJIT,Brown,H,3
20181111,Rutgers,Drexel,H,29
20181111,Duke,Army,H,22
20181111,East Carolina,Lamar,H,6
20181111,Stetson,Missouri St.,A,-13
20181111,Southeastern Louisia,Nebraska,A,-52
20181111,Seattle,Bryant,N,23
20181111,Nebraska,Southeastern Louisia,H,52
20181111,Florida Atlantic,UCF,A,1
20181111,Brown,NJIT,A,-3
20181111,Washington St.,Nicholls St.,H,17
20181111,Mississippi St.,Hartford,H,18
20181111,Ohio St.,Fort Wayne,H,46
20181111,Colgate,Cornell,A,16
20181111,George Washington,Virginia,A,-19
20181111,Southern Miss,SMU,A,10
20181111,Hofstra,Marshall,A,-4
20181111,Arizona,Cal Poly,H,21
20181111,UCF,Florida Atlantic,H,-1
20181111,SMU,Southern Miss,H,-10
20181111,Creighton,East Tennessee St.,H,6
20181111,Virginia,George Washington,H,19
20181111,UMKC,Connecticut,A,-28
20181112,South Dakota,Northern Arizona,H,16
20181112,North Carolina,Stanford,H,18
20181112,Denver,Kansas St.,A,-8
20181112,St. Bonaventure,Niagara,A,-8
20181112,Utah,Minnesota,A,-9
20181112,Belmont,Middle Tennessee,H,19
20181112,Alabama A&M,Rice,A,-14
20181112,Manhattan,UMBC,A,-23
20181112,North Carolina A&T,Maryland,A,-23
20181112,Niagara,St. Bonaventure,H,8
20181112,South Florida,Austin Peay,H,4
20181112,Texas,Louisiana Monroe,H,10
20181112,Middle Tennessee,Belmont,A,-19
20181112,Bowling Green,VCU,A,-11
20181112,Maryland,North Carolina A&T,H,23
20181112,Southern Illinois,Buffalo,H,-9
20181112,Baylor,Prairie View A&M,H,11
20181112,Oklahoma,UTSA,A,20
20181112,Minnesota,Utah,H,9
20181112,San Diego,Washington,A,-3
20181112,Detroit,Butler,A,-21
20181112,Pittsburgh,Troy,H,9
20181112,Monmouth,Saint Joseph's,A,-15
20181112,Kansas St.,Denver,H,8
20181112,Prairie View A&M,Baylor,A,-11
20181112,Butler,Detroit,H,21
20181112,Northwestern,American,H,12
20181112,Kennesaw St.,Samford,A,-14
20181112,Saint Joseph's,Monmouth,H,15
20181112,Long Beach St.,Arizona St.,A,-32
20181112,Duquesne,Illinois Chicago,H,1
20181112,Rice,Alabama A&M,H,14
20181112,UT Rio Grande Valley,Texas A&M Corpus Chr,A,7
20181112,DePaul,Morgan St.,H,28
20181112,Texas Southern,Iowa St.,A,-12
20181112,Samford,Kennesaw St.,H,14
20181112,Troy,Pittsburgh,A,-9
20181112,Kansas,Vermont,H,16
20181112,Iowa St.,Texas Southern,H,12
20181112,Louisiana Monroe,Texas,A,-10
20181112,Penn St.,Jacksonville St.,H,15
20181112,Jacksonville St.,Penn St.,A,-15
20181112,Grand Canyon,Jacksonville,H,17
20181112,VCU,Bowling Green,H,11
20181112,Vermont,Kansas,A,-16
20181112,Texas A&M Corpus Chr,UT Rio Grande Valley,H,-7
20181112,Morgan St.,DePaul,A,-28
20181112,Stanford,North Carolina,A,-18
20181112,Jacksonville,Grand Canyon,A,-17
20181112,UMBC,Manhattan,H,23
20181112,Ohio,Campbell,H,8
20181112,UC Davis,Arkansas,A,-23
20181112,Austin Peay,South Florida,A,-4
20181112,Arkansas,UC Davis,H,23
20181112,Buffalo,Southern Illinois,A,9
20181112,Illinois Chicago,Duquesne,A,-1
20181112,Campbell,Ohio,A,-8
20181112,American,Northwestern,A,-12
20181112,Arizona St.,Long Beach St.,H,32
20181112,Northern Arizona,South Dakota,A,-16
20181112,Washington,San Diego,H,3
20181112,UTSA,Oklahoma,H,-20
20181113,UNC Greensboro,UNC Wilmington,A,21
20181113,Pepperdine,Northern Colorado,A,-8
20181113,Little Rock,Tennessee St.,A,16
20181113,Rhode Island,College of Charlesto,A,-11
20181113,Massachusetts,Harvard,H,-3
20181113,LSU,Memphis,H,9
20181113,UC Riverside,UNLV,A,-21
20181113,Central Connecticut,UMass Lowell,H,12
20181113,Georgia Southern,George Mason,H,9
20181113,Longwood,Maryland Eastern Sho,A,3
20181113,Gardner Webb,Furman,A,-2
20181113,Illinois St.,Chicago St.,H,4
20181113,Lafayette,Penn,A,-30
20181113,Texas Tech,Southeastern Louisia,H,19
20181113,Tulane,Coastal Carolina,H,5
20181113,Maryland Eastern Sho,Longwood,H,-3
20181113,Iona,New Mexico,A,-7
20181113,UNLV,UC Riverside,H,21
20181113,BYU,Northwestern St.,H,25
20181113,Loyola Marymount,Cal St. Northridge,H,15
20181113,Oral Roberts,Cal Baptist,H,-1
20181113,Tennessee Tech,Savannah St.,A,-14
20181113,Oakland,Western Michigan,H,-8
20181113,South Carolina St.,Charleston Southern,A,-17
20181113,College of Charlesto,Rhode Island,H,11
20181113,Temple,Georgia,H,4
20181113,Memphis,LSU,A,-9
20181113,George Mason,Georgia Southern,A,-9
20181113,UNC Asheville,North Carolina St.,A,-51
20181113,Cal St. Northridge,Loyola Marymount,A,-15
20181113,Western Michigan,Oakland,A,8
20181113,Delaware St.,Loyola MD,A,-29
20181113,Charleston Southern,South Carolina St.,H,17
20181113,Saint Louis,North Alabama,H,11
20181113,Canisius,Bucknell,A,9
20181113,New Mexico,Iona,H,7
20181113,North Carolina Centr,Cincinnati,A,-22
20181113,Nicholls St.,Idaho,A,3
20181113,Norfolk St.,South Carolina,A,-17
20181113,Fairfield,LIU Brooklyn,H,-2
20181113,North Alabama,Saint Louis,A,-11
20181113,Georgia St.,Mercer,H,2
20181113,UNC Wilmington,UNC Greensboro,H,-21
20181113,LIU Brooklyn,Fairfield,A,2
20181113,Tennessee St.,Little Rock,H,-16
20181113,Mississippi Valley S,Utah St.,A,-35
20181113,Southeastern Louisia,Texas Tech,A,-19
20181113,North Carolina St.,UNC Asheville,H,51
20181113,Mercer,Georgia St.,A,-2
20181113,Savannah St.,Tennessee Tech,H,14
20181113,Furman,Gardner Webb,H,2
20181113,Colorado,Drake,H,29
20181113,Miami FL,Stephen F. Austin,H,38
20181113,Milwaukee,FIU,A,-3
20181113,Southern,Louisville,A,-50
20181113,Northern Colorado,Pepperdine,H,8
20181113,Penn,Lafayette,H,30
20181113,Louisville,Southern,H,50
