DATE,GAME,TEAM_ID,OPP_ID,VENUE,RESULT
20170207,22,224,11,72,2
20170210,23,224,63,65,11
20170214,24,224,327,72,6
20170217,25,224,103,72,-3
20170221,26,224,19,65,-1
20170224,27,224,201,65,6
20170228,28,224,126,72,-4
20170303,29,224,103,65,10
20170309,30,224,63,78,17
20170310,31,224,11,78,4
20170311,32,224,103,78,-5
20170315,33,224,269,65,3
20170320,34,224,232,65,-16
20161111,0,225,42,72,17
20161115,1,225,261,72,-5
20161118,2,225,11,72,18
20161121,3,225,340,78,-8
20161123,4,225,177,78,5
20161129,5,225,38,72,30
20161202,6,225,233,65,-9
20161211,7,225,310,65,-9
20161215,8,225,320,72,17
20161218,9,225,40,72,-13
20161221,10,225,8,78,15
20161229,11,225,204,72,23
20170103,12,225,129,65,10
20170107,13,225,341,72,3
20170110,14,225,266,72,-13
20170114,15,225,114,65,15
20170118,16,225,288,72,12
20170121,17,225,9,65,-20
20170125,18,225,267,65,20
20170128,19,225,129,72,9
20170201,20,225,246,65,-19
20170204,21,225,9,72,-5
20170207,22,225,319,65,4
20170211,23,225,274,72,-9
20170215,24,225,288,65,3
20170218,25,225,114,72,18
20170223,26,225,267,72,-5
20170225,27,225,211,65,-3
20170301,28,225,226,72,15
20170304,29,225,230,65,-5
20170309,30,225,129,78,20
20170310,31,225,319,78,11
20170311,32,225,274,78,-5
20170314,33,225,315,72,-7
20161111,0,2,131,65,-34
20161113,1,2,288,65,-55
20161117,2,2,210,65,-34
20161121,3,2,325,65,-8
20161126,4,2,137,65,-37
20161129,5,2,244,65,-30
20161203,6,2,210,72,-5
20161210,7,2,239,65,-29
20161214,8,2,80,65,-15
20161222,9,2,19,65,-13
20161229,10,2,354,65,-30
20170102,11,2,97,72,-12
20170104,12,2,82,72,-2
20170107,13,2,130,65,3
20170109,14,2,248,65,-16
20170114,15,2,3,72,-2
20170121,16,2,195,72,-1
20170123,17,2,4,72,-11
20170128,18,2,160,65,-5
20170130,19,2,215,65,-45
20170204,20,2,130,72,-2
20170206,21,2,248,72,-16
20170211,22,2,3,65,-8
20170218,23,2,195,65,-13
20170220,24,2,4,65,-15
20170225,25,2,160,72,13
20170227,26,2,215,72,-10
20170302,27,2,97,65,-8
20170304,28,2,82,65,-21
20161112,0,3,353,65,-13
20161114,1,3,214,65,-36
20161116,2,3,115,65,-31
20161122,3,3,102,65,-7
20161125,4,3,148,78,-14
20161126,5,3,30,78,9
20161129,6,3,98,72,-3
20161204,7,3,239,65,-18
20161212,8,3,182,65,-32
20161214,9,3,209,65,-22
20161222,10,3,11,65,-25
20170102,11,3,82,72,4
20170104,12,3,97,72,-3
20170107,13,3,248,65,-8
20170109,14,3,130,65,-3
20170114,15,3,2,65,2
20170121,16,3,4,72,-7
20170123,17,3,195,72,14
20170128,18,3,215,65,-2
20170130,19,3,160,65,-20
20170204,20,3,248,72,12
20170206,21,3,130,72,5
20170211,22,3,2,72,8
20170218,23,3,4,65,-8
20170220,24,3,195,65,-6
20170225,25,3,215,72,-13
20170227,26,3,160,72,-19
20170302,27,3,82,65,-13
20170304,28,3,97,65,-6
20170307,29,3,215,78,-15
20161111,0,199,223,65,6
20161114,1,199,258,65,-23
20161119,2,199,83,78,-5
20161120,3,199,22,78,4
20161127,4,199,187,72,9
20161130,5,199,45,72,-6
20161203,6,199,361,65,-4
20161207,7,199,120,72,12
20161210,8,199,43,65,8
20161212,9,199,35,65,-13
20161220,10,199,194,65,-18
20161230,11,199,47,65,3
20170102,12,199,49,72,10
20170105,13,199,283,65,-6
20170108,14,199,202,65,-2
20170111,15,199,295,72,-8
20170116,16,199,280,65,27
20170119,17,199,200,72,19
20170122,18,199,278,72,18
20170125,19,199,237,72,-11
20170201,20,199,283,72,13
20170204,21,199,202,72,-7
20170206,22,199,295,65,14
20170209,23,199,200,65,12
20170215,24,199,280,72,9
20170219,25,199,278,65,18
20170222,26,199,237,65,-12
20170306,27,199,202,65,7
20170311,28,199,237,65,-3
20170316,29,199,179,72,-4
20161111,0,4,117,65,-25
20161114,1,4,265,65,-23
20161127,2,4,46,65,-22
20161130,3,4,317,65,-13
20161203,4,4,249,65,-24
20161205,5,4,115,65,-33
20161218,6,4,78,65,-24
20161220,7,4,83,65,-10
20170102,8,4,215,72,-2
20170104,9,4,160,72,11
20170109,10,4,82,65,-5
20170111,11,4,97,65,13
20170114,12,4,130,72,-7
20170116,13,4,248,72,18
20170121,14,4,3,65,7
20170123,15,4,2,65,11
20170128,16,4,195,72,10
20170204,17,4,97,72,11
20170206,18,4,82,72,10
20170211,19,4,130,65,11
20170213,20,4,248,65,12
20170218,21,4,3,72,8
20170220,22,4,2,72,15
20170225,23,4,195,65,1
20170302,24,4,215,65,-6
20170304,25,4,160,65,-6
20170307,26,4,130,78,3
20170310,27,4,195,78,22
20170311,28,4,215,65,-3
20161111,0,5,281,65,-6
20161114,1,5,211,65,-23
20161117,2,5,224,65,-10
20161122,3,5,346,72,-8
20161126,4,5,174,72,-7
20161129,5,5,352,72,7
20161203,6,5,89,65,-16
20161206,7,5,295,72,-10
20161210,8,5,362,72,15
20161219,9,5,279,72,3
20161221,10,5,342,65,-42
20161230,11,5,118,72,-2
20170102,12,5,43,65,3
20170105,13,5,24,72,-9
20170108,14,5,108,65,-6
20170111,15,5,18,65,-10
20170114,16,5,242,72,-4
20170118,17,5,105,72,14
20170123,18,5,45,65,-8
20170125,19,5,243,72,-18
20170129,20,5,43,72,-5
20170201,21,5,24,65,-20
20170204,22,5,108,72,-15
20170208,23,5,18,72,-3
20170211,24,5,242,65,3
20170215,25,5,105,65,-13
20170219,26,5,45,72,-15
20170222,27,5,243,65,16
20170225,28,5,118,65,2
20170228,29,5,242,65,-16
20161112,0,6,52,65,-12
20161115,1,6,230,65,-9
20161126,2,6,57,65,-35
20161128,3,6,300,65,-8
20161203,4,6,351,72,-5
20161215,5,6,145,65,-33
20161217,6,6,100,72,12
20161221,7,6,84,72,21
20161231,8,6,216,65,-9
20170102,9,6,232,65,-15
20170107,10,6,247,72,-8
20170109,11,6,8,72,13
20170114,12,6,42,65,-12
20170121,13,6,79,65,-4
20170123,14,6,80,65,-11
20170128,15,6,232,72,-16
20170130,16,6,216,72,-13
20170204,17,6,8,65,-1
20170206,18,6,247,65,-7
20170211,19,6,80,72,5
20170213,20,6,79,72,5
20170218,21,6,318,65,-13
20170220,22,6,239,65,-10
20170225,23,6,276,72,-11
20170227,24,6,275,72,-15
20170304,25,6,42,72,4
20170308,26,6,239,78,-20
20161111,0,245,127,78,2
20161115,1,245,28,72,12
20161118,2,245,172,72,30
20161121,3,245,306,72,16
20161124,4,245,184,78,8
20161125,5,245,25,78,-4
20161130,6,245,215,72,22
20161203,7,245,81,78,-7
20161206,8,245,251,72,22
20161210,9,245,288,65,19
20161214,10,245,83,72,10
20161217,11,245,211,78,4
20161220,12,245,227,72,31
20161230,13,245,249,65,5
20170101,14,245,197,65,39
20170105,15,245,328,72,10
20170107,16,245,259,72,9
20170112,17,245,7,72,16
20170119,18,245,323,65,7
20170121,19,245,252,65,11
20170126,20,245,348,72,17
20170129,21,245,330,72,11
20170202,22,245,157,65,17
20170204,23,245,310,65,-27
20170208,24,245,197,72,7
20170211,25,245,249,72,5
20170216,26,245,348,65,19
20170218,27,245,330,65,8
20170223,28,245,323,72,13
20170225,29,245,252,72,-5
20170304,30,245,7,65,13
20170309,31,245,259,78,14
20170310,32,245,252,78,11
20170311,33,245,310,78,3
20170316,34,245,303,78,18
20170318,35,245,178,78,9
20170323,36,245,360,78,-2
20161111,0,7,159,72,18
20161113,1,7,27,72,22
20161117,2,7,307,78,-19
20161118,3,7,240,78,9
20161120,4,7,52,78,-8
20161123,5,7,218,72,17
20161128,6,7,274,78,-46
20161203,7,7,293,72,24
20161206,8,7,164,78,-33
20161210,9,7,182,65,11
20161217,10,7,139,72,-11
20161220,11,7,50,72,-11
20161222,12,7,256,72,36
20161230,13,7,197,65,5
20170101,14,7,249,65,-16
20170105,15,7,259,72,1
20170107,16,7,328,72,-6
20170112,17,7,245,65,-16
20170119,18,7,252,65,-22
20170122,19,7,323,65,-3
20170125,20,7,330,72,11
20170129,21,7,348,72,-8
20170202,22,7,310,65,-1
20170204,23,7,157,65,13
20170208,24,7,249,72,-25
20170211,25,7,197,72,6
20170216,26,7,330,65,2
20170218,27,7,348,65,-15
20170223,28,7,252,72,-12
20170226,29,7,323,72,1
20170304,30,7,245,72,-13
20170308,31,7,197,78,10
20170309,32,7,310,78,-23
20161111,0,246,165,72,9
20161114,1,246,192,72,25
20161118,2,246,232,72,4
20161122,3,246,287,65,-14
20161128,4,246,136,72,13
20161201,5,246,203,72,16
20161203,6,246,10,72,37
20161206,7,246,269,72,12
20161210,8,246,304,72,15
20161217,9,246,233,78,3
20161220,10,246,146,72,16
20161222,11,246,180,78,34
20161229,12,246,266,72,-9
20170103,13,246,230,65,4
20170107,14,246,274,65,-26
20170110,15,246,129,72,-6
20170114,16,246,288,72,19
20170117,17,246,211,65,2
20170121,18,246,114,72,13
20170124,19,246,341,65,1
20170128,20,246,154,65,-28
20170201,21,246,225,72,19
20170204,22,246,288,65,-5
20170207,23,246,341,72,-13
20170211,24,246,114,65,8
20170215,25,246,319,65,7
20170218,26,246,226,72,18
20170222,27,246,211,72,9
20170225,28,246,9,65,11
20170301,29,246,266,65,-13
20170304,30,246,267,72,18
20170310,31,246,226,78,1
20170311,32,246,341,78,14
20170312,33,246,274,78,-17
20170317,34,246,186,78,6
20170319,35,246,299,78,-7
20161111,0,248,244,65,-20
20161117,1,248,220,65,-20
20161123,2,248,187,65,-23
20161127,3,248,268,65,-20
20161201,4,248,229,72,-5
20161203,5,248,37,65,-23
20161208,6,248,247,65,-15
20161212,7,248,185,65,-5
20161214,8,248,154,65,-36
20161217,9,248,227,65,-40
20161219,10,248,263,65,-22
20161222,11,248,83,65,-40
20170102,12,248,130,72,14
20170107,13,248,3,72,8
20170109,14,248,2,72,16
20170114,15,248,195,65,-1
20170116,16,248,4,65,-18
20170121,17,248,215,72,-7
20170123,18,248,160,72,3
20170128,19,248,82,65,-8
20170130,20,248,97,65,-15
20170204,21,248,3,65,-12
20170206,22,248,2,65,16
20170211,23,248,195,72,7
20170213,24,248,4,72,-12
20170218,25,248,215,65,-38
20170220,26,248,160,65,-18
20170225,27,248,82,72,-20
20170227,28,248,97,72,-11
20170304,29,248,130,65,-11
20161111,0,8,146,65,-10
20161117,1,8,77,65,6
20161119,2,8,242,65,3
20161120,3,8,228,78,6
20161122,4,8,193,72,18
20161127,5,8,108,72,8
20161130,6,8,41,72,27
20161203,7,8,214,65,-23
20161214,8,8,229,65,19
20161216,9,8,256,65,12
20161221,10,8,225,78,-15
20161223,11,8,287,65,-7
20161231,12,8,275,72,3
20170102,13,8,276,72,31
20170107,14,8,42,65,-15
20170109,15,8,6,65,-13
20170114,16,8,247,65,5
20170121,17,8,239,72,2
20170123,18,8,318,72,12
20170128,19,8,276,65,10
20170130,20,8,275,65,19
20170204,21,8,6,72,1
20170206,22,8,42,72,10
20170211,23,8,232,65,-6
20170213,24,8,216,65,-4
20170217,25,8,247,72,9
20170225,26,8,79,72,-12
20170227,27,8,80,72,11
20170302,28,8,239,65,-9
20170304,29,8,318,65,-3
20170308,30,8,276,78,-3
20161111,0,242,310,65,-14
20161119,1,242,8,72,-3
20161120,2,242,256,78,-5
20161123,3,242,47,65,5
20161126,4,242,66,65,-1
20161130,5,242,67,72,19
20161207,6,242,241,72,8
20161210,7,242,132,65,-10
20161219,8,242,173,65,-9
20161221,9,242,200,72,11
20161230,10,242,108,72,-7
20170102,11,242,24,65,-8
20170105,12,242,105,65,-5
20170108,13,242,118,72,9
20170111,14,242,43,72,-3
20170114,15,242,5,65,4
20170118,16,242,45,72,-9
20170121,17,242,243,72,-16
20170125,18,242,18,65,-1
20170128,19,242,24,72,-21
20170201,20,242,105,72,7
20170204,21,242,118,65,-15
20170208,22,242,43,65,-12
20170211,23,242,5,72,-3
20170215,24,242,45,65,5
20170218,25,242,243,65,3
20170222,26,242,18,72,11
20170225,27,242,108,65,-14
20170228,28,242,5,72,16
20170302,29,242,24,65,-16
20161111,0,9,304,72,17
20161114,1,9,80,72,18
20161117,2,9,62,72,21
20161122,3,9,217,78,2
20161123,4,9,164,78,-25
20161129,5,9,320,72,7
20161203,6,9,244,65,4
20161212,7,9,17,78,-1
20161215,8,9,42,72,45
20161218,9,9,124,72,2
20161221,10,9,309,78,4
20161223,11,9,260,65,3
20161229,12,9,267,72,-12
20170104,13,9,341,65,-19
20170107,14,9,226,72,-3
20170110,15,9,288,65,5
20170114,16,9,274,65,-20
20170118,17,9,114,72,4
20170121,18,9,225,72,20
20170124,19,9,319,65,-29
20170128,20,9,214,65,8
20170131,21,9,230,72,-10
20170204,22,9,225,65,5
20170207,23,9,129,72,6
20170211,24,9,226,65,-6
20170214,25,9,266,72,-19
20170218,26,9,211,65,-19
20170221,27,9,114,65,23
20170225,28,9,246,72,-11
20170301,29,9,267,65,-1
20170304,30,9,288,72,11
20170308,31,9,288,78,-3
20161111,0,10,261,65,-28
20161118,1,10,150,78,8
20161119,2,10,126,65,-6
20161120,3,10,262,78,1
20161130,4,10,165,72,-4
20161203,5,10,246,65,-37
20161210,6,10,165,65,-40
20161215,7,10,358,65,-19
20161217,8,10,265,72,-8
20161220,9,10,111,72,-14
20161222,10,10,93,65,-35
20161228,11,10,353,65,-5
20161231,12,10,14,72,-5
20170105,13,10,210,65,-9
20170107,14,10,98,65,-3
20170112,15,10,193,65,2
20170114,16,10,61,65,8
20170119,17,10,134,72,-7
20170121,18,10,137,72,3
20170126,19,10,229,72,-6
20170128,20,10,190,72,-11
20170201,21,10,62,65,2
20170204,22,10,209,72,-4
20170211,23,10,137,65,-44
20170216,24,10,61,72,5
20170218,25,10,193,72,8
20170223,26,10,229,65,-4
20170225,27,10,190,65,9
20161114,0,21,162,72,9
20161117,1,21,48,72,37
20161119,2,21,42,72,16
20161121,3,21,177,78,30
20161123,4,21,340,78,-3
20161126,5,21,339,72,-13
20161130,6,21,337,78,14
20161203,7,21,323,65,-7
20161207,8,21,349,72,11
20161210,9,21,259,72,8
20161217,10,21,271,78,-2
20161220,11,21,90,72,26
20161222,12,21,28,72,10
20161229,13,21,184,72,30
20161231,14,21,116,65,5
20170105,15,21,178,65,-13
20170107,16,21,336,72,29
20170112,17,21,317,72,10
20170114,18,21,316,65,-13
20170119,19,21,158,72,29
20170121,20,21,336,65,15
20170126,21,21,184,65,-8
20170128,22,21,116,72,8
20170202,23,21,81,72,-10
20170204,24,21,313,72,11
20170209,25,21,158,65,-16
20170211,26,21,317,65,16
20170216,27,21,316,72,12
20170218,28,21,178,72,-13
20170223,29,21,313,65,19
20170225,30,21,81,65,8
20170304,31,21,116,78,8
20170306,32,21,178,78,-31
20170315,33,21,232,72,-16
20161111,0,11,177,65,21
20161115,1,11,92,72,-6
20161118,2,11,225,65,-18
20161121,3,11,48,78,2
20161123,4,11,196,78,11
20161127,5,11,340,65,-6
20161203,6,11,94,72,-11
20161206,7,11,20,72,17
20161210,8,11,62,72,5
20161219,9,11,113,72,16
20161222,10,11,3,72,25
20161229,11,11,304,65,5
20170103,12,11,103,65,-10
20170107,13,11,19,72,-5
20170110,14,11,126,72,11
20170114,15,11,201,65,15
20170117,16,11,37,72,15
20170121,17,11,19,65,-5
20170124,18,11,63,65,8
20170128,19,11,354,72,6
20170131,20,11,327,72,1
20170203,21,11,201,72,-27
20170207,22,11,224,65,-2
20170210,23,11,222,72,-2
20170214,24,11,149,65,9
20170218,25,11,37,65,9
20170221,26,11,63,72,7
20170225,27,11,354,65,-25
20170228,28,11,327,65,8
20170303,29,11,149,72,5
20170309,30,11,354,78,3
20170310,31,11,224,78,-4
20170315,32,11,165,65,-8
20161111,0,12,156,72,15
20161115,1,12,310,72,17
20161118,2,12,70,72,9
20161123,3,12,343,78,8
20161124,4,12,127,78,15
20161125,5,12,277,78,3
20161130,6,12,180,72,34
20161203,7,12,360,72,15
20161214,8,12,195,72,30
20161217,9,12,97,78,25
20161221,10,12,215,72,26
20161230,11,12,309,65,26
20170104,12,12,96,72,2
20170107,13,12,154,72,4
20170110,14,12,350,65,-21
20170114,15,12,101,65,9
20170117,16,12,233,72,10
20170121,17,12,214,65,9
20170125,18,12,217,72,4
20170128,19,12,226,65,3
20170201,20,12,273,65,-5
20170204,21,12,101,72,-2
20170208,22,12,154,65,3
20170211,23,12,214,72,18
20170213,24,12,217,65,-6
20170218,25,12,273,72,-2
20170221,26,12,309,72,6
20170225,27,12,96,65,-3
20170227,28,12,350,72,9
20170304,29,12,233,65,11
20170309,30,12,101,78,-6
20170317,31,12,139,78,18
20170319,32,12,323,78,4
20170324,33,12,319,78,-20
20161115,0,14,341,65,-14
20161119,1,14,353,72,21
20161121,2,14,266,78,-17
20161125,3,14,314,65,-9
20161129,4,14,111,72,2
20161203,5,14,158,65,8
20161206,6,14,111,65,2
20161214,7,14,128,72,-13
20161219,8,14,333,65,6
20161222,9,14,41,72,27
20161231,10,14,10,65,5
20170105,11,14,229,72,16
20170107,12,14,190,72,12
20170112,13,14,134,65,6
20170114,14,14,62,65,13
20170119,15,14,98,72,17
20170121,16,14,210,72,12
20170125,17,14,61,65,13
20170128,18,14,209,65,17
20170130,19,14,193,72,23
20170202,20,14,137,65,12
20170209,21,14,98,65,13
20170211,22,14,210,65,-13
20170216,23,14,62,72,4
20170218,24,14,134,72,16
20170225,25,14,209,72,5
20170303,26,14,98,72,-6
20170315,27,14,267,65,9
20170319,28,14,78,65,-14
20161111,0,15,175,65,-47
20161116,1,15,102,72,3
20161120,2,15,139,65,-16
20161122,3,15,316,65,-5
20161125,4,15,141,78,-7
20161126,5,15,181,65,-28
20161203,6,15,41,65,-11
20161205,7,15,99,72,-10
20161212,8,15,322,65,-6
20161217,9,15,229,65,-25
20161221,10,15,257,65,-30
20170107,11,15,135,72,-6
20170109,12,15,48,72,-3
20170114,13,15,188,65,-4
20170116,14,15,68,65,6
20170121,15,15,279,72,-3
20170128,16,15,142,65,-7
20170201,17,15,204,72,-9
20170204,18,15,54,72,-6
20170206,19,15,89,72,4
20170211,20,15,48,65,-4
20170213,21,15,279,65,-1
20170218,22,15,84,72,1
20170220,23,15,142,72,10
20170225,24,15,144,65,-15
20170227,25,15,143,65,3
20170302,26,15,68,72,10
20170307,27,15,54,78,7
20170308,28,15,144,78,-35
20161111,0,200,49,72,6
20161114,1,200,175,65,-16
20161116,2,200,36,72,2
20161118,3,200,343,65,-39
20161123,4,200,70,65,-16
20161124,5,200,31,78,8
20161127,6,200,71,65,-17
20161203,7,200,174,65,3
20161207,8,200,43,65,9
20161210,9,200,118,72,-5
20161217,10,200,54,72,19
20161221,11,200,242,65,-11
20170105,12,200,280,65,-14
20170108,13,200,283,72,-4
20170111,14,200,237,72,-17
20170114,15,200,295,65,-7
20170119,16,200,199,65,-19
20170122,17,200,202,72,4
20170129,18,200,278,65,11
20170201,19,200,280,72,-18
20170204,20,200,283,65,-1
20170206,21,200,237,65,-20
20170209,22,200,199,72,-12
20170212,23,200,295,72,-8
20170218,24,200,202,65,-21
20170225,25,200,278,72,-1
20170301,26,200,202,65,-10
20161117,0,16,44,65,-13
20161118,1,16,129,78,-12
20161120,2,16,354,78,21
20161125,3,16,161,72,26
20161128,4,16,310,65,-5
20161130,5,16,194,72,9
20161203,6,16,265,65,-5
20161205,7,16,116,65,1
20161218,8,16,90,72,23
20161221,9,16,32,72,17
20161228,10,16,337,65,3
20161231,11,16,46,72,1
20170104,12,16,293,65,18
20170107,13,16,182,72,12
20170114,14,16,29,65,-9
20170117,15,16,227,72,-11
20170121,16,16,183,65,10
20170125,17,16,294,72,-19
20170128,18,16,334,65,15
20170131,19,16,46,65,3
20170204,20,16,337,72,2
20170211,21,16,241,72,10
20170214,22,16,227,65,-5
20170218,23,16,334,72,4
20170222,24,16,294,65,-8
20170225,25,16,183,72,7
20170228,26,16,29,72,-7
20170304,27,16,241,65,28
20170309,28,16,182,78,-19
20170314,29,16,328,65,5
20170320,30,16,271,65,-15
20161111,0,17,141,72,-6
20161115,1,17,279,72,16
20161120,2,17,202,72,7
20161122,3,17,238,72,10
20161125,4,17,101,78,-18
20161126,5,17,315,78,-13
20161203,6,17,51,72,18
20161207,7,17,85,72,-8
20161212,8,17,9,78,1
20161218,9,17,172,72,7
20161221,10,17,66,78,-6
20161223,11,17,163,72,12
20170101,12,17,206,72,15
20170103,13,17,347,65,-13
20170107,14,17,57,65,-11
20170111,15,17,145,72,8
20170114,16,17,206,65,-23
20170118,17,17,329,72,-17
20170121,18,17,299,72,-8
20170125,19,17,285,65,-1
20170129,20,17,345,65,-6
20170131,21,17,347,72,-5
20170204,22,17,277,72,-23
20170208,23,17,312,72,-11
20170211,24,17,78,65,-11
20170214,25,17,308,72,-8
20170220,26,17,72,65,-32
20170225,27,17,345,72,-16
20170301,28,17,308,65,-16
20170304,29,17,40,65,-14
20170307,30,17,347,78,-14
20161111,0,18,147,65,-10
20161118,1,18,147,72,2
20161119,2,18,278,72,24
20161120,3,18,112,72,17
20161128,4,18,179,65,-13
20161130,5,18,260,65,-2
20161203,6,18,145,65,-4
20161207,7,18,35,72,-10
20161210,8,18,206,65,-22
20161218,9,18,295,72,4
20161221,10,18,283,65,-2
20161230,11,18,45,72,6
20170102,12,18,108,72,14
20170105,13,18,243,65,18
20170108,14,18,105,65,16
20170111,15,18,5,72,10
20170116,16,18,118,65,-8
20170118,17,18,43,72,-9
20170121,18,18,24,65,-11
20170125,19,18,242,72,1
20170130,20,18,108,65,17
20170202,21,18,243,72,-9
20170205,22,18,105,72,17
20170208,23,18,5,65,3
20170211,24,18,118,72,15
20170215,25,18,43,65,1
20170219,26,18,24,72,-20
20170222,27,18,242,65,-11
20170225,28,18,45,65,3
20170302,29,18,118,72,4
20170305,30,18,108,72,-3
20161111,0,19,153,65,-8
20161113,1,19,321,65,-6
20161119,2,19,289,72,-2
20161120,3,19,331,72,-16
20161121,4,19,137,72,1
20161126,5,19,135,72,32
20161204,6,19,258,65,-29
20161206,7,19,265,65,-3
20161210,8,19,264,72,13
20161218,9,19,183,65,-1
20161222,10,19,2,72,13
20161230,11,19,142,72,9
20170103,12,19,224,65,-5
20170107,13,19,11,65,5
20170110,14,19,63,72,-28
20170114,15,19,149,72,-17
20170117,16,19,327,65,-12
20170121,17,19,11,72,5
20170124,18,19,37,65,-6
20170128,19,19,222,72,-24
20170131,20,19,126,72,11
20170204,21,19,327,72,4
20170207,22,19,103,65,1
20170211,23,19,201,72,-14
20170214,24,19,354,65,-10
20170218,25,19,222,65,-20
20170221,26,19,224,72,1
20170225,27,19,126,65,16
20170228,28,19,103,72,-7
20170303,29,19,201,65,-12
20170306,30,19,327,65,-15
20161113,0,20,262,72,-14
20161118,1,20,190,72,6
20161121,2,20,87,78,-2
20161122,3,20,358,78,8
20161123,4,20,76,78,-11
20161129,5,20,61,65,4
20161203,6,20,294,72,-22
20161206,7,20,11,65,-17
20161210,8,20,39,72,35
20161216,9,20,232,72,-5
20161219,10,20,226,65,-17
20161221,11,20,214,65,-32
20161229,12,20,192,72,9
20170101,13,20,355,65,-34
20170104,14,20,265,65,11
20170107,15,20,117,72,-16
20170111,16,20,307,72,11
20170114,17,20,92,65,-10
20170118,18,20,91,72,-20
20170121,19,20,131,65,-14
20170125,20,20,117,65,-20
20170129,21,20,355,72,-15
20170201,22,20,192,65,-20
20170204,23,20,55,72,7
20170208,24,20,92,72,-2
20170211,25,20,91,65,-14
20170215,26,20,307,65,-3
20170218,27,20,265,72,12
20170222,28,20,131,72,9
20170225,29,20,55,65,8
20170302,30,20,55,78,9
20170303,31,20,355,78,-26
20161111,0,22,258,65,-29
20161113,1,22,140,72,9
20161116,2,22,314,65,-7
20161119,3,22,120,78,-8
20161120,4,22,199,78,-4
20161123,5,22,135,72,6
20161128,6,22,23,72,1
20161203,7,22,36,65,17
20161206,8,22,163,65,-38
20161222,9,22,278,72,5
20161229,10,22,167,72,5
20161231,11,22,202,72,-3
20170104,12,22,138,65,-2
20170113,13,22,162,65,-31
20170114,14,22,311,65,12
20170120,15,22,361,72,-1
20170127,16,22,361,65,-10
20170203,17,22,49,65,11
20170204,18,22,47,65,-5
20170210,19,22,85,72,-13
20170211,20,22,51,72,-3
20170217,21,22,311,72,-24
20170218,22,22,162,72,-15
20170224,23,22,51,65,5
20170225,24,22,85,65,-19
20170303,25,22,47,72,20
20170304,26,22,49,72,-14
20161112,0,23,308,65,-25
20161118,1,23,81,65,-39
20161121,2,23,64,65,-4
20161122,3,23,276,78,7
20161125,4,23,152,65,-20
20161128,5,23,22,65,-1
20161130,6,23,361,72,9
20161203,7,23,222,65,-26
20161206,8,23,243,65,-2
20161210,9,23,295,72,-13
20161222,10,23,51,72,-6
20161231,11,23,112,65,-11
20170105,12,23,136,72,1
20170107,13,23,67,65,-3
20170112,14,23,346,72,11
20170114,15,23,172,72,-2
20170116,16,23,85,72,-5
20170119,17,23,174,65,-14
20170121,18,23,170,65,3
20170125,19,23,36,65,11
20170128,20,23,67,72,1
20170202,21,23,136,65,-7
20170204,22,23,172,65,-3
20170209,23,23,112,72,-3
20170216,24,23,170,72,8
20170218,25,23,174,72,4
20170223,26,23,346,65,-3
20170225,27,23,36,72,14
20170301,28,23,174,65,-22
20161111,0,24,119,72,12
20161113,1,24,347,65,-20
20161116,2,24,170,72,13
