DATE,GAME,TEAM_ID,OPP_ID,VENUE,RESULT
20130122,16,225,274,72,4
20130126,17,225,230,65,-1
20130131,18,225,246,72,3
20130202,19,225,341,65,4
20130206,20,225,9,65,-12
20130209,21,225,114,72,3
20130212,22,225,267,65,7
20130216,23,225,319,72,10
20130220,24,225,129,72,8
20130223,25,225,114,65,-3
20130226,26,225,9,72,18
20130302,27,225,266,65,-12
20130305,28,225,226,65,-4
20130309,29,225,267,72,3
20130315,30,225,230,78,10
20130316,31,225,266,78,-10
20130319,32,225,147,72,19
20130323,33,225,197,72,12
20130326,34,225,281,72,-1
20121112,0,2,96,65,-58
20121115,1,2,98,65,-18
20121126,2,2,265,65,-26
20121201,3,2,209,72,-11
20121208,4,2,124,65,-19
20121215,5,2,341,65,-25
20121218,6,2,131,72,12
20121222,7,2,246,78,-27
20121230,8,2,129,65,2
20130102,9,2,82,72,25
20130104,10,2,97,72,1
20130106,11,2,130,65,-11
20130108,12,2,248,65,-16
20130112,13,2,3,72,7
20130119,14,2,4,72,-10
20130121,15,2,195,72,-14
20130126,16,2,215,65,-33
20130128,17,2,160,65,-19
20130202,18,2,130,72,1
20130204,19,2,248,72,-9
20130209,20,2,3,65,-7
20130216,21,2,4,65,7
20130218,22,2,195,65,-14
20130223,23,2,215,72,-2
20130225,24,2,160,72,-4
20130228,25,2,82,65,27
20130302,26,2,97,65,-3
20130313,27,2,82,78,8
20130315,28,2,195,78,-13
20121109,0,3,128,65,-44
20121111,1,3,266,65,-49
20121113,2,3,257,65,-29
20121125,3,3,239,65,-4
20121208,4,3,39,65,-13
20121210,5,3,264,65,-13
20121213,6,3,239,72,6
20121215,7,3,265,65,-13
20121217,8,3,78,65,-34
20121219,9,3,158,78,-8
20121220,10,3,231,78,-6
20130102,11,3,97,72,4
20130104,12,3,82,72,13
20130106,13,3,248,65,-15
20130108,14,3,130,65,4
20130112,15,3,2,65,-7
20130119,16,3,195,72,-12
20130121,17,3,4,72,3
20130126,18,3,160,65,-2
20130128,19,3,215,65,-32
20130202,20,3,248,72,-4
20130204,21,3,130,72,8
20130209,22,3,2,72,7
20130216,23,3,195,65,-9
20130218,24,3,4,65,8
20130223,25,3,160,72,-9
20130225,26,3,215,72,-20
20130228,27,3,97,65,-5
20130302,28,3,82,65,12
20130314,29,3,97,78,-7
20121109,0,199,58,72,3
20121111,1,199,221,65,-22
20121113,2,199,330,65,1
20121117,3,199,289,78,3
20121118,4,199,118,78,-3
20121120,5,199,188,65,28
20121126,6,199,346,72,3
20121201,7,199,187,65,13
20121208,8,199,43,65,6
20121212,9,199,188,72,9
20121221,10,199,167,72,-2
20121228,11,199,243,65,10
20121231,12,199,22,72,7
20130102,13,199,280,72,17
20130105,14,199,237,65,-25
20130107,15,199,200,65,12
20130112,16,199,278,72,13
20130116,17,199,295,65,6
20130123,18,199,18,72,-5
20130126,19,199,237,72,-7
20130129,20,199,202,72,-16
20130202,21,199,200,72,33
20130206,22,199,280,65,23
20130209,23,199,278,65,-14
20130220,24,199,18,65,-10
20130223,25,199,66,65,8
20130228,26,199,295,72,7
20130303,27,199,202,65,-5
20130309,28,199,278,72,1
20130310,29,199,202,78,2
20130316,30,199,237,65,4
20130322,31,199,57,78,-12
20121113,0,4,288,65,-37
20121115,1,4,197,65,-18
20121121,2,4,70,65,-2
20121122,3,4,181,78,4
20121127,4,4,129,65,-18
20121201,5,4,98,72,-4
20121215,6,4,246,65,-38
20121217,7,4,208,65,-17
20121219,8,4,264,72,-16
20121221,9,4,184,65,-12
20121222,10,4,194,78,-15
20121227,11,4,35,65,-13
20121229,12,4,206,65,-21
20130102,13,4,160,72,14
20130104,14,4,215,72,-9
20130106,15,4,97,65,3
20130108,16,4,82,65,34
20130112,17,4,130,72,5
20130114,18,4,248,72,-10
20130119,19,4,2,65,10
20130121,20,4,3,65,-3
20130126,21,4,195,72,4
20130202,22,4,97,72,-13
20130204,23,4,82,72,25
20130209,24,4,130,65,-5
20130211,25,4,248,65,-28
20130216,26,4,2,72,-7
20130218,27,4,3,72,-8
20130223,28,4,195,65,-13
20130228,29,4,160,65,6
20130302,30,4,215,65,-19
20130314,31,4,160,78,-8
20121109,0,5,287,65,-36
20121112,1,5,167,65,6
20121115,2,5,136,72,5
20121119,3,5,317,72,-14
20121124,4,5,69,65,-3
20121128,5,5,176,65,-19
20121201,6,5,174,72,10
20121204,7,5,89,65,-5
20121206,8,5,280,65,3
20121209,9,5,47,72,-12
20121218,10,5,84,65,-7
20121222,11,5,77,65,-17
20121229,12,5,273,65,-32
20130103,13,5,279,72,14
20130106,14,5,49,72,-8
20130112,15,5,43,65,9
20130116,16,5,108,72,-6
20130119,17,5,45,65,-19
20130123,18,5,243,72,23
20130126,19,5,242,65,-13
20130130,20,5,24,72,-1
20130202,21,5,105,72,4
20130209,22,5,43,72,15
20130213,23,5,108,65,-13
20130217,24,5,45,72,3
20130220,25,5,243,65,-6
20130223,26,5,242,72,-14
20130227,27,5,24,65,-19
20130302,28,5,105,65,-8
20130306,29,5,242,65,-21
20121113,0,6,86,72,-22
20121116,1,6,34,65,-19
20121120,2,6,59,65,-10
20121123,3,6,345,65,-11
20121128,4,6,58,72,-1
20121201,5,6,288,65,-16
20121208,6,6,351,65,-6
20121216,7,6,289,65,10
20121219,8,6,319,65,-5
20121222,9,6,161,72,8
20130108,10,6,358,65,1
20130112,11,6,65,72,10
20130114,12,6,301,72,13
20130117,13,6,228,65,-3
20130119,14,6,181,65,-4
20130124,15,6,79,72,2
20130126,16,6,52,72,-23
20130130,17,6,44,65,-13
20130202,18,6,351,72,9
20130207,19,6,79,65,5
20130209,20,6,52,65,-35
20130211,21,6,74,72,6
20130214,22,6,65,65,-3
20130217,23,6,301,65,8
20130220,24,6,218,72,-3
20130228,25,6,181,72,3
20130302,26,6,228,72,26
20130309,27,6,74,78,14
20130310,28,6,52,78,-3
20121111,0,245,38,72,9
20121115,1,245,234,72,21
20121119,2,245,31,72,22
20121128,3,245,148,72,43
20121201,4,245,217,65,28
20121204,5,245,325,72,8
20121208,6,245,40,65,12
20121215,7,245,266,72,1
20121218,8,245,156,72,25
20121222,9,245,60,78,20
20121223,10,245,285,78,19
20121225,11,245,182,78,1
20130103,12,245,259,72,9
20130105,13,245,328,72,3
20130110,14,245,310,65,-4
20130112,15,245,157,65,10
20130119,16,245,7,65,17
20130124,17,245,252,72,-11
20130126,18,245,323,72,24
20130131,19,245,330,65,4
20130202,20,245,348,65,14
20130206,21,245,197,72,7
20130210,22,245,249,72,-8
20130214,23,245,259,65,-13
20130217,24,245,328,65,4
20130220,25,245,330,72,18
20130223,26,245,348,72,17
20130227,27,245,323,65,-11
20130302,28,245,252,65,-5
20130309,29,245,7,72,15
20130314,30,245,259,78,10
20130315,31,245,252,78,-2
20130321,32,245,14,78,17
20130323,33,245,85,78,23
20130328,34,245,221,78,-3
20121110,0,7,256,72,15
20121118,1,7,68,72,27
20121120,2,7,49,72,11
20121123,3,7,246,78,15
20121124,4,7,50,78,-14
20121128,5,7,248,72,13
20121201,6,7,33,72,20
20121208,7,7,32,72,11
20121212,8,7,53,72,-17
20121215,9,7,51,72,19
20121222,10,7,217,65,15
20121229,11,7,48,72,16
20130102,12,7,328,72,1
20130106,13,7,259,72,9
20130110,14,7,157,65,10
20130113,15,7,310,65,-3
20130119,16,7,245,72,-17
20130124,17,7,323,72,5
20130126,18,7,252,72,18
20130131,19,7,348,65,4
20130202,20,7,330,65,-4
20130207,21,7,249,72,4
20130209,22,7,197,72,-3
20130213,23,7,328,65,-5
20130216,24,7,259,65,1
20130220,25,7,348,72,12
20130223,26,7,330,72,-9
20130227,27,7,252,65,-5
20130302,28,7,323,65,-1
20130309,29,7,245,65,-15
20130313,30,7,197,78,1
20130314,31,7,252,78,-5
20130320,32,7,264,72,15
20130322,33,7,12,65,-3
20121109,0,246,180,72,5
20121118,1,246,113,72,49
20121120,2,246,68,72,29
20121123,3,246,7,78,-15
20121124,4,246,332,78,-7
20121130,5,246,206,72,-9
20121204,6,246,309,72,3
20121208,7,246,286,65,-13
20121215,8,246,4,72,38
20121220,9,246,170,72,5
20121222,10,246,2,78,27
20121229,11,246,151,72,18
20130105,12,246,54,72,35
20130109,13,246,211,65,-18
20130112,14,246,341,72,23
20130116,15,246,9,72,8
20130119,16,246,226,65,-12
20130123,17,246,129,72,26
20130126,18,246,319,65,-21
20130131,19,246,225,65,-3
20130202,20,246,230,72,13
20130205,21,246,266,72,11
20130209,22,246,341,65,-18
20130213,23,246,9,65,8
20130216,24,246,288,72,2
20130221,25,246,267,72,2
20130223,26,246,266,65,-17
20130227,27,246,114,65,-5
20130302,28,246,274,72,13
20130305,29,246,288,65,-30
20130309,30,246,211,72,11
20130314,31,246,341,78,-3
20121109,0,248,88,78,-4
20121111,1,248,268,65,-27
20121112,2,248,279,78,10
20121121,3,248,182,65,-36
20121124,4,248,348,65,-28
20121128,5,248,7,65,-13
20121201,6,248,310,65,-21
20121205,7,248,127,65,-32
20121208,8,248,241,65,-16
20121218,9,248,224,65,-30
20121222,10,248,234,65,-22
20121223,11,248,37,78,-17
20130102,12,248,130,72,15
20130106,13,248,3,72,15
20130108,14,248,2,72,16
20130112,15,248,195,65,-34
20130114,16,248,4,65,10
20130119,17,248,215,72,3
20130121,18,248,160,72,4
20130126,19,248,82,65,12
20130128,20,248,97,65,-15
20130202,21,248,3,65,4
20130204,22,248,2,65,9
20130209,23,248,195,72,3
20130211,24,248,4,72,28
20130216,25,248,215,65,-6
20130218,26,248,160,65,29
20130223,27,248,82,72,16
20130225,28,248,97,72,1
20130228,29,248,130,65,8
20121110,0,8,261,65,-13
20121116,1,8,229,65,4
20121121,2,8,256,65,1
20121125,3,8,106,72,40
20121129,4,8,71,65,-19
20121201,5,8,69,65,-7
20121208,6,8,173,72,3
20121216,7,8,10,72,12
20121219,8,8,137,72,-7
20121222,9,8,103,65,-4
20121227,10,8,275,72,17
20121229,11,8,318,65,9
20130103,12,8,128,72,6
20130105,13,8,353,72,14
20130110,14,8,71,72,-2
20130112,15,8,275,65,-5
20130119,16,8,276,72,24
20130124,17,8,239,65,-7
20130126,18,8,69,72,25
20130131,19,8,318,72,12
20130202,20,8,305,72,9
20130207,21,8,128,65,-13
20130209,22,8,353,65,18
20130214,23,8,247,72,24
20130216,24,8,276,65,33
20130223,25,8,239,72,8
20130228,26,8,305,65,-24
20130302,27,8,247,65,-7
20130309,28,8,239,78,5
20130310,29,8,353,78,-2
20121110,0,242,241,78,-11
20121111,1,242,344,78,6
20121116,2,242,200,72,9
20121124,3,242,361,65,-3
20121201,4,242,23,65,-11
20121204,5,242,120,72,34
20121208,6,242,223,65,-8
20121211,7,242,138,65,-2
20121214,8,242,278,72,29
20121229,9,242,211,65,-6
20121231,10,242,88,65,9
20130105,11,242,47,72,-12
20130108,12,242,51,65,-17
20130112,13,242,24,65,-21
20130116,14,242,105,72,23
20130120,15,242,243,72,-9
20130123,16,242,43,65,-3
20130126,17,242,5,72,13
20130130,18,242,45,65,14
20130203,19,242,108,72,-9
20130209,20,242,24,72,-2
20130213,21,242,105,65,17
20130216,22,242,243,65,1
20130220,23,242,43,72,14
20130223,24,242,5,65,14
20130227,25,242,45,72,7
20130302,26,242,108,65,-6
20130306,27,242,5,72,21
20130309,28,242,24,65,-8
20121109,0,9,165,72,11
20121115,1,9,137,78,-20
20121116,2,9,44,78,4
20121118,3,9,261,78,-10
20121121,4,9,17,65,-1
20121125,5,9,314,72,-6
20121130,6,9,53,72,-4
20121211,7,9,82,72,50
20121215,8,9,74,72,14
20121218,9,9,210,72,19
20121222,10,9,357,72,-7
20121229,11,9,271,65,-2
20130102,12,9,72,72,6
20130109,13,9,114,72,5
20130112,14,9,319,65,3
20130116,15,9,246,65,-8
20130119,16,9,274,72,-22
20130123,17,9,341,65,-12
20130126,18,9,226,72,-2
20130130,19,9,267,65,-8
20130202,20,9,288,65,-14
20130206,21,9,225,72,12
20130209,22,9,274,65,-10
20130213,23,9,246,72,-8
20130216,24,9,266,72,-31
20130220,25,9,211,72,-9
20130223,26,9,226,65,-33
20130226,27,9,225,65,-18
20130302,28,9,341,72,-7
20130306,29,9,230,72,-7
20130309,30,9,129,65,-3
20130313,31,9,211,78,-9
20121109,0,10,181,72,11
20121113,1,10,353,65,-20
20121117,2,10,53,65,-31
20121120,3,10,351,78,1
20121121,4,10,75,78,-10
20121201,5,10,66,72,-19
20121208,6,10,284,65,-18
20121216,7,10,8,65,-12
20121218,8,10,111,72,-3
20121222,9,10,91,65,-26
20121228,10,10,339,78,-7
20121229,11,10,86,78,-2
20130103,12,10,190,65,-2
20130105,13,10,229,65,-2
20130109,14,10,134,72,3
20130112,15,10,137,72,-3
20130117,16,10,193,72,-13
20130119,17,10,61,72,-10
20130124,18,10,98,65,-7
20130126,19,10,210,65,-18
20130202,20,10,137,65,-7
20130207,21,10,209,72,-6
20130209,22,10,14,72,-13
20130214,23,10,61,65,7
20130216,24,10,193,65,12
20130220,25,10,62,65,-38
20130223,26,10,109,65,-6
20130228,27,10,190,72,-27
20130302,28,10,229,72,33
20121109,0,21,209,72,15
20121113,1,21,80,72,18
20121116,2,21,72,78,-18
20121117,3,21,308,78,-10
20121121,4,21,235,72,19
20121124,5,21,32,72,12
20121128,6,21,290,72,25
20121201,7,21,96,65,-21
20121208,8,21,328,72,3
20121215,9,21,349,65,10
20121221,10,21,12,65,-15
20121227,11,21,148,72,30
20121229,12,21,345,72,26
20130103,13,21,116,72,41
20130105,14,21,317,65,4
20130110,15,21,158,72,25
20130112,16,21,184,65,18
20130116,17,21,178,72,-1
20130119,18,21,316,72,17
20130124,19,21,81,65,-20
20130126,20,21,313,65,18
20130131,21,21,158,65,2
20130202,22,21,184,72,17
20130207,23,21,316,65,-6
20130209,24,21,317,72,-12
20130216,25,21,313,72,14
20130219,26,21,337,72,2
20130221,27,21,178,65,-7
20130228,28,21,81,72,-5
20130302,29,21,116,65,3
20130308,30,21,316,78,-3
20130319,31,21,330,72,11
20130325,32,21,124,72,19
20130327,33,21,325,65,17
20130402,34,21,12,78,-6
20121111,0,11,82,72,27
20121116,1,11,358,72,5
20121120,2,11,92,72,-20
20121125,3,11,93,65,-48
20121128,4,11,41,72,-6
20121201,5,11,25,65,-14
20121205,6,11,45,72,19
20121208,7,11,321,72,11
20121215,8,11,321,65,7
20121218,9,11,164,65,-10
20121223,10,11,94,72,-9
20130102,11,11,142,72,1
20130109,12,11,63,65,2
20130112,13,11,103,72,-14
20130116,14,11,224,65,-7
20130119,15,11,37,65,-14
20130123,16,11,201,72,-3
20130126,17,11,126,65,20
20130130,18,11,327,72,-7
20130202,19,11,19,65,-11
20130206,20,11,222,72,-27
20130209,21,11,354,72,3
20130213,22,11,149,65,4
20130216,23,11,63,72,-6
20130223,24,11,190,65,3
20130227,25,11,37,72,5
20130302,26,11,327,65,14
20130305,27,11,354,65,4
20130309,28,11,149,72,2
20130313,29,11,201,78,-15
20121109,0,12,108,72,22
20121111,1,12,97,72,31
20121115,2,12,17,78,10
20121116,3,12,259,78,-2
20121118,4,12,175,78,19
20121124,5,12,44,72,-4
20121201,6,12,274,65,9
20121204,7,12,152,72,-4
20121212,8,12,106,72,17
20121217,9,12,320,72,16
20121221,10,12,21,72,15
20121228,11,12,81,65,-7
20130105,12,12,233,72,7
20130108,13,12,217,65,34
20130112,14,12,214,72,11
20130114,15,12,273,65,-17
20130121,16,12,154,72,10
20130126,17,12,214,65,26
20130130,18,12,309,72,-3
20130202,19,12,96,65,-8
20130206,20,12,154,65,-2
20130209,21,12,217,72,27
20130213,22,12,350,72,20
20130216,23,12,101,65,-20
20130220,24,12,96,72,-5
20130223,25,12,309,65,-14
20130227,26,12,350,65,3
20130302,27,12,101,72,-3
20130304,28,12,233,65,-9
20130309,29,12,273,72,23
20130314,30,12,154,78,-2
20130320,31,12,31,72,46
20130322,32,12,7,72,3
20130327,33,12,163,72,11
20130402,34,12,21,78,6
20130404,35,12,198,78,20
20121109,0,14,111,65,29
20121118,1,14,197,65,8
20121123,2,14,147,78,-3
20121124,3,14,156,78,3
20121201,4,14,343,65,-10
20121204,5,14,111,72,34
20121213,6,14,128,72,15
20121215,7,14,273,65,-29
20121219,8,14,189,72,27
20121228,9,14,18,78,16
20121229,10,14,257,65,-3
20130103,11,14,98,65,11
20130105,12,14,210,65,31
20130110,13,14,190,72,35
20130112,14,14,229,72,37
20130117,15,14,62,72,7
20130119,16,14,209,72,12
20130124,17,14,134,65,1
20130126,18,14,62,65,11
20130131,19,14,134,72,19
20130202,20,14,210,72,22
20130207,21,14,137,65,-5
20130209,22,14,10,65,13
20130214,23,14,209,65,-11
20130220,24,14,61,65,31
20130223,25,14,222,72,19
20130227,26,14,193,72,30
20130302,27,14,98,72,7
20130308,28,14,209,78,9
20130309,29,14,137,78,2
20130321,30,14,245,78,-17
20121109,0,15,173,65,-10
20121113,1,15,240,65,-10
20121115,2,15,296,65,6
20121120,3,15,103,65,-1
20121123,4,15,291,78,12
20121124,5,15,340,65,-13
20121127,6,15,304,72,-6
20121201,7,15,68,65,-8
20121203,8,15,204,72,23
20121212,9,15,257,65,-10
20121215,10,15,312,65,-49
20121221,11,15,362,72,-16
20130105,12,15,114,65,-16
20130107,13,15,71,65,-2
20130112,14,15,143,72,12
20130114,15,15,144,72,-9
20130119,16,15,188,65,8
20130126,17,15,54,72,-16
20130128,18,15,279,72,1
20130202,19,15,68,72,2
20130209,20,15,143,65,-10
20130211,21,15,144,65,-6
20130218,22,15,89,72,14
20130223,23,15,188,72,10
20130302,24,15,142,65,-1
20130304,25,15,84,65,-9
20130307,26,15,48,65,-8
20130312,27,15,48,78,11
20130313,28,15,142,78,2
20130315,29,15,135,78,-11
20121109,0,200,118,65,-26
20121111,1,200,22,72,-9
20121114,2,200,243,65,-23
20121116,3,200,242,65,-9
20121118,4,200,179,72,8
20121128,5,200,311,65,-11
20121201,6,200,136,72,-1
20121203,7,200,132,72,-12
20121208,8,200,23,65,-22
20121211,9,200,286,65,-28
20121228,10,200,43,65,-27
20121230,11,200,49,72,-2
20130107,12,200,199,72,-12
20130109,13,200,202,72,-25
20130112,14,200,18,65,-24
20130116,15,200,237,65,-24
20130119,16,200,278,65,1
20130126,17,200,295,72,-18
20130130,18,200,280,72,-3
20130202,19,200,199,65,-33
20130209,20,200,18,72,-21
20130212,21,200,202,65,-26
20130216,22,200,278,72,-4
20130223,23,200,295,65,-12
20130228,24,200,237,72,-17
20130303,25,200,280,65,-10
20130309,26,200,202,78,-23
20121111,0,16,215,72,18
20121113,1,16,153,72,8
20121118,2,16,275,72,6
20121120,3,16,127,65,-4
20121124,4,16,255,72,16
20121128,5,16,50,65,13
20121202,6,16,185,65,23
20121205,7,16,328,65,-21
20121214,8,16,114,72,19
20121220,9,16,270,78,10
20121223,10,16,296,78,16
20130102,11,16,232,65,18
20130109,12,16,334,65,2
20130116,13,16,227,72,-5
20130119,14,16,241,65,-11
20130123,15,16,29,72,7
20130126,16,16,294,65,-16
20130130,17,16,46,65,-20
20130202,18,16,293,72,5
20130206,19,16,182,65,-1
20130209,20,16,334,72,7
20130216,21,16,227,65,-10
20130220,22,16,241,72,12
20130223,23,16,29,65,9
20130227,24,16,294,72,26
20130302,25,16,46,72,13
20130305,26,16,293,65,-4
20130309,27,16,182,72,4
20130313,28,16,182,78,-6
20130320,29,16,104,78,-9
20121111,0,17,71,72,14
20121115,1,17,12,78,-10
20121116,2,17,261,78,-16
20121118,3,17,44,65,-4
20121121,4,17,9,72,1
20121125,5,17,23,72,-2
20121128,6,17,223,65,12
20121204,7,17,85,72,-16
20121216,8,17,295,72,2
20121222,9,17,163,72,3
20121229,10,17,45,72,10
20121231,11,17,51,72,21
20130105,12,17,145,72,-5
20130109,13,17,345,65,11
20130112,14,17,347,65,-3
20130116,15,17,285,72,-1
20130122,16,17,281,65,-5
20130126,17,17,329,65,-14
20130129,18,17,299,72,-12
20130202,19,17,40,72,7
20130205,20,17,285,65,-22
20130210,21,17,57,72,-1
20130213,22,17,347,72,3
20130216,23,17,72,65,-3
20130219,24,17,281,72,11
20130224,25,17,57,65,-21
20130227,26,17,145,65,-18
20130303,27,17,329,72,1
20130305,28,17,40,65,7
20130309,29,17,78,72,2
20130314,30,17,78,78,20
20130315,31,17,285,78,-11
20121109,0,18,147,65,-1
20121112,1,18,35,65,-8
20121117,2,18,220,72,-13
20121120,3,18,171,65,-2
20121124,4,18,76,65,-3
20121128,5,18,42,72,30
20121201,6,18,179,65,8
20121206,7,18,42,65,6
20121211,8,18,85,65,-1
20121216,9,18,167,72,7
20121222,10,18,49,72,13
20121228,11,18,14,78,-16
20121229,12,18,89,78,27
20130102,13,18,278,65,-5
20130108,14,18,237,72,10
20130112,15,18,200,72,24
20130115,16,18,202,65,-27
20130119,17,18,295,65,10
20130123,18,18,199,65,5
20130126,19,18,280,72,6
20130205,20,18,278,72,7
20130209,21,18,200,65,21
20130212,22,18,237,65,5
20130217,23,18,295,72,12
20130220,24,18,199,72,10
20130223,25,18,280,65,9
20130228,26,18,202,72,-16
20130319,27,18,118,65,-7
20121112,0,19,41,78,-6
20121113,1,19,94,78,-14
20121119,2,19,170,65,-11
20121127,3,19,264,72,5
20121201,4,19,362,72,-9
20121203,5,19,359,72,13
20121208,6,19,181,72,15
20121218,7,19,127,72,-11
20121221,8,19,322,65,-3
20121228,9,19,303,65,-3
20121231,10,19,208,65,-18
20130109,11,19,37,65,-6
20130112,12,19,63,72,2
20130116,13,19,126,65,-3
20130119,14,19,201,65,-3
20130123,15,19,103,72,15
20130126,16,19,327,65,-13
20130130,17,19,224,72,-13
20130202,18,19,11,72,11
20130206,19,19,149,65,16
20130209,20,19,222,65,-9
20130213,21,19,354,72,10
20130216,22,19,224,65,-17
20130221,23,19,296,72,31
20130223,24,19,165,65,-13
20130227,25,19,126,72,8
20130302,26,19,222,72,-13
20130305,27,19,103,65,-8
20130308,28,19,201,72,11
20130311,29,19,126,72,-11
20121109,0,20,61,72,23
20121112,1,20,231,72,17
20121117,2,20,94,65,7
20121120,3,20,322,65,-19
20121124,4,20,229,72,23
20121128,5,20,37,65,17
20121201,6,20,286,72,-8
20121204,7,20,220,72,4
20121217,8,20,79,72,19
20121219,9,20,130,72,35
20121222,10,20,345,78,-1
20121223,11,20,313,78,-2
20121229,12,20,55,72,10
20130102,13,20,192,65,6
20130106,14,20,355,72,-6
20130109,15,20,92,65,-15
20130112,16,20,307,65,-31
20130115,17,20,192,72,3
20130119,18,20,131,72,3
20130123,19,20,265,65,-10
20130126,20,20,355,65,-34
20130129,21,20,91,72,6
20130202,22,20,50,65,-17
20130205,23,20,265,72,6
20130210,24,20,307,72,-3
20130213,25,20,91,65,-20
20130216,26,20,92,72,12
20130220,27,20,55,65,-8
20130223,28,20,272,65,1
20130227,29,20,50,72,-18
20130302,30,20,131,65,-8
20130307,31,20,55,78,-15
20130320,32,20,331,72,6
20130323,33,20,240,72,5
20130326,34,20,307,65,-13
20121111,0,22,200,65,9
20121115,1,22,36,65,-15
20121117,2,22,278,65,2
20121121,3,22,23,72,-7
20121129,4,22,172,72,13
20121201,5,22,295,65,-13
20121208,6,22,308,65,-27
20121223,7,22,152,65,-21
20121228,8,22,163,72,1
20121231,9,22,199,65,-7
20130104,10,22,314,65,-12
20130108,11,22,140,72,1
20130119,12,22,361,72,14
20130126,13,22,361,65,-12
20130201,14,22,51,65,12
20130202,15,22,85,65,-7
20130208,16,22,162,65,-17
20130209,17,22,311,65,-23
20130215,18,22,47,72,3
20130216,19,22,49,72,-3
20130222,20,22,85,72,-18
20130223,21,22,51,72,9
20130301,22,22,49,65,19
20130302,23,22,47,65,3
20130308,24,22,311,72,-2
20130309,25,22,162,72,13
20121109,0,23,93,65,-43
20121112,1,23,163,65,-32
20121117,2,23,295,72,12
20121121,3,23,22,65,7
20121125,4,23,17,65,2
20121201,5,23,242,72,11
20121205,6,23,361,72,-2
20121208,7,23,200,72,22
20121210,8,23,243,65,-10
20121222,9,23,51,72,13
20121229,10,23,108,65,1
20130103,11,23,170,65,7
20130105,12,23,174,65,20
20130110,13,23,167,72,8
20130112,14,23,36,65,7
20130117,15,23,136,72,1
20130119,16,23,346,72,23
20130124,17,23,172,65,-11
20130126,18,23,112,72,-1
20130131,19,23,67,65,15
20130202,20,23,132,65,15
20130214,21,23,136,65,-14
20130216,22,23,346,65,-14
20130221,23,23,36,72,21
20130223,24,23,167,65,-11
20130225,25,23,172,72,16
20130228,26,23,170,72,-2
20130302,27,23,174,72,25
20130306,28,23,136,72,-6
20130320,29,23,315,72,-5
20121109,0,24,164,65,5
20121113,1,24,76,72,5
20121116,2,24,140,65,17
20121117,3,24,139,78,13
20121123,4,24,223,65,-3
20121127,5,24,51,72,13
20121201,6,24,47,65,8
20121204,7,24,103,72,16
20121215,8,24,104,72,8
20121217,9,24,174,65,27
20121219,10,24,120,72,6
20121222,11,24,162,65,-12
20121228,12,24,118,65,20
20130102,13,24,49,65,16
20130105,14,24,288,65,-2
20130112,15,24,242,72,21
20130116,16,24,43,65,14
20130119,17,24,105,72,15
20130123,18,24,108,72,-3
20130126,19,24,45,65,7
20130130,20,24,5,65,1
20130202,21,24,243,72,15
20130209,22,24,242,65,2
20130213,23,24,43,72,8
20130216,24,24,105,65,-1
20130218,25,24,108,65,6
20130224,26,24,45,72,17
20130227,27,24,5,72,19
20130302,28,24,243,65,16
20130306,29,24,243,72,16
20130309,30,24,242,72,8
20130313,31,24,105,72,8
